COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000231,20220101,P,36,20,17,13,20,37,65,116,169,294,325,349,316,314,344,282,256,210,158,103,72,55,42,23,01/01/2022
000231,20220101,S,28,17,12,11,7,19,69,125,136,195,177,206,204,217,243,268,293,218,118,85,54,49,45,12,01/01/2022
000231,20220102,P,15,6,9,16,24,74,96,201,319,441,524,468,405,364,378,352,317,224,153,111,68,49,34,15,01/02/2022
000231,20220102,S,12,4,6,4,8,16,63,121,184,201,262,276,349,343,339,348,328,272,143,109,79,53,41,13,01/02/2022
000231,20220103,P,6,6,4,14,22,32,109,181,282,333,370,368,408,388,485,584,565,414,204,122,74,62,31,16,01/03/2022
000231,20220103,S,16,12,8,2,21,50,146,379,340,329,331,360,346,355,432,366,347,231,151,78,54,40,24,23,01/03/2022
000231,20220104,P,13,6,3,9,10,44,89,195,269,291,305,316,342,356,357,358,420,358,197,115,82,52,38,20,01/04/2022
000231,20220104,S,14,12,7,6,13,74,160,437,371,325,361,367,345,332,348,338,294,230,138,92,83,41,44,32,01/04/2022
000231,20220105,P,11,6,6,6,12,32,74,143,203,202,224,222,224,255,257,351,338,296,137,96,50,40,30,24,01/05/2022
000231,20220105,S,16,7,12,8,27,63,157,412,321,275,230,282,280,306,232,184,271,108,63,53,35,56,33,21,01/05/2022
000231,20220106,P,9,4,11,4,9,22,42,85,142,144,197,199,209,214,230,334,373,293,214,119,88,56,42,25,01/06/2022
000231,20220106,S,23,27,13,11,10,44,115,345,254,199,128,193,240,233,218,259,321,203,156,115,94,73,37,15,01/06/2022
000231,20220107,P,17,4,7,10,15,39,96,207,314,350,360,354,389,403,409,462,514,361,259,150,93,80,57,31,01/07/2022
000231,20220107,S,19,18,18,6,12,59,164,413,409,368,352,395,400,409,388,407,416,328,249,204,201,94,47,25,01/07/2022
000231,20220108,P,18,19,7,5,22,40,76,133,190,176,206,174,213,257,270,372,343,236,177,111,93,82,60,30,01/08/2022
