COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000209,20220101,P,17,17,16,7,22,47,55,88,92,75,104,96,121,97,97,88,89,74,55,37,24,25,15,8,01/01/2022
000209,20220101,S,24,17,6,6,9,9,16,22,31,68,75,65,102,92,103,127,126,136,123,77,44,50,33,31,01/01/2022
000209,20220102,P,9,5,5,14,17,35,65,90,104,108,126,151,157,135,146,126,105,77,49,39,25,20,8,9,01/02/2022
000209,20220102,S,15,12,7,2,2,14,11,38,41,77,108,135,149,139,171,141,147,139,102,64,59,48,35,35,01/02/2022
000209,20220103,P,6,8,9,20,59,101,274,288,172,132,161,133,153,237,305,266,188,125,83,50,30,28,8,18,01/03/2022
000209,20220103,S,19,7,6,11,8,24,35,87,95,97,141,123,149,194,255,284,349,341,220,101,52,52,32,23,01/03/2022
000209,20220104,P,5,6,8,19,58,130,268,319,176,146,135,148,135,146,154,137,139,119,66,51,27,19,12,9,01/04/2022
000209,20220104,S,13,12,4,15,8,25,42,107,106,130,132,141,151,170,154,234,315,307,207,84,70,44,22,37,01/04/2022
000209,20220105,P,8,11,14,32,80,125,269,285,189,143,128,131,102,89,99,115,114,104,73,66,33,20,11,9,01/05/2022
000209,20220105,S,19,13,6,9,13,26,49,100,110,83,86,124,128,125,124,175,254,315,207,69,61,36,24,28,01/05/2022
000209,20220106,P,9,15,27,27,57,118,224,265,185,145,114,89,116,105,106,138,111,104,78,70,40,30,26,16,01/06/2022
000209,20220106,S,19,10,10,9,11,29,37,81,90,68,68,96,96,127,142,191,255,340,195,105,61,42,29,31,01/06/2022
000209,20220107,P,8,8,19,22,42,113,260,262,208,187,180,165,149,138,138,149,152,110,73,63,33,28,17,14,01/07/2022
000209,20220107,S,9,14,10,8,5,21,52,100,91,106,134,156,159,195,215,263,284,300,222,90,58,59,39,28,01/07/2022
000209,20220108,P,7,4,4,13,29,59,94,136,123,94,90,99,118,121,126,106,85,88,56,42,33,21,12,9,01/08/2022
000209,20220108,S,11,11,10,6,6,9,27,29,49,64,77,100,99,111,110,117,141,161,140,76,48,47,35,31,01/08/2022
000209,20220109,P,9,13,19,12,26,53,64,122,109,129,127,116,125,146,131,118,109,72,60,55,34,19,7,7,01/09/2022
000209,20220109,S,15,10,13,1,2,9,19,25,50,79,102,104,151,155,169,181,185,153,130,63,49,29,31,21,01/09/2022
000209,20220110,P,3,4,10,24,60,126,259,329,205,150,159,128,117,129,125,132,121,125,74,62,30,21,10,6,01/10/2022
000209,20220110,S,15,5,7,4,8,30,52,113,90,100,111,153,127,131,153,222,321,361,219,93,56,44,26,20,01/10/2022
000209,20220111,P,4,3,12,16,58,124,285,332,225,141,135,131,162,144,146,116,152,123,80,65,35,19,14,9,01/11/2022
000209,20220111,S,11,8,6,7,7,32,61,100,106,106,123,133,151,154,165,212,326,340,251,87,79,38,48,28,01/11/2022
000209,20220112,P,12,8,8,18,51,131,274,357,204,151,128,136,125,115,127,127,114,124,67,73,40,19,16,10,01/12/2022
000209,20220112,S,13,7,2,4,12,31,53,120,108,101,116,132,136,128,175,229,299,375,212,91,65,41,35,24,01/12/2022
000209,20220113,P,7,3,8,18,47,130,285,344,217,139,161,127,130,149,132,138,152,121,97,71,41,37,29,12,01/13/2022
000209,20220113,S,11,6,4,9,5,33,56,119,134,123,139,159,125,132,169,263,338,372,215,87,54,41,44,22,01/13/2022
000209,20220114,P,7,2,7,19,43,110,232,306,190,140,143,138,132,142,163,147,157,116,88,79,57,32,16,12,01/14/2022
000209,20220114,S,8,15,4,6,8,20,56,95,92,79,107,146,178,157,194,238,268,273,205,108,71,45,31,30,01/14/2022
000209,20220115,P,5,5,8,12,27,49,83,142,150,143,120,115,137,125,143,121,114,84,84,78,34,23,22,15,01/15/2022
000209,20220115,S,15,13,6,5,8,8,30,41,52,107,120,148,133,146,140,153,194,179,128,75,48,34,42,34,01/15/2022
000209,20220116,P,12,3,4,9,29,32,67,90,113,118,102,130,139,108,128,108,97,85,62,72,40,20,12,9,01/16/2022
000209,20220116,S,13,9,10,4,6,10,14,26,53,81,94,102,122,129,111,137,176,129,112,63,65,33,25,19,01/16/2022
000209,20220117,P,6,8,10,18,60,92,275,304,175,169,156,145,128,146,116,154,116,120,72,68,33,14,7,6,01/17/2022
000209,20220117,S,15,7,3,8,9,19,52,91,111,96,115,139,150,144,165,218,285,336,214,75,56,39,29,25,01/17/2022
000209,20220118,P,3,5,9,16,56,123,293,352,214,150,135,136,126,145,121,150,132,129,79,65,43,19,8,8,01/18/2022
000209,20220118,S,8,4,5,7,10,29,62,106,111,103,135,123,139,169,186,218,318,364,196,82,53,46,33,28,01/18/2022
000209,20220119,P,9,13,21,30,69,127,292,348,204,161,137,140,125,114,144,144,134,129,85,64,36,23,13,9,01/19/2022
000209,20220119,S,11,7,7,8,10,28,61,131,113,102,119,121,144,119,166,208,323,346,228,103,45,36,32,26,01/19/2022
000209,20220120,P,7,5,5,17,57,121,266,316,209,151,148,117,115,113,124,129,140,108,69,76,52,30,13,10,01/20/2022
000209,20220120,S,13,3,6,8,11,23,53,121,104,86,120,120,117,139,160,202,289,343,222,87,73,44,33,29,01/20/2022
000209,20220121,P,4,2,14,28,69,107,231,255,176,127,114,104,105,132,126,146,138,120,66,64,42,27,24,13,01/21/2022
000209,20220121,S,11,9,8,10,7,22,29,73,90,70,111,120,135,151,153,210,239,280,202,96,55,57,44,39,01/21/2022
000209,20220122,P,9,6,5,10,24,62,93,155,173,124,138,121,106,131,125,123,129,93,74,58,38,26,23,12,01/22/2022
000209,20220122,S,17,8,9,8,4,13,31,26,59,73,133,175,134,131,135,174,189,178,134,88,68,53,38,39,01/22/2022
000209,20220123,P,12,8,8,9,21,45,59,118,106,106,110,111,128,118,105,97,103,69,68,51,39,23,6,9,01/23/2022
000209,20220123,S,16,8,5,3,5,6,17,29,61,69,91,97,110,109,136,154,157,144,124,79,44,32,28,23,01/23/2022
000209,20220124,P,9,7,6,25,55,109,274,343,198,174,134,110,119,132,137,138,125,120,76,60,32,22,8,8,01/24/2022
000209,20220124,S,12,14,4,5,10,28,49,114,118,89,110,111,125,153,145,207,311,381,215,96,55,43,36,23,01/24/2022
000209,20220125,P,7,3,6,20,54,121,276,345,200,120,135,100,95,121,128,117,129,128,75,73,29,29,7,10,01/25/2022
000209,20220125,S,12,4,3,8,5,24,56,97,134,87,71,108,122,149,142,190,298,352,218,96,46,38,23,28,01/25/2022
000209,20220126,P,8,2,8,21,53,116,273,350,227,163,120,133,121,124,129,147,132,132,85,68,45,23,13,8,01/26/2022
000209,20220126,S,6,4,5,9,9,27,60,130,110,102,102,116,148,151,161,205,324,391,224,84,58,26,25,29,01/26/2022
000209,20220127,P,4,2,6,24,50,132,281,345,228,147,134,114,112,135,119,143,132,132,95,74,43,26,25,13,01/27/2022
000209,20220127,S,12,6,3,6,8,32,51,125,104,103,98,129,135,145,186,209,304,377,202,97,67,57,22,33,01/27/2022
000209,20220128,P,8,3,10,23,64,95,268,290,239,167,130,149,166,146,134,161,164,139,76,62,52,33,28,11,01/28/2022
000209,20220128,S,9,13,4,8,10,21,44,93,104,116,115,134,149,169,183,251,312,327,227,134,100,41,53,30,01/28/2022
000209,20220129,P,7,3,5,9,37,50,82,146,171,154,118,131,133,171,149,124,100,101,80,64,48,25,24,11,01/29/2022
000209,20220129,S,18,12,4,4,7,19,43,59,69,116,114,168,150,131,143,136,202,203,114,85,52,48,35,48,01/29/2022
000209,20220130,P,7,8,6,9,30,41,68,94,117,137,122,112,121,130,124,114,108,84,58,41,32,18,8,7,01/30/2022
000209,20220130,S,20,12,5,5,3,10,20,24,59,91,123,111,119,110,137,140,153,177,104,64,66,40,36,14,01/30/2022
000209,20220131,P,7,10,5,23,55,115,290,313,190,163,110,129,125,129,122,137,176,147,82,63,36,21,14,8,01/31/2022
000209,20220131,S,13,6,2,2,12,23,42,115,99,86,125,111,161,134,181,191,334,363,251,92,62,37,18,23,01/31/2022
000209,20220201,P,3,5,12,17,56,123,299,389,202,142,149,124,109,98,130,134,143,110,67,57,41,17,10,10,02/01/2022
000209,20220201,S,14,9,6,6,11,22,56,108,128,102,114,133,134,143,137,219,318,399,199,98,68,29,21,24,02/01/2022
000209,20220202,P,9,7,7,15,61,120,289,334,202,142,129,134,103,103,118,139,119,129,73,64,30,23,13,10,02/02/2022
000209,20220202,S,15,6,5,4,14,19,51,105,121,95,101,88,125,145,158,195,333,391,178,88,68,33,25,32,02/02/2022
000209,20220203,P,4,5,14,12,62,116,270,311,221,153,149,128,126,128,140,150,144,128,73,64,47,29,18,10,02/03/2022
000209,20220203,S,12,6,8,6,14,17,55,118,116,95,124,147,145,131,178,201,309,341,211,96,63,47,36,30,02/03/2022
000209,20220204,P,3,2,6,19,58,108,257,317,201,142,136,153,138,143,141,168,134,132,78,61,48,41,23,17,02/04/2022
000209,20220204,S,10,11,3,5,13,16,38,107,92,84,123,156,160,160,204,214,336,309,223,94,70,44,46,37,02/04/2022
000209,20220205,P,7,13,4,8,38,49,106,138,149,125,130,125,156,151,126,149,128,113,78,56,42,27,28,9,02/05/2022
000209,20220205,S,16,10,11,4,6,10,30,48,93,120,115,139,137,127,155,157,174,210,116,98,69,46,55,35,02/05/2022
000209,20220206,P,10,5,8,9,30,38,75,128,117,113,107,119,110,125,120,149,109,96,53,53,33,19,10,4,02/06/2022
000209,20220206,S,24,10,6,4,5,5,16,28,57,96,112,126,109,140,140,143,178,152,108,66,59,36,31,27,02/06/2022
000209,20220207,P,9,5,4,28,53,115,299,341,220,150,134,141,121,133,97,156,140,127,57,56,42,16,9,5,02/07/2022
000209,20220207,S,8,6,4,3,7,32,52,111,102,102,112,120,129,125,169,220,327,394,198,103,76,26,19,28,02/07/2022
000209,20220208,P,2,2,8,16,66,115,298,367,213,137,146,120,108,142,113,156,147,126,86,64,41,19,13,4,02/08/2022
000209,20220208,S,9,6,3,6,8,31,62,112,126,113,135,121,132,106,190,195,328,373,230,103,56,42,26,29,02/08/2022
000209,20220209,P,6,6,6,17,59,116,304,373,234,175,146,117,123,125,118,157,151,123,90,76,41,22,16,7,02/09/2022
000209,20220209,S,10,5,2,4,13,28,64,131,118,115,114,114,125,138,185,207,331,380,226,108,71,40,31,25,02/09/2022
000209,20220210,P,3,6,6,10,73,122,295,374,203,170,138,140,123,125,130,150,172,131,87,77,32,38,17,12,02/10/2022
000209,20220210,S,5,6,11,8,6,28,56,118,136,108,119,129,136,162,176,214,335,374,248,89,72,46,36,29,02/10/2022
000209,20220211,P,7,7,6,16,57,90,255,313,213,153,160,153,137,169,150,164,159,132,89,71,47,30,24,8,02/11/2022
000209,20220211,S,10,8,5,7,10,28,53,87,102,122,127,162,159,176,209,216,292,329,196,90,85,48,51,36,02/11/2022
000209,20220212,P,9,3,6,11,28,43,108,158,172,149,130,131,117,147,137,122,133,106,83,57,47,34,15,11,02/12/2022
000209,20220212,S,19,6,8,10,8,9,23,44,67,111,144,125,127,129,137,167,199,194,148,108,70,84,50,44,02/12/2022
000209,20220213,P,8,5,9,12,24,35,63,100,124,120,122,133,114,129,155,131,119,90,45,42,47,16,11,3,02/13/2022
000209,20220213,S,14,6,12,5,5,8,23,30,62,103,124,116,125,128,153,167,178,131,119,71,75,46,30,18,02/13/2022
000209,20220214,P,8,5,9,27,58,106,273,345,219,149,148,124,132,148,117,156,138,147,88,59,35,19,14,8,02/14/2022
000209,20220214,S,10,10,7,4,8,18,65,113,112,112,114,138,130,144,171,202,346,375,235,100,46,40,28,28,02/14/2022
000209,20220215,P,7,3,6,18,60,122,294,390,198,160,107,145,127,144,111,149,163,129,93,66,35,30,17,14,02/15/2022
000209,20220215,S,15,5,6,6,13,28,64,125,134,105,122,130,121,147,168,199,334,359,251,107,80,52,25,29,02/15/2022
000209,20220216,P,15,5,4,21,57,109,290,356,208,118,109,108,102,91,98,137,124,125,81,54,28,27,12,10,02/16/2022
000209,20220216,S,15,5,3,3,13,28,40,117,107,86,95,101,116,125,126,190,318,361,193,82,53,35,27,26,02/16/2022
000209,20220217,P,7,8,23,22,49,129,304,345,198,155,153,135,126,127,119,150,141,169,139,116,49,37,30,14,02/17/2022
000209,20220217,S,11,4,3,4,13,22,52,111,100,100,120,125,130,160,171,222,310,357,233,107,63,55,44,35,02/17/2022
000209,20220218,P,14,12,9,23,51,100,287,334,229,178,175,132,139,149,165,182,163,118,109,57,49,28,32,10,02/18/2022
000209,20220218,S,17,8,4,4,20,24,46,102,103,108,121,162,145,179,203,233,318,317,227,134,117,57,38,34,02/18/2022
000209,20220219,P,6,4,5,15,31,50,99,180,160,132,146,147,143,131,131,125,130,94,84,45,38,46,21,15,02/19/2022
000209,20220219,S,23,6,6,3,6,15,21,50,88,119,162,169,121,149,136,145,172,199,144,88,62,63,34,41,02/19/2022
000209,20220220,P,10,4,9,13,34,36,67,119,123,125,124,131,119,141,148,126,130,110,83,57,36,26,19,5,02/20/2022
000209,20220220,S,21,11,8,6,7,15,21,50,93,108,94,123,127,137,168,149,168,180,126,88,53,44,39,24,02/20/2022
000209,20220221,P,7,6,4,19,52,102,276,314,199,138,154,142,127,99,119,126,116,101,76,47,34,17,11,8,02/21/2022
000209,20220221,S,16,8,5,4,6,22,37,98,113,123,129,134,141,144,162,186,289,336,209,90,49,32,19,18,02/21/2022
000209,20220222,P,9,5,23,38,59,106,251,307,186,106,107,104,110,92,118,105,132,125,79,72,47,26,19,6,02/22/2022
000209,20220222,S,11,4,8,10,9,27,49,73,122,73,82,113,134,126,144,202,295,348,184,64,47,36,28,23,02/22/2022
000209,20220223,P,6,5,15,30,64,122,275,323,186,109,118,87,92,84,83,144,140,110,85,48,40,25,11,13,02/23/2022
000209,20220223,S,16,4,8,5,13,36,55,110,115,68,93,92,80,128,131,199,287,290,205,109,46,41,14,27,02/23/2022
000209,20220224,P,3,10,28,28,60,120,271,296,189,130,108,119,94,128,134,162,156,143,88,71,58,36,22,10,02/24/2022
000209,20220224,S,12,2,6,11,17,24,44,112,105,82,135,125,134,126,165,206,298,346,225,101,67,41,34,29,02/24/2022
000209,20220225,P,3,11,11,19,65,104,280,291,209,160,136,126,144,175,173,147,157,130,98,75,51,38,25,12,02/25/2022
000209,20220225,S,19,11,12,5,6,26,61,84,113,100,105,148,164,154,204,264,277,368,231,110,86,64,37,46,02/25/2022
000209,20220226,P,6,7,8,12,45,47,98,174,160,137,125,147,148,150,130,132,129,114,84,73,45,36,30,15,02/26/2022
000209,20220226,S,25,9,11,6,8,12,34,73,67,108,127,131,145,131,119,149,168,211,175,94,74,75,49,56,02/26/2022
000209,20220227,P,10,9,4,13,36,53,66,124,146,123,112,140,153,156,140,135,132,100,62,77,39,28,18,12,02/27/2022
000209,20220227,S,25,11,3,10,7,11,31,39,90,94,103,129,127,130,121,191,149,214,132,78,64,40,37,33,02/27/2022
000209,20220228,P,5,7,7,24,60,112,310,344,242,174,158,152,150,151,138,135,139,119,86,62,40,19,10,9,02/28/2022
000209,20220228,S,17,5,6,5,14,24,59,130,131,140,127,161,148,139,187,213,310,412,251,93,64,41,21,28,02/28/2022
