,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,WPCT,SEASON_YEAR-,TEAM_ID-,TEAM_ABBREVIATION-,TEAM_NAME-,GAME_ID-,GAME_DATE-,MATCHUP-,WL-,MIN-,FGM-,FGA-,FG_PCT-,FG3M-,FG3A-,FG3_PCT-,FTM-,FTA-,FT_PCT-,OREB-,DREB-,REB-,AST-,TOV-,STL-,BLK-,BLKA-,PF-,PFD-,PTS-,PLUS_MINUS-,WPCT-,Away,Date,Home,MLA,MLH,OU,Spread
0,2017-18,1610612744,GSW,Golden State Warriors,21700002,2017-10-17,GSW vs. HOU,L,48.0,0.8936285711263099,1.8053941132287052,0.4959634146341465,0.24841494490904567,0.6472135825782459,0.3859512195121951,0.367751955821445,0.4668895562573062,0.7842317073170736,0.1947250675743583,0.7264550967728286,0.921180164347187,0.6304395044194427,0.3061131652305462,0.19850794230128377,0.1403399413385806,0.07925126685391774,0.40059957366001764,0.40112621726412445,2.520833333333333,-1.0,0.8152632134914446,2017-18,1610612745,HOU,Houston Rockets,21700002,2017-10-17T00:00:00,HOU @ GSW,W,48.0,0.8038492258702682,1.8481606815092222,0.4356463414634147,0.18615330651517326,0.5752364771939849,0.3207560975609757,0.3666875935594099,0.48176897371608707,0.7578780487804877,0.24348026458468877,0.6580876324378077,0.9015678970224964,0.47063589983655196,0.32150782064099115,0.17805876456617528,0.07925126685391774,0.1403399413385806,0.40112621726412445,0.40059957366001764,2.5416666666666665,1.0,0.47904903421349004,HOU,2017-10-17,GSW,364,-470.0,232.0,-9.0
0,2017-18,1610612745,HOU,Houston Rockets,21700002,2017-10-17,HOU @ GSW,W,48.0,0.8355929749115316,1.8076924348456245,0.4632804878048781,0.29864659536315596,0.8357586048209212,0.3561829268292683,0.42177177058042525,0.5507068859725681,0.7647560975609758,0.2255375202987554,0.6940210578097973,0.9195585781085531,0.5236012702921433,0.31342567614030087,0.16923839334359508,0.08908789823909948,0.10329438220374393,0.4128371775341046,0.42306755187753586,2.5416666666666665,1.0,0.6714810006687011,2017-18,1610612744,GSW,Golden State Warriors,21700002,2017-10-17T00:00:00,GSW vs. HOU,L,48.0,0.8534527389434595,1.8419603043623152,0.465268292682927,0.20744815552417065,0.603931445747444,0.34524390243902453,0.35744075011504833,0.4594449711982481,0.7779024390243903,0.22185250276380442,0.6911304687623976,0.9129829715262018,0.5000226460055752,0.31213882100597196,0.17617418712410937,0.10329438220374393,0.08908789823909948,0.42306755187753586,0.4128371775341046,2.520833333333333,-1.0,0.48240980409649153,HOU,2017-10-17,GSW,364,-470.0,232.0,9.0
1,2017-18,1610612738,BOS,Boston Celtics,21700001,2017-10-17,BOS @ CLE,L,48.0,0.8021935879736157,1.76633206780181,0.45502439024390257,0.24931929743825745,0.6936838472158305,0.35874390243902426,0.3882305568338702,0.48111290075164886,0.8102317073170731,0.18802730480134988,0.6830466712685996,0.8710739760699495,0.5238869075011506,0.27529624942475844,0.15630273048013496,0.0860465562202792,0.10766605307562509,0.42657999693204474,0.42082278723730626,2.0625,-3.0,0.6086555210328879,2017-18,1610612739,CLE,Cleveland Cavaliers,21700001,2017-10-17T00:00:00,CLE vs. BOS,W,48.0,0.8020497775732472,1.7808041877588587,0.4514390243902438,0.18599478447614662,0.5604243365546863,0.33445121951219503,0.3970365470164135,0.5165477834023624,0.7698780487804877,0.22350053689216132,0.7010852891547785,0.9245858260469393,0.4685486654394844,0.2888575701794754,0.15761140512348523,0.10766605307562509,0.0860465562202792,0.42082278723730626,0.42657999693204474,2.125,3.0,0.4906167944078082,BOS,2017-10-17,CLE,166,-195.0,214.5,4.0
1,2017-18,1610612739,CLE,Cleveland Cavaliers,21700001,2017-10-17,CLE vs. BOS,W,48.0,0.8237724211985125,1.7518786266668787,0.47082926829268307,0.26797398585566856,0.6986264619071045,0.3821707317073171,0.35992304986485135,0.48091371508217357,0.7439146341463415,0.19239881037392026,0.7096963914499264,0.9020952018238465,0.46716329191593814,0.28161332788506804,0.1356996590867015,0.08247261982216439,0.0878901394332746,0.37344866596844234,0.42486716547386666,2.125,3.0,0.7472360200684742,2017-18,1610612738,BOS,Boston Celtics,21700001,2017-10-17T00:00:00,BOS @ CLE,L,48.0,0.8382486736383306,1.8324441883407119,0.4584268292682927,0.21379234307144634,0.5917766568280515,0.3561219512195122,0.3190602337464492,0.41292395967225765,0.7750853658536585,0.2271549740546202,0.6854066495284341,0.9125616235830541,0.5087273077106177,0.2600978042961953,0.15044568000169273,0.0878901394332746,0.08247261982216439,0.42486716547386666,0.37344866596844234,2.0625,-3.0,0.4814013284394282,BOS,2017-10-17,CLE,166,-195.0,214.5,-4.0
12,2017-18,1610612738,BOS,Boston Celtics,21700007,2017-10-18,BOS vs. MIL,L,48.0,0.75,1.8333333333333333,0.409,0.16666666666666666,0.6666666666666666,0.25,0.3958333333333333,0.5208333333333334,0.76,0.1875,0.7708333333333334,0.9583333333333334,0.5,0.25,0.22916666666666666,0.08333333333333333,0.08333333333333333,0.5,0.5208333333333334,2.083333333333333,-8.0,0.0,2017-18,1610612749,MIL,Milwaukee Bucks,21700007,2017-10-18T00:00:00,MIL @ BOS,W,48.0,0.7916666666666666,1.7291666666666667,0.45799999999999996,0.10416666666666667,0.4583333333333333,0.22699999999999998,0.4375,0.5208333333333334,0.84,0.1875,0.8541666666666666,1.0416666666666667,0.3958333333333333,0.3541666666666667,0.0625,0.08333333333333333,0.08333333333333333,0.5208333333333334,0.5,2.25,8.0,1.0,MIL,2017-10-18,BOS,105,-125.0,208.5,-6.0
2,2017-18,1610612765,DET,Detroit Pistons,21700003,2017-10-18,DET vs. CHA,W,48.0,0.8249853875409282,1.8381199054752422,0.44884146341463416,0.15926952250979895,0.48323435210604543,0.32687804878048776,0.28818529788258207,0.4010073670596823,0.7221951219512198,0.22949346340405496,0.7166272262511174,0.9461206896551725,0.4373628015720626,0.24607215777753094,0.1445968944887887,0.07843700244907459,0.08554950119279986,0.37050253635262453,0.3624572535982354,2.125,12.0,0.47453859221708716,2017-18,1610612766,CHA,Charlotte Hornets,21700003,2017-10-18T00:00:00,CHA @ DET,L,48.0,0.7937421648126695,1.7247396205256778,0.46213414634146344,0.19346780101665692,0.529314179771596,0.3646097560975609,0.34013093689004553,0.43602519954932806,0.781548780487805,0.16583273164384207,0.7223269117857084,0.8881596434295507,0.48686068838567365,0.2638651408879086,0.1393873214106247,0.08554950119279986,0.07843700244907459,0.3624572535982354,0.37050253635262453,1.875,-12.0,0.49420853603218323,CHA,2017-10-18,DET,125,-145.0,204.0,-3.0
4,2017-18,1610612763,MEM,Memphis Grizzlies,21700008,2017-10-18,MEM vs. NOP,W,48.0,0.7499518979005665,1.7212523009664065,0.4366829268292681,0.19251815647629472,0.5448080147685014,0.35096341463414626,0.37881444689528215,0.48271299807988316,0.7794024390243901,0.22253204823037165,0.6578428241585602,0.8803748723889321,0.4381064831712077,0.266010891240988,0.16371425567703957,0.08654129705740782,0.10272690966987744,0.46226944052134095,0.42919982570840687,2.145833333333333,12.0,0.5854024866170039,2017-18,1610612740,NOP,New Orleans Pelicans,21700008,2017-10-18T00:00:00,NOP @ MEM,L,48.0,0.7201583501277432,1.624269046447784,0.4441707317073172,0.20446466826411921,0.5775934800662258,0.3513902439024389,0.416958585249483,0.5542641271402955,0.7540365853658535,0.19186737308980115,0.6754714997540348,0.8673388728438355,0.4134970523826903,0.29384051790257665,0.14422166505334538,0.10272690966987744,0.08654129705740782,0.42919982570840687,0.46226944052134095,1.8958333333333333,-12.0,0.4975379172032946,NOP,2017-10-18,MEM,110,-130.0,205.0,-3.0
5,2017-18,1610612762,UTA,Utah Jazz,21700010,2017-10-18,UTA vs. DEN,W,48.0,0.7677509970854426,1.6490498926215678,0.4668780487804878,0.2002224267525694,0.5386130924988497,0.371609756097561,0.354507017947538,0.4743825740144195,0.7464268292682925,0.19497334713913178,0.7022597407577849,0.8972330878969167,0.4178554993097099,0.28282232704402516,0.13916053075625096,0.10390301426599173,0.07907654548243592,0.3909246050007671,0.4188957278723731,2.208333333333333,10.0,0.5897917513774794,2017-18,1610612743,DEN,Denver Nuggets,21700010,2017-10-18T00:00:00,DEN @ UTA,L,48.0,0.7535856726491791,1.7019193894769136,0.44443902439024413,0.16997430587513424,0.4746797821751803,0.35906097560975603,0.33099881116735685,0.4304149409418624,0.7718658536585368,0.18803689216137445,0.6465571790151865,0.834594071176561,0.3701152400674951,0.25188391624482287,0.15135565270747045,0.07907654548243592,0.10390301426599173,0.4188957278723731,0.3909246050007671,2.0,-10.0,0.5001027747110016,DEN,2017-10-18,UTA,120,-140.0,209.0,-2.0
6,2017-18,1610612759,SAS,San Antonio Spurs,21700011,2017-10-18,SAS vs. MIN,W,48.0,0.8137319757631541,1.7329968169964716,0.4703658536585366,0.190304302807179,0.4865872833256634,0.3940121951219511,0.36405602853198343,0.45637271820831427,0.7969024390243901,0.207269136370609,0.7010804954747663,0.9083496318453749,0.4936387866237154,0.2781676637521092,0.1655737076238687,0.1222484276729559,0.08426810093572637,0.37814465408805026,0.4099746893695352,2.2291666666666665,8.0,0.7901868763008569,2017-18,1610612750,MIN,Minnesota Timberwolves,21700011,2017-10-18T00:00:00,MIN @ SAS,L,48.0,0.7657232704402515,1.7267170961803955,0.44360975609756115,0.16858893235158773,0.49032635373523525,0.35073170731707315,0.3322978984506827,0.4304724651020094,0.764268292682927,0.20186186531676642,0.6560630464795218,0.8579249117962876,0.44351606841540114,0.29889553612517267,0.15527688295750888,0.08426810093572637,0.1222484276729559,0.4099746893695352,0.37814465408805026,2.0625,-8.0,0.45941649660832706,MIN,2017-10-18,SAS,105,-125.0,207.0,-3.0
8,2017-18,1610612756,PHX,Phoenix Suns,21700012,2017-10-18,PHX vs. POR,L,48.0,0.82463280411106,1.8308022702868538,0.4523536585365853,0.15507554839699336,0.46712973615585235,0.3331341463414634,0.4226971161221047,0.544355921153551,0.7761707317073172,0.2462657232704403,0.6829843534284401,0.9292500766988802,0.404907769596564,0.31909131001687374,0.16976338395459425,0.10074877281791689,0.10965543028071786,0.5120608989108758,0.4594790228562661,1.5833333333333333,-48.0,0.28789045187788737,2017-18,1610612757,POR,Portland Trail Blazers,21700012,2017-10-18T00:00:00,POR @ PHX,W,48.0,0.8324944393311856,1.7822662601626018,0.46842682926829277,0.20811761773278106,0.5444517947537966,0.3790487804878051,0.4711899831262463,0.6018752876208008,0.7819512195121952,0.2118327197422917,0.6988754026691207,0.910708122411413,0.45843879429360346,0.3084541340696425,0.16695908114741523,0.10965543028071786,0.10074877281791689,0.4594790228562661,0.5120608989108758,2.583333333333333,48.0,0.5239945812398964,POR,2017-10-18,PHX,-140,120.0,220.0,1.0
