,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,WPCT,SEASON_YEAR-,TEAM_ID-,TEAM_ABBREVIATION-,TEAM_NAME-,GAME_ID-,GAME_DATE-,MATCHUP-,WL-,MIN-,FGM-,FGA-,FG_PCT-,FG3M-,FG3A-,FG3_PCT-,FTM-,FTA-,FT_PCT-,OREB-,DREB-,REB-,AST-,TOV-,STL-,BLK-,BLKA-,PF-,PFD-,PTS-,PLUS_MINUS-,WPCT-,Away,Date,Home,MLA,MLH,OU,Spread
8,2019-20,1610612755,PHI,Philadelphia 76ers,21900008,2019-10-23,PHI vs. BOS,W,48.0,0.8604463874827426,1.8265790381960425,0.4719024390243904,0.2244257171345298,0.6240987881576929,0.35893902439024383,0.4397769980058289,0.5700356649792913,0.7711097560975608,0.22549950145727873,0.7633456051541647,0.9888451066114431,0.5573659687068568,0.30858835710998617,0.15322039423224418,0.10882132995858264,0.08491045405737074,0.4404193511274735,0.45838606381346847,2.2291666666666665,14.0,0.6153982881842527,2019-20,1610612738,BOS,Boston Celtics,21900008,2019-10-23T00:00:00,BOS @ PHI,L,48.0,0.8629774505292221,1.8943568798895531,0.4566951219512195,0.21266682006442705,0.6218217901518635,0.34508536585365857,0.39008571099861944,0.5078328731400522,0.7672317073170731,0.20758551925141897,0.6925621260929591,0.9001476453443783,0.48447806412026395,0.2642516106764843,0.160094531369842,0.08491045405737074,0.10882132995858264,0.45838606381346847,0.4404193511274735,1.9375,-14.0,0.4994758773829419,BOS,2019-10-23,PHI,190,-240.0,215.0,-6.0
9,2019-20,1610612759,SAS,San Antonio Spurs,21900010,2019-10-23,SAS vs. NYK,W,48.0,0.8753848167954675,1.8300321407979858,0.4795975609756098,0.20471311312820353,0.523251166351937,0.3966707317073171,0.35507465578071523,0.43380407271053845,0.8196219512195121,0.19134122538362666,0.7348843698261318,0.9262255952097582,0.5077789855647419,0.2503530793278005,0.12621709882518475,0.09739137851690813,0.08379501430830834,0.37511769310926674,0.4066176256671482,2.5,9.0,0.5608440932235964,2019-20,1610612752,NYK,New York Knicks,21900010,2019-10-23T00:00:00,NYK @ SAS,L,48.0,0.8588452983586438,1.8562580335465033,0.4626585365853659,0.2426126085024676,0.676096661747359,0.35704878048780486,0.31542794669163343,0.41747051721493145,0.7598902439024388,0.19083673188716269,0.7181516164950199,0.9089883483821826,0.511166629639621,0.25218690988146053,0.14874260120285,0.08379501430830834,0.09739137851690813,0.4066176256671482,0.37511769310926674,2.3125,-9.0,0.4891591352537828,NYK,2019-10-23,SAS,525,-750.0,214.0,-9.5
10,2019-20,1610612756,PHX,Phoenix Suns,21900012,2019-10-23,PHX vs. SAC,W,48.0,0.8265883972855901,1.8015167660099785,0.4597073170731708,0.19870374327058643,0.6040675972797465,0.32756097560975594,0.36398663430704375,0.46734819100212543,0.7786219512195122,0.1877168569529361,0.6451708924097326,0.8328877493626688,0.49213083185414075,0.3221962450419652,0.1845726594058393,0.10479304085493682,0.10363890532436322,0.4862357467914302,0.4262248080701832,2.583333333333333,29.0,0.2239057789820872,2019-20,1610612758,SAC,Sacramento Kings,21900012,2019-10-23T00:00:00,SAC @ PHX,L,48.0,0.8758980160556324,1.8186468673985925,0.48263414634146323,0.22953075807712267,0.6177745545986458,0.3735365853658535,0.4289727280695989,0.5696247781210967,0.7570975609756095,0.24396703956931748,0.7295583788048123,0.9735254183741295,0.5346067173609742,0.323009572750714,0.18592424889882314,0.10363890532436322,0.10479304085493682,0.4262248080701832,0.4862357467914302,1.9791666666666667,-29.0,0.530385476070441,SAC,2019-10-23,PHX,-115,-105.0,233.0,-2.5
11,2019-20,1610612757,POR,Portland Trail Blazers,21900013,2019-10-23,POR vs. DEN,L,48.0,0.8743465718245346,1.8696325660800526,0.46902439024390236,0.22779121110176617,0.6337187121464576,0.3621097560975609,0.3916347308398263,0.4811562091710704,0.8122317073170731,0.24356588962766665,0.7469637822598134,0.9905296718874801,0.4753229617933786,0.28627526434665784,0.13746241093673134,0.10394285139988677,0.10588495300209999,0.4200359625180507,0.4274223622197186,2.083333333333333,-8.0,0.6282260386250602,2019-20,1610612743,DEN,Denver Nuggets,21900013,2019-10-23T00:00:00,DEN @ POR,W,48.0,0.8488899820683308,1.8585854478421169,0.45857317073170745,0.220997905327134,0.6146466429693574,0.3658414634146342,0.3621180594125395,0.46995767676447103,0.7713170731707317,0.21173172186341258,0.6714168729602066,0.8831485948236192,0.4803006199385351,0.2553871045379289,0.1521829757578643,0.10588495300209999,0.10394285139988677,0.4274223622197186,0.4200359625180507,2.25,8.0,0.4932476854343579,DEN,2019-10-23,POR,-120,100.0,219.5,2.5
12,2019-20,1610612742,DAL,Dallas Mavericks,21900009,2019-10-23,DAL vs. WAS,W,48.0,0.804192552538733,1.7999357646878351,0.4476585365853658,0.258623830342077,0.7592518024236848,0.341451219512195,0.38952485043718355,0.5248504371836172,0.7415243902439024,0.2103994094186225,0.7289365700260778,0.9393359794447,0.48501974996165037,0.2951516720355882,0.13486539346525542,0.08879333486731097,0.09306450375824514,0.4170501610676485,0.48166896763307276,2.25,8.0,0.4381007710889074,2019-20,1610612764,WAS,Washington Wizards,21900009,2019-10-23T00:00:00,WAS @ DAL,L,48.0,0.8485340926522473,1.8489703175333636,0.4598292682926828,0.23200931891394375,0.6742119190059825,0.345012195121951,0.35389342690596737,0.4557159840466328,0.7815853658536582,0.2115355115815309,0.7175659610369691,0.9291014726184995,0.5080006519404815,0.2693089430894308,0.16257286393618658,0.09306450375824514,0.08879333486731097,0.48166896763307276,0.4170501610676485,2.083333333333333,-8.0,0.5163893089310905,WAS,2019-10-23,DAL,350,-450.0,223.0,-8.5
8,2019-20,1610612752,NYK,New York Knicks,21900010,2019-10-23,NYK @ SAS,L,48.0,0.7918430430719884,1.830612718914244,0.43330864197530883,0.2075036614001409,0.6124233917283145,0.33822222222222226,0.3771372670291922,0.4974522478453297,0.7591111111111113,0.21758338889022763,0.7101693882851258,0.9277527771753541,0.4172259170903716,0.29047052003930474,0.14101946231636103,0.10725877598121507,0.11666646585861504,0.4343275674648118,0.4345881159117622,2.3125,-9.0,0.24971961640483714,2019-20,1610612759,SAS,San Antonio Spurs,21900010,2019-10-23T00:00:00,SAS vs. NYK,W,48.0,0.8687547022552085,1.8583153610127154,0.468456790123457,0.2461511790110069,0.6770414146525616,0.3615061728395062,0.3786491843176943,0.4935595837650708,0.7723333333333333,0.221787807470595,0.7628061988106805,0.9845940062812761,0.531426794755429,0.2735624820946153,0.15297072084735633,0.11666646585861504,0.10725877598121507,0.4345881159117622,0.4343275674648118,2.5,9.0,0.5168619582954384,NYK,2019-10-23,SAS,525,-750.0,214.0,9.5
2,2019-20,1610612743,DEN,Denver Nuggets,21900013,2019-10-23,DEN @ POR,W,48.0,0.8715725187912258,1.8716779797514955,0.4669512195121951,0.2289893005062125,0.6521226415094339,0.34970731707317076,0.3279452369995398,0.4341492176714219,0.763780487804878,0.24644788311090668,0.7176426599171652,0.964090543028072,0.5689858490566038,0.27935649639515264,0.16078961497162142,0.09196195735542259,0.10316478754410183,0.4168440328271206,0.4244563966866083,2.25,8.0,0.7081518295512389,2019-20,1610612757,POR,Portland Trail Blazers,21900013,2019-10-23T00:00:00,POR vs. DEN,L,48.0,0.8226817763460655,1.795314657156005,0.4587804878048781,0.22449282865470166,0.6631528992176715,0.3372682926829268,0.3480738993710693,0.46228332566344527,0.7493170731707317,0.20261447307869296,0.6805587513422305,0.8831732244209233,0.5108289231477221,0.28118288847982825,0.15471602239607302,0.10316478754410183,0.09196195735542259,0.4244563966866083,0.4168440328271206,2.083333333333333,-8.0,0.4971659187504978,DEN,2019-10-23,POR,-120,100.0,219.5,-2.5
3,2019-20,1610612741,CHI,Chicago Bulls,21900003,2019-10-23,CHI @ CHA,L,48.0,0.8204485340401452,1.810558063697097,0.4541829268292683,0.18640005949219426,0.5324418372011038,0.34918292682926827,0.3329324727812322,0.424588830605,0.7882926829268294,0.18032391936256223,0.7033474102226385,0.8836713295852009,0.45134071548387045,0.29125622847802973,0.15141258373479677,0.08816928135171745,0.11880880182658464,0.4178186764573643,0.3847181117793612,2.6041666666666665,-1.0,0.242133776993634,2019-20,1610612766,CHA,Charlotte Hornets,21900003,2019-10-23T00:00:00,CHA vs. CHI,W,48.0,0.8704194588637296,1.8380744092708252,0.47373170731707337,0.248854757757555,0.680338815747509,0.3622317073170731,0.34645561911865036,0.4540587806682729,0.7679390243902441,0.20684637852157536,0.7500092664848916,0.9568556450064677,0.5268965217757924,0.27407746843599945,0.15073517743578066,0.11880880182658464,0.08816928135171745,0.3847181117793612,0.4178186764573643,2.625,1.0,0.5127674831295481,CHI,2019-10-23,CHA,-170,145.0,218.5,-1.5
4,2019-20,1610612739,CLE,Cleveland Cavaliers,21900005,2019-10-23,CLE @ ORL,L,48.0,0.806946864111498,1.81794425087108,0.44475609756097567,0.21410423925667837,0.6041666666666669,0.3520243902439026,0.3401688927603563,0.4292973286875727,0.786195121951219,0.22223432055749123,0.6630371660859465,0.8852714866434381,0.4292852303523036,0.2800885598141695,0.13524728997289975,0.04930071622144794,0.11582946186604721,0.4149366047231901,0.4030802361595044,1.7708333333333333,-9.0,0.19360993123169734,2019-20,1610612753,ORL,Orlando Magic,21900005,2019-10-23T00:00:00,ORL vs. CLE,W,48.0,0.8959906116918311,1.8092213511420838,0.496768292682927,0.24891114982578405,0.6553063298490125,0.37846341463414623,0.32693331397599706,0.42477255129694164,0.7705243902439026,0.1977109949670925,0.7176127564847076,0.9153237514517999,0.533439798683701,0.2585656213704995,0.14406697638404947,0.11582946186604721,0.04930071622144794,0.4030802361595044,0.4149366047231901,1.9583333333333333,9.0,0.5252661151629968,CLE,2019-10-23,ORL,400,-550.0,212.5,7.5
5,2019-20,1610612750,MIN,Minnesota Timberwolves,21900006,2019-10-23,MIN @ BKN,W,53.0,0.8607483893235156,1.8864281331492563,0.45720731707317064,0.20852987421383642,0.5937499999999999,0.3553292682926827,0.3956943166129775,0.5025454440865161,0.7866219512195121,0.23258456051541643,0.6934537505752416,0.9260383110906579,0.509012118423071,0.2712599708544254,0.17213625556066883,0.10372564810553762,0.11490450989415558,0.4193607148335636,0.45228370915784616,2.39622641509434,1.0,0.4481856882646647,2019-20,1610612751,BKN,Brooklyn Nets,21900006,2019-10-23T00:00:00,BKN vs. MIN,L,53.0,0.8705850207086979,1.8624549394078858,0.4681463414634147,0.26237248811167346,0.6939379122564812,0.3763780487804878,0.35321272434422457,0.4604856956588433,0.7674146341463414,0.2321962724344225,0.7112670655008437,0.943463337935266,0.540918852584752,0.30474382574014425,0.13607819450836015,0.11490450989415558,0.10372564810553762,0.45228370915784616,0.4193607148335636,2.3773584905660377,-1.0,0.5226451865272592,MIN,2019-10-23,BKN,142,-165.0,225.5,5.0
6,2019-20,1610612738,BOS,Boston Celtics,21900008,2019-10-23,BOS @ PHI,L,48.0,0.872512080073631,1.876385373523546,0.465829268292683,0.26104463874827427,0.715346487191287,0.3630121951219512,0.3236500997085442,0.4035990949532136,0.8063780487804879,0.20299796747967475,0.7201401672035589,0.9231381346832332,0.5454249117962877,0.26591022396073016,0.17867483509740756,0.11008686148182237,0.08010718668507441,0.42234717748120887,0.40475916551618346,1.9375,-14.0,0.6057629937480868,2019-20,1610612755,PHI,Philadelphia 76ers,21900008,2019-10-23T00:00:00,PHI vs. BOS,W,48.0,0.81891394385642,1.8259175103543486,0.4489146341463415,0.23873485197116126,0.694887060898911,0.3419268292682925,0.36129966252492696,0.473069105691057,0.7641219512195124,0.21569642583218288,0.7362421383647801,0.951938564196963,0.4906091808559595,0.3137847062432889,0.14042126859947848,0.08010718668507441,0.11008686148182237,0.40475916551618346,0.42234717748120887,2.2291666666666665,14.0,0.4912897317731557,BOS,2019-10-23,PHI,190,-240.0,215.0,6.0
12,2019-20,1610612760,OKC,Oklahoma City Thunder,21900011,2019-10-23,OKC @ UTA,L,48.0,0.8803517304854247,1.9401844608068715,0.4548536585365854,0.2343124342108743,0.6736994911426017,0.35132926829268296,0.36807809136159025,0.5161079219364086,0.7139756097560975,0.2597194341738473,0.7341796988643274,0.993899133038175,0.48272093244680014,0.28870268472528565,0.19301124432031572,0.1072759467022127,0.10412947432174385,0.463106350931759,0.4644361838868877,1.9791666666666667,-5.0,0.5833828814631432,2019-20,1610612762,UTA,Utah Jazz,21900011,2019-10-23T00:00:00,UTA vs. OKC,W,48.0,0.8414447358120293,1.8319137428524581,0.45999999999999996,0.23175194788707812,0.6531478278348171,0.36024390243902427,0.37704194238591693,0.49600074847527914,0.7597560975609757,0.20435573601832308,0.7390915678837984,0.9434473039021216,0.5129870709491089,0.3453712556400125,0.16933575463763756,0.10412947432174385,0.1072759467022127,0.4644361838868877,0.463106350931759,2.083333333333333,5.0,0.4857287379230511,OKC,2019-10-23,UTA,375,-500.0,222.0,9.5
11,2019-20,1610612763,MEM,Memphis Grizzlies,21900007,2019-10-23,MEM @ MIA,L,48.0,0.7826502504615156,1.7412518645762258,0.4506951219512197,0.20377140295475826,0.5955421751273469,0.3398292682926829,0.36571166642863556,0.47375923031351336,0.7750365853658536,0.1815293888950601,0.6797596944739779,0.8612890833690381,0.4940475718192447,0.2886306142257909,0.17259115926390234,0.11291116550560434,0.1012878138703313,0.4531840945035995,0.44223202336935535,2.1041666666666665,-19.0,0.4824590885150275,2019-20,1610612748,MIA,Miami Heat,21900007,2019-10-23T00:00:00,MIA vs. MEM,W,48.0,0.7754027021808929,1.7192726764206485,0.4525365853658538,0.23921322817652377,0.6633491094995531,0.3605731707317071,0.39899980693040504,0.5091600613062083,0.7844756097560975,0.19667262405382674,0.7254922282876051,0.922164852341432,0.48287895858789437,0.3146493869379162,0.1573335369820842,0.1012878138703313,0.11291116550560434,0.44223202336935535,0.4531840945035995,2.5,19.0,0.5130052362910533,MEM,2019-10-23,MIA,240,-300.0,210.5,7.5
10,2019-20,1610612758,SAC,Sacramento Kings,21900012,2019-10-23,SAC @ PHX,L,48.0,0.8973193741371379,1.9347100782328581,0.4643048780487807,0.23496701948151558,0.6221477603926979,0.3767804878048779,0.3432610446387483,0.4728246280104311,0.7194024390243905,0.22948784322748875,0.7142439407884644,0.9437317840159535,0.5279231860714836,0.2776978831109066,0.17205476300046021,0.09198592575548396,0.10613207547169809,0.4438612133762847,0.4444891854578922,1.9791666666666667,-29.0,0.4995534218859164,2019-20,1610612756,PHX,Phoenix Suns,21900012,2019-10-23T00:00:00,PHX vs. SAC,W,48.0,0.8781063046479521,1.8828616352201262,0.46690243902439,0.24988495167970548,0.7189369535204788,0.34789024390243906,0.3899994247583984,0.5063995628163828,0.7711829268292681,0.23247430587513424,0.7638010047553304,0.9962753106304648,0.5128374750728639,0.3305817610062892,0.1566766375210922,0.10613207547169809,0.09198592575548396,0.4444891854578922,0.4438612133762847,2.583333333333333,29.0,0.5137628663487934,SAC,2019-10-23,PHX,-115,-105.0,233.0,-2.5
9,2019-20,1610612764,WAS,Washington Wizards,21900009,2019-10-23,WAS @ DAL,L,48.0,0.8670989840897549,1.8525361530991187,0.4686296296296297,0.23410848906794596,0.6868285839360445,0.3401851851851851,0.37989957302470856,0.4940397301598778,0.7660246913580243,0.1973276815110353,0.6716555275571757,0.8689832090682112,0.5408235915928873,0.2892044332425426,0.17157663867976164,0.09557195456102661,0.09527895808288109,0.4290125528619228,0.43821309170323597,2.083333333333333,-8.0,0.36577267347157727,2019-20,1610612742,DAL,Dallas Mavericks,21900009,2019-10-23T00:00:00,DAL vs. WAS,W,48.0,0.8943153280546954,1.8625983417589842,0.48059259259259246,0.24976899105492575,0.6759519751926194,0.36869135802469133,0.37110569439360497,0.4776846315286998,0.773358024691358,0.2352904596030936,0.7383095369417328,0.9735999965448264,0.5436180906252474,0.32433390534941176,0.15823786026080064,0.09527895808288109,0.09557195456102661,0.43821309170323597,0.4290125528619228,2.25,8.0,0.4993454655698321,WAS,2019-10-23,DAL,350,-450.0,223.0,8.5
