,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,WPCT,SEASON_YEAR-,TEAM_ID-,TEAM_ABBREVIATION-,TEAM_NAME-,GAME_ID-,GAME_DATE-,MATCHUP-,WL-,MIN-,FGM-,FGA-,FG_PCT-,FG3M-,FG3A-,FG3_PCT-,FTM-,FTA-,FT_PCT-,OREB-,DREB-,REB-,AST-,TOV-,STL-,BLK-,BLKA-,PF-,PFD-,PTS-,PLUS_MINUS-,WPCT-,Away,Date,Home,MLA,MLH,OU,Spread
8,2015-16,1610612746,LAC,LA Clippers,21500016,2015-10-28,LAC @ SAC,W,48.0,0.875,1.6666666666666667,0.525,0.125,0.3958333333333333,0.316,0.4375,0.6458333333333334,0.677,0.125,0.75,0.875,0.4166666666666667,0.3125,0.16666666666666666,0.1875,0.0625,0.3958333333333333,0.5625,2.3125,7.0,1.0,2015-16,1610612758,SAC,Sacramento Kings,21500016,2015-10-28T00:00:00,SAC vs. LAC,L,48.0,0.8541666666666666,1.9583333333333333,0.436,0.22916666666666666,0.5,0.458,0.22916666666666666,0.375,0.611,0.25,0.7708333333333334,1.0208333333333333,0.5,0.375,0.16666666666666666,0.0625,0.1875,0.5625,0.3958333333333333,2.1666666666666665,-7.0,0.0,LAC,2015-10-28,SAC,-230,190.0,210.5,-5.0
9,2015-16,1610612739,CLE,Cleveland Cavaliers,21500011,2015-10-28,CLE @ MEM,W,48.0,0.8541666666666666,1.75,0.488,0.2708333333333333,0.6041666666666666,0.448,0.22916666666666666,0.3541666666666667,0.647,0.25,0.875,1.125,0.6041666666666666,0.3958333333333333,0.14583333333333334,0.041666666666666664,0.0625,0.5208333333333334,0.375,2.208333333333333,30.0,0.5,2015-16,1610612763,MEM,Memphis Grizzlies,21500011,2015-10-28T00:00:00,MEM vs. CLE,L,48.0,0.6041666666666666,1.7083333333333333,0.354,0.041666666666666664,0.3333333333333333,0.125,0.3333333333333333,0.4583333333333333,0.727,0.22916666666666666,0.6041666666666666,0.8333333333333334,0.3125,0.3333333333333333,0.16666666666666666,0.0625,0.041666666666666664,0.375,0.5208333333333334,1.5833333333333333,-30.0,0.0,CLE,2015-10-28,MEM,185,-215.0,188.5,6.0
16,2015-16,1610612750,MIN,Minnesota Timberwolves,21500017,2015-10-28,MIN @ LAL,W,48.0,0.7916666666666666,1.7291666666666667,0.458,0.10416666666666667,0.4166666666666667,0.25,0.6458333333333334,0.7708333333333334,0.838,0.125,0.6875,0.8125,0.5,0.16666666666666666,0.0625,0.08333333333333333,0.08333333333333333,0.5416666666666666,0.6041666666666666,2.333333333333333,1.0,1.0,2015-16,1610612747,LAL,Los Angeles Lakers,21500017,2015-10-28T00:00:00,LAL vs. MIN,L,48.0,0.7291666666666666,1.875,0.389,0.1875,0.7083333333333334,0.265,0.6666666666666666,0.7291666666666666,0.914,0.25,0.75,1.0,0.375,0.2916666666666667,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.6041666666666666,0.5416666666666666,2.3125,-1.0,0.0,MIN,2015-10-28,LAL,120,-140.0,202.5,3.5
15,2015-16,1610612754,IND,Indiana Pacers,21500009,2015-10-28,IND @ TOR,L,48.0,0.6666666666666666,1.7916666666666667,0.3720000000000001,0.1875,0.4791666666666667,0.391,0.5416666666666666,0.6458333333333334,0.8390000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.4791666666666667,0.2708333333333333,0.2916666666666667,0.0625,0.041666666666666664,0.625,0.5,2.0625,-7.0,0.0,2015-16,1610612761,TOR,Toronto Raptors,21500009,2015-10-28T00:00:00,TOR vs. IND,W,48.0,0.75,1.6666666666666667,0.45,0.14583333333333334,0.375,0.389,0.5625,0.8125,0.6920000000000001,0.1875,0.8541666666666666,1.0416666666666667,0.3958333333333333,0.4375,0.16666666666666666,0.041666666666666664,0.0625,0.5,0.625,2.208333333333333,7.0,1.0,IND,2015-10-28,TOR,195,-235.0,198.5,5.5
14,2015-16,1610612759,SAS,San Antonio Spurs,21500013,2015-10-28,SAS @ OKC,L,48.0,0.9375,1.9375,0.484,0.10416666666666667,0.3125,0.333,0.22916666666666666,0.2708333333333333,0.846,0.14583333333333334,0.6041666666666666,0.75,0.4583333333333333,0.2708333333333333,0.22916666666666666,0.1875,0.08333333333333333,0.375,0.3958333333333333,2.208333333333333,-6.0,0.0,2015-16,1610612760,OKC,Oklahoma City Thunder,21500013,2015-10-28T00:00:00,OKC vs. SAS,W,48.0,0.875,1.7916666666666667,0.488,0.14583333333333334,0.3958333333333333,0.368,0.4375,0.4583333333333333,0.955,0.22916666666666666,0.7083333333333334,0.9375,0.4375,0.3958333333333333,0.14583333333333334,0.08333333333333333,0.1875,0.3958333333333333,0.375,2.333333333333333,6.0,1.0,SAS,2015-10-28,OKC,165,-185.0,208.0,5.0
13,2015-16,1610612752,NYK,New York Knicks,21500012,2015-10-28,NYK @ MIL,W,48.0,0.875,1.9375,0.452,0.1875,0.4791666666666667,0.391,0.6041666666666666,0.7291666666666666,0.8290000000000001,0.3958333333333333,0.625,1.0208333333333333,0.5,0.22916666666666666,0.22916666666666666,0.14583333333333334,0.08333333333333333,0.5833333333333334,0.5625,2.5416666666666665,25.0,1.0,2015-16,1610612749,MIL,Milwaukee Bucks,21500012,2015-10-28T00:00:00,MIL vs. NYK,L,48.0,0.625,1.7916666666666667,0.349,0.1875,0.375,0.5,0.5833333333333334,0.6458333333333334,0.903,0.375,0.6041666666666666,0.9791666666666666,0.3541666666666667,0.375,0.14583333333333334,0.08333333333333333,0.14583333333333334,0.5625,0.5833333333333334,2.020833333333333,-25.0,0.0,NYK,2015-10-28,MIL,175,-205.0,192.5,6.5
12,2015-16,1610612755,PHI,Philadelphia 76ers,21500005,2015-10-28,PHI @ BOS,L,48.0,0.7083333333333334,1.7291666666666667,0.41,0.14583333333333334,0.4583333333333333,0.318,0.4166666666666667,0.4791666666666667,0.87,0.2916666666666667,0.6666666666666666,0.9583333333333334,0.25,0.5,0.22916666666666666,0.125,0.14583333333333334,0.4583333333333333,0.4791666666666667,1.9791666666666667,-17.0,0.0,2015-16,1610612738,BOS,Boston Celtics,21500005,2015-10-28T00:00:00,BOS vs. PHI,W,48.0,0.8125,1.7708333333333333,0.459,0.16666666666666666,0.5,0.333,0.5416666666666666,0.5625,0.963,0.2083333333333333,0.6458333333333334,0.8541666666666666,0.6458333333333334,0.3541666666666667,0.2083333333333333,0.14583333333333334,0.125,0.4791666666666667,0.4583333333333333,2.333333333333333,17.0,1.0,PHI,2015-10-28,BOS,800,-1300.0,198.0,11.0
7,2015-16,1610612743,DEN,Denver Nuggets,21500010,2015-10-28,DEN @ HOU,W,48.0,0.8333333333333334,1.6458333333333333,0.506,0.2708333333333333,0.5625,0.481,0.25,0.375,0.667,0.1875,0.8333333333333334,1.0208333333333333,0.5416666666666666,0.4375,0.1875,0.2083333333333333,0.16666666666666666,0.5416666666666666,0.3958333333333333,2.1875,20.0,1.0,2015-16,1610612745,HOU,Houston Rockets,21500010,2015-10-28T00:00:00,HOU vs. DEN,L,48.0,0.625,1.8125,0.345,0.16666666666666666,0.7291666666666666,0.229,0.3541666666666667,0.5416666666666666,0.654,0.3125,0.6041666666666666,0.9166666666666666,0.3541666666666667,0.3541666666666667,0.2708333333333333,0.16666666666666666,0.2083333333333333,0.3958333333333333,0.5416666666666666,1.7708333333333333,-20.0,0.0,DEN,2015-10-28,HOU,510,-710.0,212.5,10.0
11,2015-16,1610612764,WAS,Washington Wizards,21500004,2015-10-28,WAS @ ORL,W,48.0,0.6875,1.75,0.393,0.14583333333333334,0.5833333333333334,0.25,0.3125,0.5208333333333334,0.6,0.3125,0.7083333333333334,1.0208333333333333,0.3541666666666667,0.375,0.16666666666666666,0.1875,0.125,0.2916666666666667,0.4583333333333333,1.8333333333333333,1.0,1.0,2015-16,1610612753,ORL,Orlando Magic,21500004,2015-10-28T00:00:00,ORL vs. WAS,L,48.0,0.7708333333333334,2.083333333333333,0.37,0.10416666666666667,0.5416666666666666,0.192,0.16666666666666666,0.25,0.667,0.3541666666666667,0.8125,1.1666666666666667,0.4166666666666667,0.3333333333333333,0.1875,0.125,0.1875,0.4583333333333333,0.2916666666666667,1.8125,-1.0,0.0,WAS,2015-10-28,ORL,-180,160.0,204.5,-3.5
10,2015-16,1610612762,UTA,Utah Jazz,21500007,2015-10-28,UTA @ DET,L,48.0,0.7291666666666666,1.5625,0.467,0.041666666666666664,0.25,0.16699999999999998,0.3125,0.4375,0.7140000000000001,0.08333333333333333,0.7083333333333334,0.7916666666666666,0.3125,0.25,0.08333333333333333,0.10416666666666667,0.08333333333333333,0.5208333333333334,0.4166666666666667,1.8125,-5.0,0.0,2015-16,1610612765,DET,Detroit Pistons,21500007,2015-10-28T00:00:00,DET vs. UTA,W,48.0,0.625,1.5416666666666667,0.405,0.14583333333333334,0.3958333333333333,0.368,0.5208333333333334,0.7083333333333334,0.735,0.16666666666666666,0.7291666666666666,0.8958333333333334,0.3333333333333333,0.25,0.041666666666666664,0.08333333333333333,0.10416666666666667,0.4166666666666667,0.5208333333333334,1.9166666666666667,5.0,1.0,UTA,2015-10-28,DET,-105,-115.0,188.0,-2.0
8,2015-16,1610612756,PHX,Phoenix Suns,21500014,2015-10-28,PHX vs. DAL,L,48.0,0.7083333333333334,1.8125,0.391,0.125,0.5,0.25,0.4375,0.6875,0.636,0.2708333333333333,0.8333333333333334,1.1041666666666667,0.3125,0.375,0.0625,0.0625,0.0625,0.625,0.5208333333333334,1.9791666666666667,-16.0,0.0,2015-16,1610612742,DAL,Dallas Mavericks,21500014,2015-10-28T00:00:00,DAL @ PHX,W,48.0,0.8333333333333334,1.7708333333333333,0.471,0.2083333333333333,0.4375,0.476,0.4375,0.6458333333333334,0.677,0.125,0.875,1.0,0.5,0.16666666666666666,0.14583333333333334,0.0625,0.0625,0.5208333333333334,0.625,2.3125,16.0,1.0,DAL,2015-10-28,PHX,210,-260.0,204.0,-4.5
16,2015-16,1610612758,SAC,Sacramento Kings,21500016,2015-10-28,SAC vs. LAC,L,48.0,0.8541666666666666,1.9583333333333333,0.436,0.22916666666666666,0.5,0.458,0.22916666666666666,0.375,0.611,0.25,0.7708333333333334,1.0208333333333333,0.5,0.375,0.16666666666666666,0.0625,0.1875,0.5625,0.3958333333333333,2.1666666666666665,-7.0,0.0,2015-16,1610612746,LAC,LA Clippers,21500016,2015-10-28T00:00:00,LAC @ SAC,W,48.0,0.875,1.6666666666666667,0.525,0.125,0.3958333333333333,0.316,0.4375,0.6458333333333334,0.677,0.125,0.75,0.875,0.4166666666666667,0.3125,0.16666666666666666,0.1875,0.0625,0.3958333333333333,0.5625,2.3125,7.0,1.0,LAC,2015-10-28,SAC,-230,190.0,210.5,5.0
15,2015-16,1610612738,BOS,Boston Celtics,21500005,2015-10-28,BOS vs. PHI,W,48.0,0.8125,1.7708333333333333,0.459,0.16666666666666666,0.5,0.333,0.5416666666666666,0.5625,0.963,0.2083333333333333,0.6458333333333334,0.8541666666666666,0.6458333333333334,0.3541666666666667,0.2083333333333333,0.14583333333333334,0.125,0.4791666666666667,0.4583333333333333,2.333333333333333,17.0,1.0,2015-16,1610612755,PHI,Philadelphia 76ers,21500005,2015-10-28T00:00:00,PHI @ BOS,L,48.0,0.7083333333333334,1.7291666666666667,0.41,0.14583333333333334,0.4583333333333333,0.318,0.4166666666666667,0.4791666666666667,0.87,0.2916666666666667,0.6666666666666666,0.9583333333333334,0.25,0.5,0.22916666666666666,0.125,0.14583333333333334,0.4583333333333333,0.4791666666666667,1.9791666666666667,-17.0,0.0,PHI,2015-10-28,BOS,800,-1300.0,198.0,-11.0
14,2015-16,1610612745,HOU,Houston Rockets,21500010,2015-10-28,HOU vs. DEN,L,48.0,0.625,1.8125,0.345,0.16666666666666666,0.7291666666666666,0.229,0.3541666666666667,0.5416666666666666,0.654,0.3125,0.6041666666666666,0.9166666666666666,0.3541666666666667,0.3541666666666667,0.2708333333333333,0.16666666666666666,0.2083333333333333,0.3958333333333333,0.5416666666666666,1.7708333333333333,-20.0,0.0,2015-16,1610612743,DEN,Denver Nuggets,21500010,2015-10-28T00:00:00,DEN @ HOU,W,48.0,0.8333333333333334,1.6458333333333333,0.506,0.2708333333333333,0.5625,0.481,0.25,0.375,0.667,0.1875,0.8333333333333334,1.0208333333333333,0.5416666666666666,0.4375,0.1875,0.2083333333333333,0.16666666666666666,0.5416666666666666,0.3958333333333333,2.1875,20.0,1.0,DEN,2015-10-28,HOU,510,-710.0,212.5,-10.0
13,2015-16,1610612747,LAL,Los Angeles Lakers,21500017,2015-10-28,LAL vs. MIN,L,48.0,0.7291666666666666,1.875,0.389,0.1875,0.7083333333333334,0.265,0.6666666666666666,0.7291666666666666,0.914,0.25,0.75,1.0,0.375,0.2916666666666667,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.6041666666666666,0.5416666666666666,2.3125,-1.0,0.0,2015-16,1610612750,MIN,Minnesota Timberwolves,21500017,2015-10-28T00:00:00,MIN @ LAL,W,48.0,0.7916666666666666,1.7291666666666667,0.458,0.10416666666666667,0.4166666666666667,0.25,0.6458333333333334,0.7708333333333334,0.838,0.125,0.6875,0.8125,0.5,0.16666666666666666,0.0625,0.08333333333333333,0.08333333333333333,0.5416666666666666,0.6041666666666666,2.333333333333333,1.0,1.0,MIN,2015-10-28,LAL,120,-140.0,202.5,-3.5
12,2015-16,1610612748,MIA,Miami Heat,21500008,2015-10-28,MIA vs. CHA,W,48.0,0.75,1.5208333333333333,0.493,0.25,0.4166666666666667,0.6,0.4166666666666667,0.4375,0.952,0.041666666666666664,0.8125,0.8541666666666666,0.4791666666666667,0.2708333333333333,0.10416666666666667,0.14583333333333334,0.020833333333333332,0.5208333333333334,0.3333333333333333,2.1666666666666665,10.0,1.0,2015-16,1610612766,CHA,Charlotte Hornets,21500008,2015-10-28T00:00:00,CHA @ MIA,L,48.0,0.6875,1.75,0.393,0.125,0.5,0.25,0.4583333333333333,0.6041666666666666,0.759,0.22916666666666666,0.6666666666666666,0.8958333333333334,0.3333333333333333,0.1875,0.08333333333333333,0.020833333333333332,0.14583333333333334,0.3333333333333333,0.5208333333333334,1.9583333333333333,-10.0,0.0,CHA,2015-10-28,MIA,210,-260.0,193.0,-6.5
11,2015-16,1610612749,MIL,Milwaukee Bucks,21500012,2015-10-28,MIL vs. NYK,L,48.0,0.625,1.7916666666666667,0.349,0.1875,0.375,0.5,0.5833333333333334,0.6458333333333334,0.903,0.375,0.6041666666666666,0.9791666666666666,0.3541666666666667,0.375,0.14583333333333334,0.08333333333333333,0.14583333333333334,0.5625,0.5833333333333334,2.020833333333333,-25.0,0.0,2015-16,1610612752,NYK,New York Knicks,21500012,2015-10-28T00:00:00,NYK @ MIL,W,48.0,0.875,1.9375,0.452,0.1875,0.4791666666666667,0.391,0.6041666666666666,0.7291666666666666,0.8290000000000001,0.3958333333333333,0.625,1.0208333333333333,0.5,0.22916666666666666,0.22916666666666666,0.14583333333333334,0.08333333333333333,0.5833333333333334,0.5625,2.5416666666666665,25.0,1.0,NYK,2015-10-28,MIL,175,-205.0,192.5,-6.5
10,2015-16,1610612751,BKN,Brooklyn Nets,21500006,2015-10-28,BKN vs. CHI,L,48.0,0.8125,1.9375,0.419,0.0,0.1875,0.0,0.4583333333333333,0.5833333333333334,0.7859999999999999,0.3333333333333333,0.6041666666666666,0.9375,0.3958333333333333,0.2708333333333333,0.22916666666666666,0.10416666666666667,0.0625,0.375,0.5,2.083333333333333,-15.0,0.0,2015-16,1610612741,CHI,Chicago Bulls,21500006,2015-10-28T00:00:00,CHI @ BKN,W,48.0,0.875,1.625,0.5379999999999999,0.2916666666666667,0.5833333333333334,0.5,0.3541666666666667,0.4166666666666667,0.85,0.10416666666666667,0.7083333333333334,0.8125,0.4166666666666667,0.4166666666666667,0.1875,0.0625,0.10416666666666667,0.5,0.375,2.395833333333333,15.0,1.0,CHI,2015-10-28,BKN,-205,175.0,194.5,6.0
9,2015-16,1610612753,ORL,Orlando Magic,21500004,2015-10-28,ORL vs. WAS,L,48.0,0.7708333333333334,2.083333333333333,0.37,0.10416666666666667,0.5416666666666666,0.192,0.16666666666666666,0.25,0.667,0.3541666666666667,0.8125,1.1666666666666667,0.4166666666666667,0.3333333333333333,0.1875,0.125,0.1875,0.4583333333333333,0.2916666666666667,1.8125,-1.0,0.0,2015-16,1610612764,WAS,Washington Wizards,21500004,2015-10-28T00:00:00,WAS @ ORL,W,48.0,0.6875,1.75,0.393,0.14583333333333334,0.5833333333333334,0.25,0.3125,0.5208333333333334,0.6,0.3125,0.7083333333333334,1.0208333333333333,0.3541666666666667,0.375,0.16666666666666666,0.1875,0.125,0.2916666666666667,0.4583333333333333,1.8333333333333333,1.0,1.0,WAS,2015-10-28,ORL,-180,160.0,204.5,3.5
3,2015-16,1610612765,DET,Detroit Pistons,21500007,2015-10-28,DET vs. UTA,W,48.0,0.625,1.5416666666666667,0.405,0.14583333333333334,0.3958333333333333,0.368,0.5208333333333334,0.7083333333333334,0.735,0.16666666666666666,0.7291666666666666,0.8958333333333334,0.3333333333333333,0.25,0.041666666666666664,0.08333333333333333,0.10416666666666667,0.4166666666666667,0.5208333333333334,1.9166666666666667,5.0,1.0,2015-16,1610612762,UTA,Utah Jazz,21500007,2015-10-28T00:00:00,UTA @ DET,L,48.0,0.7291666666666666,1.5625,0.467,0.041666666666666664,0.25,0.16699999999999998,0.3125,0.4375,0.7140000000000001,0.08333333333333333,0.7083333333333334,0.7916666666666666,0.3125,0.25,0.08333333333333333,0.10416666666666667,0.08333333333333333,0.5208333333333334,0.4166666666666667,1.8125,-5.0,0.0,UTA,2015-10-28,DET,-105,-115.0,188.0,-2.0
