,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS
12,2018-19,1610612753,ORL,Orlando Magic,0021801222,2019-04-10T00:00:00,ORL @ CHA,W,48.0,1.0,1.8333333333333333,0.545,0.22916666666666666,0.625,0.367,0.3125,0.4166666666666667,0.75,0.1875,0.625,0.8125,0.5,0.125,0.10416666666666667,0.041666666666666664,0.08333333333333333,0.3958333333333333,0.2916666666666667,2.5416666666666665,8.0
13,2018-19,1610612757,POR,Portland Trail Blazers,0021801230,2019-04-10T00:00:00,POR vs. SAC,W,48.0,1.1041666666666667,1.8958333333333333,0.582,0.2916666666666667,0.5,0.583,0.3333333333333333,0.4583333333333333,0.727,0.2916666666666667,0.625,0.9166666666666666,0.3958333333333333,0.2708333333333333,0.10416666666666667,0.041666666666666664,0.020833333333333332,0.3541666666666667,0.3541666666666667,2.8333333333333335,5.0
14,2018-19,1610612743,DEN,Denver Nuggets,0021801228,2019-04-10T00:00:00,DEN vs. MIN,W,48.0,0.8125,1.8125,0.448,0.20833333333333334,0.6875,0.303,0.22916666666666666,0.3541666666666667,0.647,0.25,0.8541666666666666,1.1041666666666667,0.4791666666666667,0.2708333333333333,0.125,0.08333333333333333,0.0,0.25,0.4583333333333333,2.0625,4.0
15,2018-19,1610612749,MIL,Milwaukee Bucks,0021801226,2019-04-10T00:00:00,MIL vs. OKC,L,48.0,0.8958333333333334,2.0833333333333335,0.43,0.3125,0.9583333333333334,0.326,0.3125,0.4375,0.714,0.22916666666666666,0.875,1.1041666666666667,0.5625,0.3125,0.14583333333333334,0.020833333333333332,0.0625,0.2916666666666667,0.4166666666666667,2.4166666666666665,-11.0
16,2018-19,1610612742,DAL,Dallas Mavericks,0021801227,2019-04-10T00:00:00,DAL @ SAS,L,48.0,0.7708333333333334,1.8958333333333333,0.407,0.22916666666666666,0.7708333333333334,0.297,0.1875,0.25,0.75,0.14583333333333334,0.7291666666666666,0.875,0.5625,0.14583333333333334,0.10416666666666667,0.08333333333333333,0.041666666666666664,0.3958333333333333,0.2916666666666667,1.9583333333333333,-11.0
17,2018-19,1610612751,BKN,Brooklyn Nets,0021801221,2019-04-10T00:00:00,BKN vs. MIA,W,48.0,0.8958333333333334,2.375,0.377,0.4375,1.2083333333333333,0.362,0.125,0.14583333333333334,0.857,0.4166666666666667,1.0,1.4166666666666667,0.6041666666666666,0.25,0.14583333333333334,0.0625,0.08333333333333333,0.2708333333333333,0.25,2.3541666666666665,19.0
18,2018-19,1610612763,MEM,Memphis Grizzlies,0021801225,2019-04-10T00:00:00,MEM vs. GSW,W,48.0,1.0,2.0416666666666665,0.49,0.4375,0.9583333333333334,0.457,0.3125,0.375,0.833,0.3125,0.7083333333333334,1.0208333333333333,0.5208333333333334,0.22916666666666666,0.1875,0.0,0.10416666666666667,0.375,0.3541666666666667,2.75,15.0
19,2018-19,1610612752,NYK,New York Knicks,0021801223,2019-04-10T00:00:00,NYK vs. DET,L,48.0,0.6458333333333334,1.6041666666666667,0.403,0.1875,0.625,0.3,0.375,0.5208333333333334,0.72,0.08333333333333333,0.6041666666666666,0.6875,0.4791666666666667,0.22916666666666666,0.14583333333333334,0.10416666666666667,0.041666666666666664,0.3541666666666667,0.4791666666666667,1.8541666666666667,-26.0
20,2018-19,1610612737,ATL,Atlanta Hawks,0021801220,2019-04-10T00:00:00,ATL vs. IND,L,48.0,0.8958333333333334,2.1458333333333335,0.417,0.3541666666666667,0.8541666666666666,0.415,0.6458333333333334,0.7916666666666666,0.816,0.4583333333333333,0.8125,1.2708333333333333,0.6041666666666666,0.3541666666666667,0.10416666666666667,0.14583333333333334,0.14583333333333334,0.5208333333333334,0.5833333333333334,2.7916666666666665,-1.0
21,2018-19,1610612766,CHA,Charlotte Hornets,0021801222,2019-04-10T00:00:00,CHA vs. ORL,L,48.0,0.8541666666666666,1.625,0.526,0.16666666666666666,0.6041666666666666,0.276,0.5,0.5625,0.889,0.08333333333333333,0.5833333333333334,0.6666666666666666,0.4375,0.16666666666666666,0.0625,0.08333333333333333,0.041666666666666664,0.2916666666666667,0.3958333333333333,2.375,-8.0
22,2018-19,1610612738,BOS,Boston Celtics,0021801211,2019-04-09T00:00:00,BOS @ WAS,W,48.0,0.9375,2.0625,0.455,0.3125,0.9166666666666666,0.341,0.22916666666666666,0.4791666666666667,0.478,0.2708333333333333,0.7708333333333334,1.0416666666666667,0.5625,0.125,0.20833333333333334,0.0625,0.0625,0.3541666666666667,0.375,2.4166666666666665,6.0
23,2018-19,1610612766,CHA,Charlotte Hornets,0021801209,2019-04-09T00:00:00,CHA @ CLE,W,48.0,0.9375,1.625,0.577,0.4583333333333333,0.9166666666666666,0.5,0.25,0.3541666666666667,0.706,0.10416666666666667,0.6666666666666666,0.7708333333333334,0.7291666666666666,0.20833333333333334,0.16666666666666666,0.14583333333333334,0.041666666666666664,0.2708333333333333,0.375,2.5833333333333335,27.0
24,2018-19,1610612745,HOU,Houston Rockets,0021801218,2019-04-09T00:00:00,HOU @ OKC,L,48.0,0.7916666666666666,1.8333333333333333,0.432,0.375,1.1041666666666667,0.34,0.3541666666666667,0.4166666666666667,0.85,0.1875,0.6875,0.875,0.375,0.22916666666666666,0.14583333333333334,0.14583333333333334,0.041666666666666664,0.4375,0.3958333333333333,2.3125,-1.0
25,2018-19,1610612750,MIN,Minnesota Timberwolves,0021801214,2019-04-09T00:00:00,MIN vs. TOR,L,48.0,0.7916666666666666,1.8958333333333333,0.418,0.2708333333333333,0.875,0.31,0.22916666666666666,0.2916666666666667,0.786,0.10416666666666667,0.625,0.7291666666666666,0.5416666666666666,0.25,0.20833333333333334,0.1875,0.10416666666666667,0.3333333333333333,0.3541666666666667,2.0833333333333335,-20.0
26,2018-19,1610612764,WAS,Washington Wizards,0021801211,2019-04-09T00:00:00,WAS vs. BOS,L,48.0,0.8541666666666666,2.0208333333333335,0.423,0.2916666666666667,0.8125,0.359,0.2916666666666667,0.375,0.778,0.2708333333333333,0.9375,1.2083333333333333,0.5833333333333334,0.3125,0.041666666666666664,0.0625,0.0625,0.375,0.3541666666666667,2.2916666666666665,-6.0
27,2018-19,1610612743,DEN,Denver Nuggets,0021801217,2019-04-09T00:00:00,DEN @ UTA,L,48.0,0.8541666666666666,1.8333333333333333,0.466,0.25,0.5208333333333334,0.48,0.2916666666666667,0.4583333333333333,0.636,0.0625,0.5833333333333334,0.6458333333333334,0.5,0.14583333333333334,0.1875,0.0625,0.10416666666666667,0.5833333333333334,0.4375,2.25,-10.0
28,2018-19,1610612741,CHI,Chicago Bulls,0021801213,2019-04-09T00:00:00,CHI vs. NYK,L,48.0,0.625,1.7291666666666667,0.361,0.14583333333333334,0.4583333333333333,0.318,0.3958333333333333,0.6041666666666666,0.655,0.125,0.9166666666666666,1.0416666666666667,0.2916666666666667,0.14583333333333334,0.14583333333333334,0.08333333333333333,0.20833333333333334,0.375,0.3333333333333333,1.7916666666666667,-10.0
29,2018-19,1610612755,PHI,Philadelphia 76ers,0021801212,2019-04-09T00:00:00,PHI @ MIA,L,48.0,0.8333333333333334,2.0416666666666665,0.408,0.10416666666666667,0.5208333333333334,0.2,0.2916666666666667,0.3333333333333333,0.875,0.22916666666666666,0.7291666666666666,0.9583333333333334,0.4583333333333333,0.3125,0.22916666666666666,0.0,0.20833333333333334,0.3958333333333333,0.375,2.0625,-23.0
30,2018-19,1610612742,DAL,Dallas Mavericks,0021801216,2019-04-09T00:00:00,DAL vs. PHX,W,48.0,0.8541666666666666,1.8958333333333333,0.451,0.3333333333333333,0.8333333333333334,0.4,0.4583333333333333,0.5625,0.815,0.375,0.9583333333333334,1.3333333333333333,0.5833333333333334,0.4583333333333333,0.125,0.125,0.125,0.5,0.4583333333333333,2.5,11.0
31,2018-19,1610612765,DET,Detroit Pistons,0021801210,2019-04-09T00:00:00,DET vs. MEM,W,48.0,0.7291666666666666,1.8333333333333333,0.398,0.20833333333333334,0.7083333333333334,0.294,0.4166666666666667,0.5833333333333334,0.714,0.2916666666666667,0.5416666666666666,0.8333333333333334,0.3333333333333333,0.1875,0.2708333333333333,0.08333333333333333,0.125,0.4375,0.5,2.0833333333333335,7.0
32,2018-19,1610612740,NOP,New Orleans Pelicans,0021801215,2019-04-09T00:00:00,NOP vs. GSW,L,48.0,0.9166666666666666,2.0625,0.444,0.1875,0.6875,0.273,0.125,0.20833333333333334,0.6,0.14583333333333334,0.7291666666666666,0.875,0.6041666666666666,0.20833333333333334,0.1875,0.020833333333333332,0.0625,0.3125,0.3541666666666667,2.1458333333333335,-9.0
33,2018-19,1610612748,MIA,Miami Heat,0021801212,2019-04-09T00:00:00,MIA vs. PHI,W,48.0,0.9583333333333334,1.8125,0.529,0.2708333333333333,0.5625,0.481,0.3541666666666667,0.4791666666666667,0.739,0.14583333333333334,0.7708333333333334,0.9166666666666666,0.6041666666666666,0.3125,0.125,0.20833333333333334,0.0,0.375,0.3958333333333333,2.5416666666666665,23.0
34,2018-19,1610612752,NYK,New York Knicks,0021801213,2019-04-09T00:00:00,NYK @ CHI,W,48.0,0.7708333333333334,1.9375,0.398,0.2916666666666667,0.8333333333333334,0.35,0.16666666666666666,0.2708333333333333,0.615,0.22916666666666666,1.0416666666666667,1.2708333333333333,0.3541666666666667,0.1875,0.0,0.20833333333333334,0.08333333333333333,0.3333333333333333,0.375,2.0,10.0
35,2018-19,1610612756,PHX,Phoenix Suns,0021801216,2019-04-09T00:00:00,PHX @ DAL,L,48.0,0.7916666666666666,1.8333333333333333,0.432,0.2708333333333333,0.7291666666666666,0.371,0.4166666666666667,0.5833333333333334,0.714,0.10416666666666667,0.6875,0.7916666666666666,0.4375,0.2916666666666667,0.2708333333333333,0.125,0.125,0.4583333333333333,0.5,2.2708333333333335,-11.0
36,2018-19,1610612763,MEM,Memphis Grizzlies,0021801210,2019-04-09T00:00:00,MEM @ DET,L,48.0,0.6875,1.4375,0.478,0.20833333333333334,0.5,0.417,0.3541666666666667,0.4375,0.81,0.14583333333333334,0.75,0.8958333333333334,0.3958333333333333,0.4583333333333333,0.08333333333333333,0.125,0.08333333333333333,0.5,0.4375,1.9375,-7.0
37,2018-19,1610612739,CLE,Cleveland Cavaliers,0021801209,2019-04-09T00:00:00,CLE vs. CHA,L,48.0,0.8333333333333334,1.8541666666666667,0.449,0.22916666666666666,0.625,0.367,0.125,0.16666666666666666,0.75,0.2916666666666667,0.5625,0.8541666666666666,0.5,0.2916666666666667,0.0625,0.041666666666666664,0.14583333333333334,0.375,0.2708333333333333,2.0208333333333335,-27.0
38,2018-19,1610612762,UTA,Utah Jazz,0021801217,2019-04-09T00:00:00,UTA vs. DEN,W,48.0,0.8541666666666666,1.625,0.526,0.20833333333333334,0.5625,0.37,0.5416666666666666,0.7083333333333334,0.765,0.1875,0.8125,1.0,0.5,0.3125,0.10416666666666667,0.10416666666666667,0.0625,0.4375,0.5833333333333334,2.4583333333333335,10.0
39,2018-19,1610612761,TOR,Toronto Raptors,0021801214,2019-04-09T00:00:00,TOR @ MIN,W,48.0,0.9583333333333334,1.8333333333333333,0.523,0.3333333333333333,0.7708333333333334,0.432,0.25,0.3541666666666667,0.706,0.14583333333333334,0.9791666666666666,1.125,0.5,0.375,0.20833333333333334,0.10416666666666667,0.1875,0.3541666666666667,0.3333333333333333,2.5,20.0
40,2018-19,1610612744,GSW,Golden State Warriors,0021801215,2019-04-09T00:00:00,GSW @ NOP,W,48.0,0.8958333333333334,1.8541666666666667,0.483,0.25,0.625,0.4,0.2916666666666667,0.4375,0.667,0.22916666666666666,0.9791666666666666,1.2083333333333333,0.5208333333333334,0.3125,0.16666666666666666,0.0625,0.020833333333333332,0.3541666666666667,0.3125,2.3333333333333335,9.0
41,2018-19,1610612747,LAL,Los Angeles Lakers,0021801219,2019-04-09T00:00:00,LAL vs. POR,L,48.0,0.8333333333333334,1.9583333333333333,0.426,0.20833333333333334,0.6041666666666666,0.345,0.22916666666666666,0.3541666666666667,0.647,0.3541666666666667,0.7083333333333334,1.0625,0.6041666666666666,0.3541666666666667,0.125,0.125,0.20833333333333334,0.3958333333333333,0.2916666666666667,2.1041666666666665,-3.0
42,2018-19,1610612760,OKC,Oklahoma City Thunder,0021801218,2019-04-09T00:00:00,OKC vs. HOU,W,48.0,0.8333333333333334,2.0,0.417,0.3333333333333333,0.8541666666666666,0.39,0.3333333333333333,0.4166666666666667,0.8,0.375,0.7916666666666666,1.1666666666666667,0.4166666666666667,0.25,0.10416666666666667,0.041666666666666664,0.14583333333333334,0.3958333333333333,0.4375,2.3333333333333335,1.0
43,2018-19,1610612757,POR,Portland Trail Blazers,0021801219,2019-04-09T00:00:00,POR @ LAL,W,48.0,0.7708333333333334,1.875,0.411,0.22916666666666666,0.7708333333333334,0.297,0.3958333333333333,0.4583333333333333,0.864,0.22916666666666666,0.7083333333333334,0.9375,0.375,0.2916666666666667,0.16666666666666666,0.20833333333333334,0.125,0.2916666666666667,0.3958333333333333,2.1666666666666665,3.0
44,2018-19,1610612746,LAC,LA Clippers,0021801205,2019-04-07T00:00:00,LAC @ GSW,L,48.0,0.7916666666666666,1.6458333333333333,0.481,0.20833333333333334,0.3958333333333333,0.526,0.375,0.6041666666666666,0.621,0.125,0.6875,0.8125,0.5416666666666666,0.4166666666666667,0.14583333333333334,0.08333333333333333,0.16666666666666666,0.4583333333333333,0.4583333333333333,2.1666666666666665,-27.0
45,2018-19,1610612765,DET,Detroit Pistons,0021801198,2019-04-07T00:00:00,DET vs. CHA,L,48.0,0.7083333333333334,1.9166666666666667,0.37,0.20833333333333334,0.8541666666666666,0.244,0.2708333333333333,0.3125,0.867,0.375,0.7708333333333334,1.1458333333333333,0.4166666666666667,0.1875,0.0625,0.14583333333333334,0.0625,0.375,0.2708333333333333,1.8958333333333333,-13.0
46,2018-19,1610612761,TOR,Toronto Raptors,0021801195,2019-04-07T00:00:00,TOR vs. MIA,W,53.0,0.7358490566037735,1.6415094339622642,0.448,0.3018867924528302,0.7735849056603774,0.39,0.4339622641509434,0.5094339622641509,0.852,0.07547169811320754,0.8113207547169812,0.8867924528301887,0.49056603773584906,0.20754716981132076,0.1320754716981132,0.09433962264150944,0.03773584905660377,0.32075471698113206,0.41509433962264153,2.207547169811321,8.0
47,2018-19,1610612759,SAS,San Antonio Spurs,0021801196,2019-04-07T00:00:00,SAS @ CLE,W,48.0,0.8958333333333334,1.7083333333333333,0.524,0.1875,0.4583333333333333,0.409,0.3541666666666667,0.4583333333333333,0.773,0.22916666666666666,0.7916666666666666,1.0208333333333333,0.5625,0.375,0.20833333333333334,0.10416666666666667,0.020833333333333332,0.375,0.3333333333333333,2.3333333333333335,22.0
48,2018-19,1610612742,DAL,Dallas Mavericks,0021801201,2019-04-07T00:00:00,DAL @ MEM,W,53.0,0.8490566037735849,1.849056603773585,0.459,0.22641509433962265,0.7735849056603774,0.293,0.5094339622641509,0.6415094339622641,0.794,0.20754716981132076,0.7547169811320755,0.9622641509433962,0.5849056603773585,0.1320754716981132,0.07547169811320754,0.09433962264150944,0.07547169811320754,0.4339622641509434,0.4528301886792453,2.4339622641509435,2.0
49,2018-19,1610612764,WAS,Washington Wizards,0021801204,2019-04-07T00:00:00,WAS @ NYK,L,48.0,0.8958333333333334,2.1458333333333335,0.417,0.20833333333333334,0.7083333333333334,0.294,0.2916666666666667,0.375,0.778,0.4375,0.6041666666666666,1.0416666666666667,0.5,0.1875,0.25,0.08333333333333333,0.1875,0.3333333333333333,0.2916666666666667,2.2916666666666665,-3.0
50,2018-19,1610612757,POR,Portland Trail Blazers,0021801206,2019-04-07T00:00:00,POR vs. DEN,W,48.0,0.8541666666666666,1.8541666666666667,0.461,0.1875,0.5833333333333334,0.321,0.5,0.6041666666666666,0.828,0.3541666666666667,0.8541666666666666,1.2083333333333333,0.4583333333333333,0.3333333333333333,0.10416666666666667,0.10416666666666667,0.08333333333333333,0.3333333333333333,0.5416666666666666,2.3958333333333335,7.0
51,2018-19,1610612739,CLE,Cleveland Cavaliers,0021801196,2019-04-07T00:00:00,CLE vs. SAS,L,48.0,0.6458333333333334,1.6458333333333333,0.392,0.16666666666666666,0.6041666666666666,0.276,0.4166666666666667,0.5625,0.741,0.20833333333333334,0.5208333333333334,0.7291666666666666,0.3333333333333333,0.375,0.2916666666666667,0.020833333333333332,0.10416666666666667,0.3333333333333333,0.375,1.875,-22.0
52,2018-19,1610612745,HOU,Houston Rockets,0021801200,2019-04-07T00:00:00,HOU vs. PHX,W,48.0,1.1041666666666667,2.0833333333333335,0.53,0.5625,1.1875,0.474,0.3333333333333333,0.4375,0.762,0.25,0.8333333333333334,1.0833333333333333,0.7083333333333334,0.1875,0.25,0.10416666666666667,0.0,0.3333333333333333,0.375,3.1041666666666665,36.0
53,2018-19,1610612743,DEN,Denver Nuggets,0021801206,2019-04-07T00:00:00,DEN @ POR,L,48.0,0.875,1.9791666666666667,0.442,0.2708333333333333,0.6875,0.394,0.22916666666666666,0.4166666666666667,0.55,0.25,0.625,0.875,0.5,0.22916666666666666,0.1875,0.08333333333333333,0.10416666666666667,0.5416666666666666,0.3333333333333333,2.25,-7.0
54,2018-19,1610612762,UTA,Utah Jazz,0021801208,2019-04-07T00:00:00,UTA @ LAL,L,48.0,0.7916666666666666,1.75,0.452,0.2708333333333333,0.875,0.31,0.4166666666666667,0.5833333333333334,0.714,0.20833333333333334,0.5208333333333334,0.7291666666666666,0.5208333333333334,0.22916666666666666,0.22916666666666666,0.08333333333333333,0.10416666666666667,0.3541666666666667,0.4375,2.2708333333333335,-4.0
55,2018-19,1610612737,ATL,Atlanta Hawks,0021801202,2019-04-07T00:00:00,ATL @ MIL,L,48.0,0.8333333333333334,2.0833333333333335,0.4,0.3541666666666667,0.9375,0.378,0.20833333333333334,0.3958333333333333,0.526,0.1875,0.8125,1.0,0.5208333333333334,0.22916666666666666,0.041666666666666664,0.0625,0.20833333333333334,0.5833333333333334,0.4791666666666667,2.2291666666666665,-8.0
56,2018-19,1610612763,MEM,Memphis Grizzlies,0021801201,2019-04-07T00:00:00,MEM vs. DAL,L,53.0,0.7924528301886793,1.849056603773585,0.429,0.3584905660377358,0.8301886792452831,0.432,0.4528301886792453,0.5283018867924528,0.857,0.18867924528301888,0.8113207547169812,1.0,0.6037735849056604,0.16981132075471697,0.07547169811320754,0.07547169811320754,0.09433962264150944,0.4528301886792453,0.4339622641509434,2.3962264150943398,-2.0
57,2018-19,1610612760,OKC,Oklahoma City Thunder,0021801197,2019-04-07T00:00:00,OKC @ MIN,W,48.0,1.0,1.9166666666666667,0.522,0.2916666666666667,0.7083333333333334,0.412,0.4583333333333333,0.5416666666666666,0.846,0.2916666666666667,0.6666666666666666,0.9583333333333334,0.5625,0.2916666666666667,0.125,0.08333333333333333,0.10416666666666667,0.625,0.5,2.75,6.0
58,2018-19,1610612747,LAL,Los Angeles Lakers,0021801208,2019-04-07T00:00:00,LAL vs. UTA,W,48.0,0.9583333333333334,1.8541666666666667,0.517,0.14583333333333334,0.5208333333333334,0.28,0.2916666666666667,0.4375,0.667,0.3333333333333333,0.6875,1.0208333333333333,0.5833333333333334,0.3541666666666667,0.10416666666666667,0.10416666666666667,0.08333333333333333,0.4375,0.3541666666666667,2.3541666666666665,4.0
59,2018-19,1610612752,NYK,New York Knicks,0021801204,2019-04-07T00:00:00,NYK vs. WAS,W,48.0,0.8541666666666666,1.6666666666666667,0.513,0.3541666666666667,0.7083333333333334,0.5,0.2916666666666667,0.3958333333333333,0.737,0.14583333333333334,0.75,0.8958333333333334,0.5,0.3125,0.10416666666666667,0.1875,0.08333333333333333,0.2916666666666667,0.3333333333333333,2.3541666666666665,3.0
60,2018-19,1610612751,BKN,Brooklyn Nets,0021801199,2019-04-07T00:00:00,BKN @ IND,W,48.0,0.8333333333333334,1.8333333333333333,0.455,0.22916666666666666,0.75,0.306,0.3541666666666667,0.4583333333333333,0.773,0.3541666666666667,0.7291666666666666,1.0833333333333333,0.4791666666666667,0.3333333333333333,0.14583333333333334,0.08333333333333333,0.0625,0.2708333333333333,0.375,2.25,12.0
61,2018-19,1610612744,GSW,Golden State Warriors,0021801205,2019-04-07T00:00:00,GSW vs. LAC,W,48.0,1.1041666666666667,2.0208333333333335,0.546,0.25,0.7708333333333334,0.324,0.2708333333333333,0.3125,0.867,0.22916666666666666,0.7708333333333334,1.0,0.7083333333333334,0.22916666666666666,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.4583333333333333,0.4583333333333333,2.7291666666666665,27.0
62,2018-19,1610612756,PHX,Phoenix Suns,0021801200,2019-04-07T00:00:00,PHX @ HOU,L,48.0,0.8958333333333334,1.9375,0.462,0.22916666666666666,0.7083333333333334,0.324,0.3333333333333333,0.4375,0.762,0.16666666666666666,0.7083333333333334,0.875,0.5416666666666666,0.2708333333333333,0.16666666666666666,0.0,0.10416666666666667,0.375,0.3333333333333333,2.3541666666666665,-36.0
63,2018-19,1610612740,NOP,New Orleans Pelicans,0021801207,2019-04-07T00:00:00,NOP @ SAC,W,48.0,1.0833333333333333,2.1041666666666665,0.515,0.3958333333333333,0.875,0.452,0.20833333333333334,0.25,0.833,0.2916666666666667,0.8541666666666666,1.1458333333333333,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.22916666666666666,0.08333333333333333,0.3333333333333333,0.2708333333333333,2.7708333333333335,4.0
64,2018-19,1610612754,IND,Indiana Pacers,0021801199,2019-04-07T00:00:00,IND vs. BKN,L,48.0,0.8541666666666666,1.7708333333333333,0.482,0.20833333333333334,0.5625,0.37,0.08333333333333333,0.14583333333333334,0.571,0.10416666666666667,0.5833333333333334,0.6875,0.5625,0.2708333333333333,0.125,0.0625,0.08333333333333333,0.375,0.2708333333333333,2.0,-12.0
65,2018-19,1610612766,CHA,Charlotte Hornets,0021801198,2019-04-07T00:00:00,CHA @ DET,W,48.0,0.7916666666666666,1.8333333333333333,0.432,0.20833333333333334,0.6458333333333334,0.323,0.375,0.4791666666666667,0.783,0.16666666666666666,0.75,0.9166666666666666,0.4791666666666667,0.14583333333333334,0.10416666666666667,0.0625,0.14583333333333334,0.2708333333333333,0.375,2.1666666666666665,13.0
