,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,WPCT,SEASON_YEAR-,TEAM_ID-,TEAM_ABBREVIATION-,TEAM_NAME-,GAME_ID-,GAME_DATE-,MATCHUP-,WL-,MIN-,FGM-,FGA-,FG_PCT-,FG3M-,FG3A-,FG3_PCT-,FTM-,FTA-,FT_PCT-,OREB-,DREB-,REB-,AST-,TOV-,STL-,BLK-,BLKA-,PF-,PFD-,PTS-,PLUS_MINUS-,WPCT-
0,2018-19,1610612737,ATL,Atlanta Hawks,21801220,2019-04-10T00:00:00,ATL vs. IND,L,48.0,0.8958333333333334,2.145833333333333,0.41700000000000004,0.3541666666666667,0.8541666666666666,0.415,0.6458333333333334,0.7916666666666666,0.816,0.4583333333333333,0.8125,1.2708333333333333,0.6041666666666666,0.3541666666666667,0.10416666666666667,0.14583333333333334,0.14583333333333334,0.5208333333333334,0.5833333333333334,2.7916666666666665,-1.0,0.35365853658536583,2018-19,1610612754,IND,Indiana Pacers,21801220,2019-04-10T00:00:00,IND @ ATL,W,48.0,0.9375,2.0416666666666665,0.45899999999999996,0.25,0.625,0.4,0.6875,0.8125,0.846,0.2708333333333333,0.625,0.8958333333333334,0.4583333333333333,0.16666666666666666,0.25,0.14583333333333334,0.14583333333333334,0.5833333333333334,0.5208333333333334,2.8125,1.0,0.5853658536585366
1,2018-19,1610612737,ATL,Atlanta Hawks,21801168,2019-04-03T00:00:00,ATL vs. PHI,W,48.0,1.0,1.9166666666666667,0.522,0.25,0.75,0.33299999999999996,0.4583333333333333,0.5833333333333334,0.7859999999999999,0.22916666666666666,0.6875,0.9166666666666666,0.6041666666666666,0.22916666666666666,0.14583333333333334,0.14583333333333334,0.08333333333333333,0.5416666666666666,0.5,2.708333333333333,8.0,0.3670886075949367,2018-19,1610612755,PHI,Philadelphia 76ers,21801168,2019-04-03T00:00:00,PHI @ ATL,L,48.0,0.9375,2.0416666666666665,0.45899999999999996,0.20833333333333331,0.6458333333333334,0.32299999999999995,0.4583333333333333,0.7916666666666666,0.579,0.5416666666666666,0.6458333333333334,1.1875,0.5625,0.2708333333333333,0.16666666666666666,0.08333333333333333,0.14583333333333334,0.5,0.5416666666666666,2.5416666666666665,-8.0,0.6282051282051282
2,2018-19,1610612737,ATL,Atlanta Hawks,21801145,2019-03-31T00:00:00,ATL vs. MIL,W,53.0,0.981132075471698,2.2264150943396226,0.441,0.4150943396226415,1.150943396226415,0.361,0.18867924528301888,0.3207547169811321,0.588,0.2830188679245283,0.8113207547169812,1.0943396226415094,0.6792452830188679,0.16981132075471694,0.18867924528301888,0.18867924528301888,0.05660377358490566,0.2452830188679245,0.37735849056603776,2.5660377358490565,1.0,0.36363636363636365,2018-19,1610612749,MIL,Milwaukee Bucks,21801145,2019-03-31T00:00:00,MIL @ ATL,L,53.0,0.9056603773584906,2.188679245283019,0.414,0.3207547169811321,1.0377358490566038,0.309,0.4150943396226415,0.4339622641509434,0.9570000000000001,0.4150943396226415,0.9245283018867924,1.339622641509434,0.5660377358490566,0.3018867924528302,0.11320754716981132,0.05660377358490566,0.18867924528301888,0.37735849056603776,0.2452830188679245,2.547169811320755,-1.0,0.7402597402597403
3,2018-19,1610612737,ATL,Atlanta Hawks,21801131,2019-03-29T00:00:00,ATL vs. POR,L,48.0,0.7916666666666666,1.9583333333333333,0.40399999999999997,0.1875,0.7916666666666666,0.237,0.2708333333333333,0.2916666666666667,0.929,0.16666666666666666,0.6875,0.8541666666666666,0.4166666666666667,0.20833333333333331,0.10416666666666667,0.14583333333333334,0.08333333333333333,0.4583333333333333,0.1875,2.0416666666666665,-20.0,0.35526315789473684,2018-19,1610612757,POR,Portland Trail Blazers,21801131,2019-03-29T00:00:00,POR @ ATL,W,48.0,0.9375,2.0,0.469,0.1875,0.6666666666666666,0.281,0.3958333333333333,0.4583333333333333,0.8640000000000001,0.20833333333333331,0.9375,1.1458333333333333,0.3958333333333333,0.1875,0.08333333333333333,0.08333333333333333,0.14583333333333334,0.1875,0.4583333333333333,2.458333333333333,20.0,0.64
4,2018-19,1610612737,ATL,Atlanta Hawks,21801088,2019-03-23T00:00:00,ATL vs. PHI,W,48.0,1.0208333333333333,2.208333333333333,0.462,0.3125,0.9791666666666666,0.319,0.3333333333333333,0.4375,0.762,0.3125,0.7083333333333334,1.0208333333333333,0.5833333333333334,0.25,0.16666666666666666,0.14583333333333334,0.08333333333333333,0.5208333333333334,0.3125,2.6875,2.0,0.35135135135135137,2018-19,1610612755,PHI,Philadelphia 76ers,21801088,2019-03-23T00:00:00,PHI @ ATL,L,48.0,0.875,1.8958333333333333,0.462,0.20833333333333331,0.4791666666666667,0.435,0.6875,0.8125,0.846,0.2916666666666667,0.7916666666666666,1.0833333333333333,0.4375,0.2916666666666667,0.14583333333333334,0.08333333333333333,0.14583333333333334,0.3125,0.5208333333333334,2.645833333333333,-2.0,0.6438356164383562
5,2018-19,1610612737,ATL,Atlanta Hawks,21801076,2019-03-21T00:00:00,ATL vs. UTA,W,48.0,0.8541666666666666,1.8125,0.47100000000000003,0.3958333333333333,0.8333333333333334,0.475,0.3333333333333333,0.4791666666666667,0.696,0.1875,0.7083333333333334,0.8958333333333334,0.5416666666666666,0.3541666666666667,0.16666666666666666,0.10416666666666667,0.0625,0.4791666666666667,0.5,2.4375,3.0,0.3424657534246575,2018-19,1610612762,UTA,Utah Jazz,21801076,2019-03-21T00:00:00,UTA @ ATL,L,48.0,0.8958333333333334,1.9583333333333333,0.457,0.20833333333333331,0.6666666666666666,0.313,0.375,0.5416666666666666,0.6920000000000001,0.2916666666666667,0.7291666666666666,1.0208333333333333,0.5208333333333334,0.3125,0.25,0.0625,0.10416666666666667,0.5,0.4791666666666667,2.375,-3.0,0.5833333333333334
6,2018-19,1610612737,ATL,Atlanta Hawks,21801060,2019-03-19T00:00:00,ATL vs. HOU,L,48.0,0.8125,1.75,0.46399999999999997,0.3125,0.8333333333333334,0.375,0.25,0.3125,0.8,0.16666666666666666,0.7708333333333334,0.9375,0.625,0.3958333333333333,0.125,0.02083333333333333,0.04166666666666666,0.4791666666666667,0.3541666666666667,2.1875,-16.0,0.3333333333333333,2018-19,1610612745,HOU,Houston Rockets,21801060,2019-03-19T00:00:00,HOU @ ATL,W,48.0,0.8333333333333334,1.625,0.513,0.3958333333333333,0.9791666666666666,0.40399999999999997,0.4583333333333333,0.625,0.733,0.125,0.6458333333333334,0.7708333333333334,0.5833333333333334,0.2916666666666667,0.2708333333333333,0.04166666666666666,0.02083333333333333,0.3541666666666667,0.4791666666666667,2.520833333333333,16.0,0.6338028169014085
7,2018-19,1610612737,ATL,Atlanta Hawks,21801016,2019-03-13T00:00:00,ATL vs. MEM,W,48.0,1.0833333333333333,2.145833333333333,0.505,0.3541666666666667,0.9375,0.37799999999999995,0.22916666666666666,0.2916666666666667,0.7859999999999999,0.3125,0.75,1.0625,0.7291666666666666,0.25,0.1875,0.1875,0.125,0.5416666666666666,0.3541666666666667,2.75,21.0,0.34782608695652173,2018-19,1610612763,MEM,Memphis Grizzlies,21801016,2019-03-13T00:00:00,MEM @ ATL,L,48.0,0.7916666666666666,1.8541666666666667,0.42700000000000005,0.2916666666666667,0.8333333333333334,0.35,0.4375,0.5416666666666666,0.8079999999999999,0.1875,0.5416666666666666,0.7291666666666666,0.5833333333333334,0.2916666666666667,0.16666666666666666,0.125,0.1875,0.3541666666666667,0.5416666666666666,2.3125,-21.0,0.4057971014492754
8,2018-19,1610612737,ATL,Atlanta Hawks,21800995,2019-03-10T00:00:00,ATL vs. NOP,W,48.0,1.0,2.0416666666666665,0.49,0.3541666666666667,0.7708333333333334,0.45899999999999996,0.3125,0.375,0.833,0.20833333333333331,0.9583333333333334,1.1666666666666667,0.625,0.20833333333333331,0.08333333333333333,0.10416666666666667,0.1875,0.25,0.3541666666666667,2.6666666666666665,12.0,0.3382352941176471,2018-19,1610612740,NOP,New Orleans Pelicans,21800995,2019-03-10T00:00:00,NOP @ ATL,L,48.0,0.9375,2.1041666666666665,0.446,0.375,0.8541666666666666,0.439,0.16666666666666666,0.16666666666666666,1.0,0.10416666666666667,0.7708333333333334,0.875,0.6041666666666666,0.16666666666666666,0.125,0.1875,0.10416666666666667,0.3541666666666667,0.25,2.4166666666666665,-12.0,0.43478260869565216
9,2018-19,1610612737,ATL,Atlanta Hawks,21800987,2019-03-09T00:00:00,ATL vs. BKN,L,48.0,0.8125,2.1875,0.371,0.16666666666666666,0.8541666666666666,0.195,0.5416666666666666,0.6666666666666666,0.813,0.375,0.8125,1.1875,0.4583333333333333,0.20833333333333331,0.14583333333333334,0.04166666666666666,0.0625,0.7708333333333334,0.4791666666666667,2.333333333333333,-2.0,0.3283582089552239,2018-19,1610612751,BKN,Brooklyn Nets,21800987,2019-03-09T00:00:00,BKN @ ATL,W,48.0,0.6875,1.7916666666666667,0.384,0.3125,0.9166666666666666,0.341,0.6875,1.125,0.611,0.3125,0.8125,1.125,0.4375,0.2916666666666667,0.14583333333333334,0.0625,0.04166666666666666,0.4791666666666667,0.7708333333333334,2.375,2.0,0.5147058823529411
