,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,WPCT,SEASON_YEAR-,TEAM_ID-,TEAM_ABBREVIATION-,TEAM_NAME-,GAME_ID-,GAME_DATE-,MATCHUP-,WL-,MIN-,FGM-,FGA-,FG_PCT-,FG3M-,FG3A-,FG3_PCT-,FTM-,FTA-,FT_PCT-,OREB-,DREB-,REB-,AST-,TOV-,STL-,BLK-,BLKA-,PF-,PFD-,PTS-,PLUS_MINUS-,WPCT-,Away,Date,Home,MLA,MLH,OU,Spread
0,2015-16,1610612741,CHI,Chicago Bulls,21500002,2015-10-27,CHI vs. CLE,W,48.0,0.7546718544202364,1.7088244375856259,0.44318292682926824,0.16237185997429268,0.45875021819509,0.3535853658536585,0.4069100401478968,0.519864514072922,0.781890243902439,0.24076059502462296,0.7025400883888478,0.9433006834134703,0.4476011102824105,0.28765716658467816,0.12935299204976436,0.11966628713944917,0.11153008976413771,0.3761220517214931,0.4368260747099988,2.020833333333333,2.0,0.6476101313511039,2015-16,1610612739,CLE,Cleveland Cavaliers,21500002,2015-10-27T00:00:00,CLE @ CHI,L,48.0,0.7780076540192855,1.7869463795483755,0.4361341463414634,0.13522739895583732,0.40352537146061107,0.3361463414634145,0.32477215143003724,0.4335348001332975,0.7440731707317071,0.24186446382193166,0.6536870341865421,0.8955514980084741,0.41635160618034284,0.2515161252783641,0.1544718753140687,0.11153008976413771,0.11966628713944917,0.4368260747099988,0.3761220517214931,1.9791666666666667,-2.0,0.48365726604311904,CLE,2015-10-27,CHI,160,-180.0,197.5,-2.0
1,2015-16,1610612744,GSW,Golden State Warriors,21500003,2015-10-27,GSW vs. NOP,W,48.0,0.8641566958122411,1.8084924835097413,0.4792317073170733,0.22386006289308175,0.561895996318454,0.3978780487804879,0.3327485043718362,0.4330706396686608,0.767378048780488,0.21616620647338558,0.7132372679858873,0.9294034744592732,0.569867886178862,0.3002761159687069,0.19321406657462803,0.12575260776192673,0.07415343610983281,0.4128029605767758,0.3904356496395153,2.3125,16.0,0.8410394159411377,2015-16,1610612740,NOP,New Orleans Pelicans,21500003,2015-10-27T00:00:00,NOP @ GSW,L,48.0,0.767937950605921,1.7950270363552685,0.4284634146341463,0.15002300966405882,0.4450500460193282,0.3358048780487804,0.3887530679552078,0.5097743135450222,0.7611585365853659,0.24392161374443935,0.681661297745053,0.9255829114894928,0.4355010354348827,0.3368135450222426,0.17228485964104925,0.07415343610983281,0.12575260776192673,0.3904356496395153,0.4128029605767758,1.9791666666666667,-16.0,0.46927806885764306,NOP,2015-10-27,GSW,510,-710.0,214.5,-9.5
2,2015-16,1610612737,ATL,Atlanta Hawks,21500001,2015-10-27,ATL vs. DET,L,48.0,0.7910534062237173,1.6979079058031963,0.4671829268292684,0.2072557471264368,0.5453024250070089,0.3801463414634146,0.3418576534903279,0.4396639332772639,0.7765121951219516,0.18134987384356605,0.6620058873002522,0.843355761143818,0.5351047799271098,0.2956616204093076,0.18867395570507425,0.09641330249509392,0.1023356462012896,0.3687272217549762,0.40798465096719944,1.9583333333333333,-12.0,0.7123472198954892,2015-16,1610612765,DET,Detroit Pistons,21500001,2015-10-27T00:00:00,DET @ ATL,W,48.0,0.7578059293523969,1.7272042332492286,0.4398536585365853,0.18266400336417166,0.5356654751892344,0.33807317073170723,0.3197539949537425,0.4182786655452763,0.7578658536585362,0.24037181104569658,0.6666929492570788,0.9070647603027755,0.48924165965797584,0.33368376787216136,0.15319245864872444,0.1023356462012896,0.09641330249509392,0.40798465096719944,0.3687272217549762,2.208333333333333,12.0,0.4823489659040776,DET,2015-10-27,ATL,255,-320.0,197.5,-7.0
2,2015-16,1610612739,CLE,Cleveland Cavaliers,21500002,2015-10-27,CLE @ CHI,L,48.0,0.7807802193587976,1.7029404433195272,0.45891463414634137,0.20877914557447463,0.5697480441785548,0.36375609756097554,0.367310937260316,0.48894098021168897,0.7450975609756099,0.22991927442859336,0.6606937413713759,0.8906130157999693,0.4588366697346219,0.2961679321981899,0.15238629391010894,0.08602258782021782,0.09270497775732472,0.3815769289768369,0.42601434269059674,1.9791666666666667,-2.0,0.569102961860678,2015-16,1610612741,CHI,Chicago Bulls,21500002,2015-10-27T00:00:00,CHI vs. CLE,W,48.0,0.7889582374597331,1.7320045252339313,0.4572073170731708,0.16011849976990336,0.46689963951526303,0.3376707317073171,0.30666129774505296,0.41152304801349904,0.7446219512195122,0.22381691977297133,0.6288397376898299,0.8526566574628011,0.4991275502377666,0.27576123638594874,0.16241467249578154,0.09270497775732472,0.08602258782021782,0.42601434269059674,0.3815769289768369,2.020833333333333,2.0,0.4862794760918384,CLE,2015-10-27,CHI,160,-180.0,197.5,2.0
0,2015-16,1610612765,DET,Detroit Pistons,21500001,2015-10-27,DET @ ATL,W,48.0,0.7673560970320177,1.7750643344917505,0.43301219512195127,0.1774423634363214,0.5151323254042558,0.3396219512195122,0.32520804571253265,0.46260681641461826,0.7031951219512195,0.26505116344266894,0.662691548841318,0.9277427122839871,0.4469721464049384,0.2770743741106897,0.15740808697124048,0.09619775219385249,0.09832201363653195,0.3929111721175768,0.398652843677103,2.208333333333333,12.0,0.30865616170195154,2015-16,1610612737,ATL,Atlanta Hawks,21500001,2015-10-27T00:00:00,ATL vs. DET,L,48.0,0.7834876567698664,1.71805475109891,0.4573048780487806,0.16010973890643265,0.4509535456040963,0.3554756097560976,0.33087202659599796,0.4286001198089404,0.7678780487804877,0.22087607973509787,0.6906709366784625,0.9115470164135603,0.4915014665354853,0.28926255349085694,0.14419951494570243,0.09832201363653195,0.09619775219385249,0.398652843677103,0.3929111721175768,1.9583333333333333,-12.0,0.5116425705718953,DET,2015-10-27,ATL,255,-320.0,197.5,7.0
1,2015-16,1610612740,NOP,New Orleans Pelicans,21500003,2015-10-27,NOP @ GSW,L,48.0,0.7856777073382316,1.7174813277898564,0.4585121951219513,0.14823579351603527,0.39990300236444126,0.3715000000000001,0.34026119274693073,0.4527779540970427,0.7481341463414634,0.2381209303309688,0.6622711926940349,0.9003921230250042,0.4565528944570514,0.2745933967553729,0.13983924972626438,0.12879213148832855,0.12012218263854728,0.38671691104516764,0.3876510174503176,1.9791666666666667,-16.0,0.5260924396226448,2015-16,1610612744,GSW,Golden State Warriors,21500003,2015-10-27T00:00:00,GSW vs. NOP,W,48.0,0.7856297705381088,1.7224490679763662,0.4566829268292685,0.13558742085469003,0.4052659732029982,0.3315731707317072,0.3359928339442795,0.4427214746285395,0.7521341463414634,0.22012743915662977,0.6409413002311544,0.861068739387784,0.4297129147690306,0.2535304626793828,0.14032423790405765,0.12012218263854728,0.12879213148832855,0.3876510174503176,0.38671691104516764,2.3125,16.0,0.49964824529353785,NOP,2015-10-27,GSW,510,-710.0,214.5,9.5
15,2015-16,1610612738,BOS,Boston Celtics,21500005,2015-10-28,BOS vs. PHI,W,48.0,0.803178771865793,1.8133098013234523,0.44432926829268293,0.16604233116989592,0.5084990293624471,0.32618292682926836,0.3182428286547016,0.4220431920487065,0.7567439024390242,0.22881226494438006,0.6754658795774684,0.9042781445218485,0.5054948796885497,0.28490592485625577,0.16922483880011222,0.07372894747978058,0.10833997836562619,0.4364639039201063,0.38839552554601675,2.333333333333333,17.0,0.3976846372098357,2015-16,1610612755,PHI,Philadelphia 76ers,21500005,2015-10-28T00:00:00,PHI @ BOS,L,48.0,0.7862941084680853,1.7466733513707946,0.45069512195121963,0.15283227145056097,0.45415704624677994,0.3369390243902439,0.36149207092266117,0.4785114201987823,0.7594390243902438,0.22443282500489287,0.6969471862090126,0.9213800112139051,0.45250702852669367,0.3115020880608937,0.14667520272307477,0.10833997836562619,0.07372894747978058,0.38839552554601675,0.4364639039201063,1.9791666666666667,-17.0,0.4888132560528055,PHI,2015-10-28,BOS,800,-1300.0,198.0,-11.0
14,2015-16,1610612745,HOU,Houston Rockets,21500010,2015-10-28,HOU vs. DEN,L,48.0,0.7642625592049072,1.724046898051091,0.4442469135802469,0.23516965602919485,0.6780223619846262,0.34704938271604946,0.38542879881978415,0.5395750834692136,0.7176790123456789,0.24179381163133773,0.6636578926935323,0.9054517043248697,0.4592505241090149,0.34581003959934775,0.19717175246525356,0.10232257939281005,0.11039288764655641,0.45333973911017933,0.4372622097988972,1.7708333333333333,-20.0,0.7348519664091379,2015-16,1610612743,DEN,Denver Nuggets,21500010,2015-10-28T00:00:00,DEN @ HOU,W,48.0,0.7809855190620391,1.7635103657116233,0.44306172839506164,0.15302042084012735,0.4777496311825451,0.31672839506172834,0.36512442736237294,0.48609169966612326,0.7497037037037035,0.24604977094494918,0.6620855656495068,0.9081353365944561,0.4419258094572561,0.33971969873437374,0.18404476279214219,0.11039288764655641,0.10232257939281005,0.4372622097988972,0.45333973911017933,2.1875,20.0,0.5097592719953665,DEN,2015-10-28,HOU,510,-710.0,212.5,-10.0
13,2015-16,1610612747,LAL,Los Angeles Lakers,21500017,2015-10-28,LAL vs. MIN,L,48.0,0.7659586566587853,1.7614203640816497,0.4356463414634147,0.13340133746978328,0.3878123495776272,0.3402804878048779,0.35953195169557417,0.4855592869119973,0.7386829268292682,0.2386846009806878,0.6640303079592278,0.9027149089399156,0.43014847845290427,0.2724210332132599,0.14512056270530177,0.09155879233645949,0.09946009939116959,0.43678227039264533,0.3985230837181502,2.3125,-1.0,0.24593672735469194,2015-16,1610612750,MIN,Minnesota Timberwolves,21500017,2015-10-28T00:00:00,MIN @ LAL,W,48.0,0.7983973240025178,1.7101245166648154,0.46728048780487785,0.1751187510248558,0.48149903994160315,0.36030487804878053,0.3956627444446208,0.531411001528688,0.7489390243902437,0.20627998529497343,0.7024590917265712,0.9087390770215446,0.49387086685603354,0.267660247763831,0.15316171297692163,0.09946009939116959,0.09155879233645949,0.3985230837181502,0.43678227039264533,2.333333333333333,1.0,0.5516276373277763,MIN,2015-10-28,LAL,120,-140.0,202.5,-3.5
11,2015-16,1610612749,MIL,Milwaukee Bucks,21500012,2015-10-28,MIL vs. NYK,L,48.0,0.773699725710195,1.6853873567374493,0.46074390243902436,0.1370079401602642,0.3768802639171945,0.36382926829268275,0.3286834637214297,0.4346320097298007,0.7525609756097562,0.2187671202857581,0.6459374246707428,0.8647045449565008,0.48596182221930034,0.3453490346898078,0.19815520931489639,0.1008827675877837,0.0981599573408133,0.45493210322938815,0.41357976500924043,2.020833333333333,-25.0,0.5041932053221713,2015-16,1610612752,NYK,New York Knicks,21500012,2015-10-28T00:00:00,NYK @ MIL,W,48.0,0.7320202758968292,1.6766701637703707,0.4379146341463415,0.1697951135508659,0.49583588996267314,0.34251219512195125,0.3707235808881,0.4999520631998774,0.7429634146341465,0.23558974134215738,0.6462549489039364,0.8818446902460939,0.4595160026735039,0.35812670289775667,0.17816716155706036,0.0981599573408133,0.1008827675877837,0.41357976500924043,0.45493210322938815,2.5416666666666665,25.0,0.4908598373738028,NYK,2015-10-28,MIL,175,-205.0,192.5,-6.5
