,Away,Date,Home,MLA,MLH,OU,Spread
45,CHI,2020/12/29,WAS,210,-250.0,232.5,4.5
46,GSW,2020/12/29,DET,-170,150.0,222.5,3.5
47,TOR,2020/12/29,PHI,105,-125.0,218.5,0.0
48,NYK,2020/12/29,CLE,140,-160.0,219.5,4.5
49,MIL,2020/12/29,MIA,-240,200.0,222.5,5.0
50,ORL,2020/12/29,OKC,-250,210.0,219.5,5.0
51,MIN,2020/12/29,LAC,475,-650.0,229.5,6.5
52,NOP,2020/12/29,PHX,105,-125.0,223.0,3.0
53,DEN,2020/12/29,SAC,-110,-110.0,223.5,3.0
54,MEM,2020/12/30,BOS,245,-285.0,224.0,8.5
55,MIL,2020/12/30,MIA,-260,220.0,227.5,6.0
56,ATL,2020/12/30,BKN,195,-230.0,240.0,6.5
57,CHA,2020/12/30,DAL,300,-360.0,223.5,8.5
58,LAL,2020/12/30,SAS,-310,260.0,229.5,6.5
59,POR,2020/12/30,LAC,190,-220.0,229.0,3.5
60,CLE,2020/12/31,IND,270,-330.0,217.0,8.5
61,CHI,2020/12/31,WAS,250,-300.0,234.5,5.0
62,PHI,2020/12/31,ORL,-175,155.0,217.0,2.0
63,SAC,2020/12/31,HOU,180,-210.0,227.0,3.0
64,NYK,2020/12/31,TOR,300,-360.0,217.5,9.5
65,NOP,2020/12/31,OKC,-200,175.0,214.5,4.5
66,PHX,2020/12/31,UTA,150,-170.0,220.0,4.0
67,BOS,2021/01/01,DET,-370,310.0,215.5,9.5
68,MIA,2021/01/01,DAL,-115,-105.0,222.5,1.0
69,MEM,2021/01/01,CHA,160,-180.0,220.0,2.0
70,ATL,2021/01/01,BKN,210,-250.0,247.0,6.0
71,WAS,2021/01/01,MIN,-110,-110.0,232.5,1.0
72,LAL,2021/01/01,SAS,-340,280.0,230.5,7.0
73,CHI,2021/01/01,MIL,850,-1500.0,230.0,14.0
74,PHX,2021/01/01,DEN,140,-160.0,225.0,4.5
75,LAC,2021/01/01,UTA,-160,140.0,225.5,2.0
76,POR,2021/01/01,GSW,-150,130.0,230.5,4.0
77,SAC,2021/01/02,HOU,-130,110.0,233.0,4.0
78,CHA,2021/01/02,PHI,400,-500.0,213.5,9.5
79,OKC,2021/01/02,ORL,155,-175.0,218.5,7.5
80,NYK,2021/01/02,IND,375,-450.0,215.0,9.0
81,TOR,2021/01/02,NOP,-115,-105.0,216.0,1.0
82,CLE,2021/01/02,ATL,200,-240.0,234.5,6.5
83,BOS,2021/01/03,DET,-360,300.0,213.5,8.0
84,WAS,2021/01/03,BKN,270,-330.0,242.5,8.5
85,LAL,2021/01/03,MEM,-500,400.0,222.5,10.5
86,UTA,2021/01/03,SAS,-220,190.0,219.5,4.0
87,DEN,2021/01/03,MIN,-360,300.0,231.0,8.5
88,LAC,2021/01/03,PHX,-150,130.0,218.0,1.5
89,DAL,2021/01/03,CHI,-170,150.0,225.0,5.5
90,POR,2021/01/03,GSW,-190,170.0,234.5,4.5
91,CHA,2021/01/04,PHI,290,-350.0,218.0,9.5
92,CLE,2021/01/04,ORL,190,-220.0,217.0,5.0
93,OKC,2021/01/04,MIA,350,-420.0,212.5,8.0
94,NYK,2021/01/04,ATL,250,-300.0,223.0,6.0
95,BOS,2021/01/04,TOR,200,-240.0,214.0,2.5
96,DAL,2021/01/04,HOU,150,-170.0,228.0,3.0
97,IND,2021/01/04,NOP,105,-125.0,218.0,0.0
98,DET,2021/01/04,MIL,1100,-2500.0,225.0,15.0
99,SAC,2021/01/04,GSW,-125,105.0,232.0,2.0
100,UTA,2021/01/05,BKN,-180,160.0,231.5,3.0
101,LAL,2021/01/05,MEM,-460,380.0,218.0,9.5
102,MIN,2021/01/05,DEN,475,-650.0,228.0,12.0
103,SAS,2021/01/05,LAC,260,-310.0,227.0,8.0
104,CHI,2021/01/05,POR,375,-450.0,233.5,10.0
105,HOU,2021/01/06,IND,125,-145.0,226.0,1.5
106,WAS,2021/01/06,PHI,220,-260.0,231.0,8.0
107,CLE,2021/01/06,ORL,180,-210.0,213.0,6.0
108,BOS,2021/01/06,MIA,120,-140.0,218.0,3.5
109,CHA,2021/01/06,ATL,210,-250.0,231.0,6.5
110,UTA,2021/01/06,NYK,-310,260.0,215.0,6.0
111,OKC,2021/01/06,NOP,270,-330.0,213.0,8.0
112,DET,2021/01/06,MIL,650,-1000.0,227.0,13.5
113,TOR,2021/01/06,PHX,130,-150.0,217.0,1.5
114,CHI,2021/01/06,SAC,250,-300.0,232.0,6.0
115,LAC,2021/01/06,GSW,-210,180.0,234.0,4.0
116,PHI,2021/01/07,BKN,-180,160.0,224.0,3.0
117,CLE,2021/01/07,MEM,200,-240.0,214.0,3.5
118,MIN,2021/01/07,POR,400,-500.0,233.5,10.0
119,DAL,2021/01/07,DEN,125,-145.0,226.0,2.5
120,SAS,2021/01/07,LAL,330,-400.0,225.0,7.5
121,PHX,2021/01/08,DET,-330,270.0,218.5,6.0
122,CHA,2021/01/08,NOP,230,-270.0,216.0,8.5
123,WAS,2021/01/08,BOS,155,-175.0,234.5,5.5
124,OKC,2021/01/08,NYK,130,-150.0,209.5,3.5
125,UTA,2021/01/08,MIL,200,-240.0,236.0,8.0
126,ORL,2021/01/08,HOU,240,-280.0,229.0,4.5
127,BKN,2021/01/08,MEM,-110,-110.0,222.0,4.5
128,TOR,2021/01/08,SAC,-120,100.0,226.5,5.0
129,LAC,2021/01/08,GSW,-250,210.0,232.0,4.0
130,CHI,2021/01/08,LAL,350,-420.0,229.5,10.0
131,DEN,2021/01/09,PHI,-1100,700.0,222.0,4.0
132,MIA,2021/01/09,WAS,-700,500.0,229.5,5.5
133,ATL,2021/01/09,CHA,-200,175.0,228.0,4.5
134,PHX,2021/01/09,IND,130,-150.0,217.0,3.0
135,SAS,2021/01/09,MIN,-160,140.0,230.0,6.0
136,CLE,2021/01/09,MIL,350,-420.0,222.5,12.0
137,ORL,2021/01/09,DAL,220,-260.0,217.0,7.0
138,POR,2021/01/09,SAC,-210,180.0,234.5,5.0
139,UTA,2021/01/10,DET,-400,330.0,217.0,7.0
140,CHI,2021/01/10,LAC,650,-1000.0,225.5,12.0
141,OKC,2021/01/10,BKN,290,-350.0,222.5,9.5
142,DEN,2021/01/10,NYK,-220,190.0,218.0,5.5
143,LAL,2021/01/10,HOU,-180,160.0,226.5,3.0
144,SAS,2021/01/10,MIN,-185,165.0,234.0,3.0
145,TOR,2021/01/10,GSW,-150,130.0,230.5,3.0
146,MEM,2021/01/11,CLE,-135,115.0,217.5,2.0
147,PHX,2021/01/11,WAS,-250,210.0,228.5,6.5
148,MIL,2021/01/11,ORL,-500,400.0,224.5,9.0
149,NYK,2021/01/11,CHA,170,-190.0,212.0,4.5
150,PHI,2021/01/11,ATL,200,-240.0,223.5,6.5
151,TOR,2021/01/11,POR,175,-200.0,233.5,3.5
152,IND,2021/01/11,SAC,-170,150.0,233.0,2.0
153,MIA,2021/01/12,PHI,320,-380.0,207.0,4.0
154,UTA,2021/01/12,CLE,-1000,650.0,206.5,9.5
155,DEN,2021/01/12,BKN,110,-130.0,232.0,0.0
156,SAS,2021/01/12,OKC,-135,115.0,215.5,2.5
157,LAL,2021/01/12,HOU,-170,150.0,223.0,3.5
158,IND,2021/01/12,GSW,135,-155.0,229.0,1.5
159,MIL,2021/01/13,DET,-600,450.0,227.5,11.5
160,DAL,2021/01/13,CHA,-150,130.0,219.0,5.5
161,BKN,2021/01/13,NYK,-145,125.0,219.0,5.0
162,LAL,2021/01/13,OKC,-600,450.0,215.0,8.5
163,MEM,2021/01/13,MIN,125,-145.0,220.0,1.0
164,POR,2021/01/13,SAC,-200,175.0,235.5,6.0
165,NOP,2021/01/13,LAC,475,-650.0,220.0,7.0
166,MIA,2021/01/14,PHI,300,-360.0,221.0,11.0
167,CHA,2021/01/14,TOR,425,-550.0,221.5,7.0
168,HOU,2021/01/14,SAS,250,-300.0,223.0,6.5
169,GSW,2021/01/14,DEN,170,-190.0,229.0,5.0
170,IND,2021/01/14,POR,120,-140.0,229.5,1.5
171,NYK,2021/01/15,CLE,-140,120.0,200.5,2.5
172,ORL,2021/01/15,BOS,160,-180.0,215.5,3.5
173,DAL,2021/01/15,MIL,260,-310.0,230.5,6.0
174,CHI,2021/01/15,OKC,-130,110.0,224.5,0.0
175,ATL,2021/01/15,UTA,200,-240.0,222.5,6.0
176,NOP,2021/01/15,LAL,350,-420.0,218.5,9.0
177,LAC,2021/01/15,SAC,-300,250.0,230.0,6.5
178,HOU,2021/01/16,SAS,260,-310.0,219.5,6.5
179,ORL,2021/01/16,BKN,375,-450.0,225.0,9.5
180,CHA,2021/01/16,TOR,230,-270.0,219.5,7.5
181,PHI,2021/01/16,MEM,110,-130.0,219.0,2.5
182,DET,2021/01/16,MIA,195,-230.0,218.0,2.0
183,ATL,2021/01/16,POR,170,-190.0,235.5,4.0
184,NYK,2021/01/17,BOS,260,-310.0,211.0,6.5
185,CHI,2021/01/17,DAL,225,-265.0,226.5,7.5
186,UTA,2021/01/17,DEN,-130,110.0,219.0,2.5
187,NOP,2021/01/17,SAC,-145,125.0,230.0,2.0
188,IND,2021/01/17,LAC,300,-360.0,220.5,6.0
189,ORL,2021/01/18,NYK,-130,110.0,211.5,1.0
190,MIN,2021/01/18,ATL,250,-300.0,228.5,7.5
191,SAS,2021/01/18,POR,-125,105.0,224.0,1.0
192,DET,2021/01/18,MIA,210,-250.0,219.0,6.0
193,PHX,2021/01/18,MEM,-200,175.0,223.5,3.0
194,DAL,2021/01/18,TOR,135,-155.0,220.0,3.5
195,MIL,2021/01/18,BKN,-175,155.0,240.0,2.0
196,HOU,2021/01/18,CHI,-130,110.0,228.0,1.0
197,GSW,2021/01/18,LAL,375,-450.0,225.0,10.0
198,OKC,2021/01/19,DEN,400,-500.0,220.5,9.0
199,NOP,2021/01/19,UTA,210,-250.0,220.0,5.5
200,BOS,2021/01/20,PHI,175,-200.0,217.0,5.0
201,BKN,2021/01/20,CLE,-600,450.0,222.0,9.0
202,DAL,2021/01/20,IND,-140,120.0,217.5,1.0
203,DET,2021/01/20,ATL,170,-190.0,221.0,6.0
204,MIA,2021/01/20,TOR,155,-175.0,219.5,3.5
205,ORL,2021/01/20,MIN,-180,160.0,219.0,3.0
206,PHX,2021/01/20,HOU,-220,190.0,220.5,6.0
207,SAC,2021/01/20,LAC,475,-650.0,231.0,10.5
208,SAS,2021/01/20,GSW,100,-120.0,228.5,1.0
209,LAL,2021/01/21,MIL,100,-120.0,229.0,2.0
210,NYK,2021/01/21,GSW,180,-210.0,216.0,5.5
211,NOP,2021/01/21,UTA,240,-280.0,216.5,6.5
212,CHI,2021/01/22,CHA,135,-155.0,227.0,3.5
213,ORL,2021/01/22,IND,170,-190.0,217.5,4.5
214,HOU,2021/01/22,DET,125,-145.0,218.0,3.0
215,BOS,2021/01/22,PHI,160,-180.0,222.5,4.5
216,MIA,2021/01/22,TOR,115,-135.0,220.5,2.5
217,BKN,2021/01/22,CLE,-260,220.0,228.0,10.0
218,ATL,2021/01/22,MIN,-240,200.0,222.0,6.5
219,DAL,2021/01/22,SAS,-135,115.0,222.5,2.0
220,OKC,2021/01/22,LAC,775,-1300.0,220.0,12.5
221,NYK,2021/01/22,SAC,145,-165.0,218.0,2.5
222,DEN,2021/01/22,PHX,100,-120.0,218.5,2.5
223,GSW,2021/01/23,UTA,250,-300.0,224.5,6.5
224,PHI,2021/01/23,DET,-380,320.0,219.5,8.0
225,MIA,2021/01/23,BKN,280,-340.0,229.5,8.5
226,NOP,2021/01/23,MIN,-370,310.0,222.0,7.0
227,LAL,2021/01/23,CHI,-500,400.0,227.5,9.0
228,HOU,2021/01/23,DAL,265,-320.0,219.0,10.5
229,DEN,2021/01/23,PHX,-155,135.0,219.0,1.5
230,TOR,2021/01/24,IND,165,-185.0,219.0,1.5
231,CLE,2021/01/24,BOS,210,-250.0,215.5,6.5
232,OKC,2021/01/24,LAC,800,-1400.0,221.5,12.5
233,CHA,2021/01/24,ORL,-130,110.0,214.5,1.5
234,WAS,2021/01/24,SAS,200,-240.0,231.5,6.5
235,ATL,2021/01/24,MIL,625,-950.0,235.0,9.0
236,NYK,2021/01/24,POR,155,-175.0,214.5,5.0
237,CHA,2021/01/25,ORL,-110,-110.0,213.5,1.5
238,PHI,2021/01/25,DET,-190,170.0,215.0,7.0
239,TOR,2021/01/25,IND,115,-135.0,217.0,2.5
240,LAL,2021/01/25,CLE,-800,550.0,215.0,10.0
241,MIA,2021/01/25,BKN,270,-330.0,234.0,7.5
242,BOS,2021/01/25,CHI,-175,155.0,229.0,6.5
243,DEN,2021/01/25,DAL,-130,110.0,221.5,1.0
244,OKC,2021/01/25,POR,175,-200.0,221.5,6.5
245,MIN,2021/01/25,GSW,310,-370.0,225.0,8.0
246,LAC,2021/01/26,ATL,200,-240.0,221.5,3.5
247,WAS,2021/01/26,HOU,140,-160.0,231.0,3.0
248,NYK,2021/01/26,UTA,500,-700.0,209.5,10.5
249,DET,2021/01/27,CLE,110,-130.0,215.5,1.5
250,SAC,2021/01/27,ORL,110,-130.0,221.5,1.5
251,IND,2021/01/27,CHA,-145,125.0,218.5,1.0
252,MIL,2021/01/27,TOR,-250,210.0,224.5,6.0
253,BKN,2021/01/27,ATL,-230,195.0,236.0,7.0
254,LAL,2021/01/27,PHI,-175,155.0,221.5,2.5
255,DEN,2021/01/27,MIA,-240,200.0,220.5,5.0
256,WAS,2021/01/27,NOP,300,-360.0,227.0,7.5
257,BOS,2021/01/27,SAS,-190,170.0,225.0,2.5
258,DAL,2021/01/27,UTA,115,-135.0,225.0,4.5
259,OKC,2021/01/27,PHX,270,-330.0,220.0,5.5
260,MIN,2021/01/27,GSW,350,-420.0,227.5,8.0
261,LAC,2021/01/28,MIA,145,-165.0,215.5,5.0
262,LAL,2021/01/28,DET,-310,260.0,217.5,9.5
263,GSW,2021/01/28,PHX,110,-130.0,219.5,1.0
264,POR,2021/01/28,HOU,170,-190.0,228.0,2.5
265,ATL,2021/01/29,WAS,-165,145.0,234.0,4.5
266,LAC,2021/01/29,ORL,-330,270.0,212.0,2.5
267,IND,2021/01/29,CHA,-160,140.0,220.5,4.0
268,SAC,2021/01/29,TOR,190,-220.0,228.5,6.5
269,MIL,2021/01/29,NOP,-280,240.0,229.0,6.0
270,CLE,2021/01/29,NYK,105,-125.0,205.5,2.0
271,BKN,2021/01/29,OKC,-260,220.0,230.5,9.5
272,PHI,2021/01/29,MIN,-480,390.0,225.5,6.5
273,DEN,2021/01/29,SAS,-175,155.0,225.0,3.0
274,DAL,2021/01/29,UTA,150,-170.0,220.5,3.5
275,POR,2021/01/30,CHI,110,-130.0,232.0,1.5
276,MIL,2021/01/30,CHA,-420,350.0,228.0,7.5
277,HOU,2021/01/30,NOP,115,-135.0,223.0,0.0
278,SAC,2021/01/30,MIA,220,-260.0,224.5,6.0
279,LAL,2021/01/30,BOS,-165,145.0,218.5,1.5
280,PHX,2021/01/30,DAL,-110,-110.0,217.0,2.0
281,DET,2021/01/30,GSW,190,-220.0,224.5,5.5
282,MEM,2021/01/30,SAS,150,-170.0,222.5,3.0
283,UTA,2021/01/31,DEN,-155,135.0,220.5,1.5
284,PHI,2021/01/31,IND,125,-145.0,223.0,1.0
285,LAC,2021/01/31,NYK,-450,375.0,210.5,7.5
286,ORL,2021/01/31,TOR,200,-240.0,220.0,5.5
287,BKN,2021/01/31,WAS,-240,200.0,245.0,8.0
288,CLE,2021/01/31,MIN,-160,140.0,220.0,2.0
289,MIN,2021/02/01,CLE,145,-165.0,217.5,5.0
290,LAL,2021/02/01,ATL,-300,250.0,220.0,6.5
291,CHA,2021/02/01,MIA,260,-310.0,218.0,5.0
292,SAC,2021/02/01,NOP,125,-145.0,232.0,4.5
293,NYK,2021/02/01,CHI,140,-160.0,218.0,4.5
294,HOU,2021/02/01,OKC,-200,175.0,222.0,5.5
295,POR,2021/02/01,MIL,400,-500.0,235.0,10.0
296,MEM,2021/02/01,SAS,155,-175.0,221.5,3.0
297,PHX,2021/02/01,DAL,120,-140.0,219.5,1.5
298,MEM,2021/02/02,IND,160,-180.0,220.5,6.0
299,TOR,2021/02/02,ORL,-260,220.0,215.0,5.0
300,LAC,2021/02/02,BKN,-120,100.0,243.5,1.5
301,DET,2021/02/02,UTA,650,-1000.0,221.0,12.0
302,BOS,2021/02/02,GSW,-140,120.0,224.5,3.0
303,POR,2021/02/02,WAS,120,-140.0,240.5,1.5
304,IND,2021/02/03,MIL,330,-400.0,232.0,8.5
305,PHI,2021/02/03,CHA,-310,260.0,221.5,7.0
306,LAC,2021/02/03,CLE,-420,350.0,217.5,8.5
307,WAS,2021/02/03,MIA,350,-420.0,229.5,8.0
308,DAL,2021/02/03,ATL,-130,110.0,222.5,1.5
309,HOU,2021/02/03,OKC,-250,210.0,223.5,5.5
310,NYK,2021/02/03,CHI,105,-125.0,216.5,4.0
311,MIN,2021/02/03,SAS,280,-340.0,223.0,9.0
312,PHX,2021/02/03,NOP,-155,135.0,223.5,2.5
313,BOS,2021/02/03,SAC,-110,-110.0,226.5,2.0
314,POR,2021/02/04,PHI,400,-500.0,227.5,9.5
315,GSW,2021/02/04,DAL,155,-175.0,224.5,3.5
316,UTA,2021/02/04,ATL,-450,375.0,224.0,6.5
317,HOU,2021/02/04,MEM,145,-165.0,224.0,1.0
318,DEN,2021/02/04,LAL,175,-200.0,219.5,5.5
319,CHI,2021/02/05,ORL,-135,115.0,221.0,0.0
320,UTA,2021/02/05,CHA,-360,300.0,222.5,8.0
321,NOP,2021/02/05,IND,105,-125.0,227.0,5.0
322,MIL,2021/02/05,CLE,-700,500.0,230.0,10.5
323,TOR,2021/02/05,BKN,190,-220.0,243.5,5.5
324,MIN,2021/02/05,OKC,-140,120.0,219.5,2.0
325,WAS,2021/02/05,MIA,245,-290.0,227.5,7.5
326,DET,2021/02/05,PHX,300,-360.0,216.0,9.5
327,BOS,2021/02/05,LAC,180,-210.0,221.0,5.0
328,POR,2021/02/06,NYK,-120,100.0,218.5,1.5
329,DEN,2021/02/06,SAC,-125,105.0,229.5,4.0
330,MEM,2021/02/06,NOP,-120,100.0,225.5,1.5
331,CHI,2021/02/06,ORL,-120,100.0,224.0,2.0
332,BKN,2021/02/06,PHI,245,-290.0,237.5,2.5
333,TOR,2021/02/06,ATL,-120,100.0,222.5,5.0
334,MIL,2021/02/06,CLE,-650,475.0,227.0,10.5
335,MIN,2021/02/06,OKC,115,-135.0,218.5,0.0
336,SAS,2021/02/06,HOU,100,-120.0,223.0,1.5
337,GSW,2021/02/06,DAL,165,-185.0,230.5,4.0
338,DET,2021/02/06,LAL,900,-1600.0,217.5,13.5
339,UTA,2021/02/07,IND,-220,190.0,225.0,3.5
340,MIA,2021/02/07,NYK,-240,200.0,211.5,5.5
341,BOS,2021/02/07,PHX,125,-145.0,216.5,3.5
342,SAC,2021/02/07,LAC,300,-360.0,228.5,8.5
343,WAS,2021/02/07,CHA,-125,105.0,233.5,1.5
344,HOU,2021/02/08,CHA,-125,105.0,220.5,1.0
345,TOR,2021/02/08,MEM,-150,130.0,222.5,0.0
346,WAS,2021/02/08,CHI,170,-190.0,237.0,3.0
347,GSW,2021/02/08,SAS,100,-120.0,233.0,1.0
348,MIN,2021/02/08,DAL,425,-550.0,222.0,9.0
349,CLE,2021/02/08,PHX,200,-240.0,216.0,7.0
350,MIL,2021/02/08,DEN,-130,110.0,230.5,4.5
351,OKC,2021/02/08,LAL,500,-700.0,214.5,12.5
352,BKN,2021/02/09,DET,-230,195.0,232.5,8.0
353,NYK,2021/02/09,MIA,200,-240.0,208.0,7.0
354,HOU,2021/02/09,NOP,230,-270.0,221.0,4.0
355,GSW,2021/02/09,SAS,-110,-110.0,233.0,1.5
356,PHI,2021/02/09,SAC,-210,180.0,229.5,5.5
357,BOS,2021/02/09,UTA,180,-210.0,220.5,5.5
358,ORL,2021/02/09,POR,210,-250.0,223.0,5.5
359,TOR,2021/02/10,WAS,-210,180.0,230.0,5.5
360,IND,2021/02/10,BKN,-115,-105.0,234.5,3.0
361,ATL,2021/02/10,DAL,135,-155.0,233.5,3.5
362,LAC,2021/02/10,MIN,-430,360.0,225.0,10.0
363,NOP,2021/02/10,CHI,-140,120.0,231.0,3.0
364,CHA,2021/02/10,MEM,120,-140.0,226.0,4.0
365,CLE,2021/02/10,DEN,400,-500.0,225.0,9.5
366,OKC,2021/02/10,LAL,575,-850.0,218.5,11.5
367,MIL,2021/02/10,PHX,-180,160.0,225.5,5.5
368,IND,2021/02/11,DET,-175,155.0,217.0,5.5
369,MIA,2021/02/11,HOU,-130,110.0,219.5,3.0
370,PHI,2021/02/11,POR,-230,195.0,229.0,4.5
371,ORL,2021/02/11,GSW,320,-380.0,224.5,6.5
372,TOR,2021/02/11,BOS,125,-145.0,222.5,4.5
373,MIN,2021/02/12,CHA,120,-140.0,227.5,5.5
374,NYK,2021/02/12,WAS,-150,130.0,223.0,1.0
375,SAS,2021/02/12,ATL,115,-135.0,228.5,3.5
376,NOP,2021/02/12,DAL,130,-150.0,233.0,2.0
377,LAC,2021/02/12,CHI,-300,250.0,227.5,7.5
378,MIL,2021/02/12,UTA,120,-140.0,232.0,2.0
379,OKC,2021/02/12,DEN,650,-1000.0,223.5,12.0
380,ORL,2021/02/12,SAC,225,-265.0,223.5,8.0
381,MEM,2021/02/12,LAL,300,-360.0,221.0,8.0
382,CLE,2021/02/12,POR,165,-185.0,221.0,6.0
383,DET,2021/02/12,BOS,290,-350.0,219.5,8.5
384,PHI,2021/02/13,PHX,-105,-115.0,227.0,1.0
385,IND,2021/02/13,ATL,-115,-105.0,226.0,1.5
386,HOU,2021/02/13,NYK,-120,100.0,210.0,1.5
387,BKN,2021/02/13,GSW,-160,140.0,243.0,4.5
388,MIA,2021/02/13,UTA,240,-280.0,218.0,5.0
389,POR,2021/02/14,DAL,180,-210.0,235.5,3.5
390,MIN,2021/02/14,TOR,290,-350.0,227.0,9.5
391,SAS,2021/02/14,CHA,-170,150.0,228.0,0.0
392,MIL,2021/02/14,OKC,-1000,650.0,226.5,11.5
393,LAL,2021/02/14,DEN,-150,130.0,217.0,3.0
394,ORL,2021/02/14,PHX,525,-750.0,217.5,8.5
395,MEM,2021/02/14,SAC,105,-125.0,229.5,1.5
396,CLE,2021/02/14,LAC,395,-490.0,219.5,10.5
397,BOS,2021/02/14,WAS,-280,240.0,231.5,5.5
398,NOP,2021/02/14,DET,-220,190.0,222.5,3.5
399,CHI,2021/02/15,IND,170,-190.0,229.5,6.0
400,HOU,2021/02/15,WAS,105,-125.0,228.5,1.5
401,ATL,2021/02/15,NYK,-125,105.0,216.0,1.0
402,PHI,2021/02/15,UTA,320,-380.0,227.5,6.0
403,MIA,2021/02/15,LAC,-240,200.0,220.5,5.5
404,CLE,2021/02/15,GSW,450,-600.0,224.0,8.0
405,BKN,2021/02/15,SAC,-190,170.0,237.5,4.0
406,DEN,2021/02/16,BOS,110,-130.0,221.5,2.5
407,NOP,2021/02/16,MEM,-115,-105.0,228.0,1.5
408,TOR,2021/02/16,MIL,210,-250.0,233.0,6.5
409,LAL,2021/02/16,MIN,-265,225.0,223.5,8.0
410,POR,2021/02/16,OKC,-220,190.0,225.5,7.0
411,BKN,2021/02/16,PHX,270,-330.0,230.0,2.0
412,NYK,2021/02/17,ORL,-160,140.0,209.0,4.5
413,DEN,2021/02/17,WAS,-175,155.0,232.0,4.0
414,HOU,2021/02/17,PHI,330,-400.0,223.5,11.0
415,ATL,2021/02/17,BOS,110,-130.0,223.5,4.5
416,POR,2021/02/17,NOP,150,-170.0,231.5,3.0
417,IND,2021/02/17,MIN,-200,175.0,227.0,5.5
418,MIA,2021/02/17,GSW,-115,-105.0,223.5,1.0
419,UTA,2021/02/17,LAC,-260,220.0,227.5,3.5
420,DET,2021/02/17,CHI,130,-150.0,223.0,4.5
421,OKC,2021/02/17,MEM,225,-265.0,223.5,7.0
422,TOR,2021/02/18,MIL,270,-330.0,234.0,6.5
423,BKN,2021/02/18,LAL,130,-150.0,237.0,2.0
424,MIA,2021/02/18,SAC,-105,-115.0,224.0,3.0
425,GSW,2021/02/19,ORL,-200,175.0,222.0,5.5
426,CHI,2021/02/19,PHI,210,-250.0,229.5,9.0
427,ATL,2021/02/19,BOS,175,-200.0,225.5,4.5
428,DET,2021/02/19,MEM,170,-190.0,221.0,6.5
429,OKC,2021/02/19,MIL,450,-600.0,231.5,10.5
430,PHX,2021/02/19,NOP,-165,145.0,228.5,1.5
431,TOR,2021/02/19,MIN,-155,135.0,231.0,4.0
432,UTA,2021/02/19,LAC,-110,-110.0,225.0,4.0
433,DEN,2021/02/19,CLE,-450,375.0,221.0,8.5
434,GSW,2021/02/20,CHA,-130,110.0,232.5,1.5
435,PHX,2021/02/20,MEM,-260,220.0,226.0,4.5
436,SAC,2021/02/20,CHI,-115,-105.0,233.0,2.5
