,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS
12,2017-18,1610612752,NYK,New York Knicks,0021701220,2018-04-11T00:00:00,NYK @ CLE,W,48.0,0.8958333333333334,1.7708333333333333,0.506,0.25,0.5625,0.444,0.25,0.2708333333333333,0.923,0.16666666666666666,0.6458333333333334,0.8125,0.625,0.3125,0.20833333333333334,0.0625,0.0625,0.4583333333333333,0.3125,2.2916666666666665,12.0
13,2017-18,1610612762,UTA,Utah Jazz,0021701229,2018-04-11T00:00:00,UTA @ POR,L,48.0,0.6875,1.8541666666666667,0.371,0.16666666666666666,0.4791666666666667,0.348,0.3958333333333333,0.5,0.792,0.2916666666666667,0.8125,1.1041666666666667,0.375,0.3125,0.10416666666666667,0.14583333333333334,0.1875,0.3958333333333333,0.4583333333333333,1.9375,-9.0
14,2017-18,1610612764,WAS,Washington Wizards,0021701222,2018-04-11T00:00:00,WAS @ ORL,L,48.0,0.6875,1.9791666666666667,0.347,0.20833333333333334,0.7083333333333334,0.294,0.3333333333333333,0.5625,0.593,0.375,0.6666666666666666,1.0416666666666667,0.3541666666666667,0.25,0.10416666666666667,0.020833333333333332,0.14583333333333334,0.5208333333333334,0.5625,1.9166666666666667,-9.0
15,2017-18,1610612738,BOS,Boston Celtics,0021701219,2018-04-11T00:00:00,BOS vs. BKN,W,48.0,0.9583333333333334,2.125,0.451,0.125,0.5,0.25,0.25,0.3125,0.8,0.4166666666666667,0.875,1.2916666666666667,0.4583333333333333,0.2916666666666667,0.125,0.125,0.125,0.2916666666666667,0.25,2.2916666666666665,13.0
16,2017-18,1610612745,HOU,Houston Rockets,0021701230,2018-04-11T00:00:00,HOU @ SAC,L,48.0,0.6458333333333334,1.7083333333333333,0.378,0.2708333333333333,0.9583333333333334,0.283,0.16666666666666666,0.25,0.667,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.22916666666666666,0.2916666666666667,0.041666666666666664,0.125,0.0625,0.5,0.2916666666666667,1.7291666666666667,-13.0
17,2017-18,1610612743,DEN,Denver Nuggets,0021701225,2018-04-11T00:00:00,DEN @ MIN,L,53.0,0.7735849056603774,1.6981132075471699,0.456,0.24528301886792453,0.6037735849056604,0.406,0.20754716981132076,0.33962264150943394,0.611,0.18867924528301888,0.6981132075471698,0.8867924528301887,0.3584905660377358,0.2830188679245283,0.07547169811320754,0.07547169811320754,0.03773584905660377,0.41509433962264153,0.3584905660377358,2.0,-6.0
18,2017-18,1610612753,ORL,Orlando Magic,0021701222,2018-04-11T00:00:00,ORL vs. WAS,W,48.0,0.6875,1.6041666666666667,0.429,0.2708333333333333,0.6666666666666666,0.406,0.4583333333333333,0.5625,0.815,0.125,0.75,0.875,0.4166666666666667,0.3333333333333333,0.125,0.14583333333333334,0.020833333333333332,0.5625,0.5208333333333334,2.1041666666666665,9.0
19,2017-18,1610612757,POR,Portland Trail Blazers,0021701229,2018-04-11T00:00:00,POR vs. UTA,W,48.0,0.8541666666666666,1.8541666666666667,0.461,0.1875,0.5,0.375,0.22916666666666666,0.3333333333333333,0.688,0.14583333333333334,0.8125,0.9583333333333334,0.3958333333333333,0.20833333333333334,0.1875,0.1875,0.14583333333333334,0.4583333333333333,0.3958333333333333,2.125,9.0
20,2017-18,1610612741,CHI,Chicago Bulls,0021701224,2018-04-11T00:00:00,CHI vs. DET,L,48.0,0.6666666666666666,1.7916666666666667,0.372,0.22916666666666666,0.7083333333333334,0.324,0.25,0.375,0.667,0.25,0.5833333333333334,0.8333333333333334,0.4375,0.3958333333333333,0.16666666666666666,0.020833333333333332,0.08333333333333333,0.3125,0.4375,1.8125,-32.0
21,2017-18,1610612749,MIL,Milwaukee Bucks,0021701223,2018-04-11T00:00:00,MIL @ PHI,L,48.0,0.7708333333333334,1.875,0.411,0.14583333333333334,0.5208333333333334,0.28,0.2916666666666667,0.3333333333333333,0.875,0.20833333333333334,0.6875,0.8958333333333334,0.4583333333333333,0.4166666666666667,0.125,0.10416666666666667,0.14583333333333334,0.3541666666666667,0.3541666666666667,1.9791666666666667,-35.0
22,2017-18,1610612763,MEM,Memphis Grizzlies,0021701227,2018-04-11T00:00:00,MEM @ OKC,L,48.0,0.9166666666666666,1.8958333333333333,0.484,0.2708333333333333,0.6458333333333334,0.419,0.4583333333333333,0.5,0.917,0.1875,0.6666666666666666,0.8541666666666666,0.4583333333333333,0.2708333333333333,0.1875,0.041666666666666664,0.0625,0.4583333333333333,0.4791666666666667,2.5625,-14.0
23,2017-18,1610612758,SAC,Sacramento Kings,0021701230,2018-04-11T00:00:00,SAC vs. HOU,W,48.0,0.7916666666666666,1.6666666666666667,0.475,0.14583333333333334,0.5416666666666666,0.269,0.2708333333333333,0.4166666666666667,0.65,0.125,0.875,1.0,0.4583333333333333,0.22916666666666666,0.125,0.0625,0.125,0.2916666666666667,0.5,2.0,13.0
24,2017-18,1610612738,BOS,Boston Celtics,0021701215,2018-04-10T00:00:00,BOS @ WAS,L,48.0,0.6875,1.8125,0.379,0.2708333333333333,0.6875,0.394,0.4583333333333333,0.5625,0.815,0.2708333333333333,0.6458333333333334,0.9166666666666666,0.4583333333333333,0.3541666666666667,0.2916666666666667,0.020833333333333332,0.0625,0.375,0.5,2.1041666666666665,-12.0
25,2017-18,1610612764,WAS,Washington Wizards,0021701215,2018-04-10T00:00:00,WAS vs. BOS,W,48.0,0.8541666666666666,1.7291666666666667,0.494,0.3125,0.625,0.5,0.3333333333333333,0.4166666666666667,0.8,0.20833333333333334,0.8541666666666666,1.0625,0.6666666666666666,0.4166666666666667,0.16666666666666666,0.0625,0.020833333333333332,0.5,0.375,2.3541666666666665,12.0
26,2017-18,1610612747,LAL,Los Angeles Lakers,0021701218,2018-04-10T00:00:00,LAL vs. HOU,L,48.0,0.7916666666666666,1.875,0.422,0.20833333333333334,0.75,0.278,0.2708333333333333,0.3125,0.867,0.1875,0.7916666666666666,0.9791666666666666,0.4583333333333333,0.3541666666666667,0.2916666666666667,0.08333333333333333,0.10416666666666667,0.3958333333333333,0.3958333333333333,2.0625,-6.0
27,2017-18,1610612756,PHX,Phoenix Suns,0021701216,2018-04-10T00:00:00,PHX @ DAL,W,48.0,1.0,1.5833333333333333,0.632,0.2708333333333333,0.5416666666666666,0.5,0.3125,0.4375,0.714,0.10416666666666667,0.8541666666666666,0.9583333333333334,0.7291666666666666,0.3125,0.10416666666666667,0.125,0.020833333333333332,0.3333333333333333,0.3958333333333333,2.5833333333333335,27.0
28,2017-18,1610612766,CHA,Charlotte Hornets,0021701213,2018-04-10T00:00:00,CHA @ IND,W,48.0,0.9583333333333334,2.0625,0.465,0.375,0.875,0.429,0.1875,0.25,0.75,0.2708333333333333,0.875,1.1458333333333333,0.5625,0.14583333333333334,0.10416666666666667,0.14583333333333334,0.08333333333333333,0.16666666666666666,0.3333333333333333,2.4791666666666665,26.0
29,2017-18,1610612745,HOU,Houston Rockets,0021701218,2018-04-10T00:00:00,HOU @ LAL,W,48.0,0.7708333333333334,1.8333333333333333,0.42,0.3333333333333333,0.9791666666666666,0.34,0.3125,0.3333333333333333,0.938,0.16666666666666666,0.8541666666666666,1.0208333333333333,0.3958333333333333,0.3958333333333333,0.1875,0.10416666666666667,0.08333333333333333,0.3958333333333333,0.3958333333333333,2.1875,6.0
30,2017-18,1610612755,PHI,Philadelphia 76ers,0021701214,2018-04-10T00:00:00,PHI @ ATL,W,48.0,0.8958333333333334,1.8125,0.494,0.3541666666666667,0.7708333333333334,0.459,0.375,0.625,0.6,0.22916666666666666,0.8958333333333334,1.125,0.6041666666666666,0.375,0.14583333333333334,0.16666666666666666,0.0625,0.4583333333333333,0.5,2.5208333333333335,8.0
31,2017-18,1610612754,IND,Indiana Pacers,0021701213,2018-04-10T00:00:00,IND vs. CHA,L,48.0,0.8333333333333334,2.0625,0.404,0.16666666666666666,0.6458333333333334,0.258,0.10416666666666667,0.16666666666666666,0.625,0.2708333333333333,0.8333333333333334,1.1041666666666667,0.4583333333333333,0.16666666666666666,0.0625,0.08333333333333333,0.14583333333333334,0.3333333333333333,0.16666666666666666,1.9375,-26.0
32,2017-18,1610612742,DAL,Dallas Mavericks,0021701216,2018-04-10T00:00:00,DAL vs. PHX,L,48.0,0.7708333333333334,2.0208333333333335,0.381,0.16666666666666666,0.6875,0.242,0.3125,0.4583333333333333,0.682,0.375,0.4583333333333333,0.8333333333333334,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.020833333333333332,0.125,0.3958333333333333,0.3333333333333333,2.0208333333333335,-27.0
33,2017-18,1610612762,UTA,Utah Jazz,0021701217,2018-04-10T00:00:00,UTA vs. GSW,W,48.0,1.0,1.875,0.533,0.2708333333333333,0.7291666666666666,0.371,0.20833333333333334,0.2708333333333333,0.769,0.25,0.875,1.125,0.5208333333333334,0.3125,0.20833333333333334,0.125,0.0625,0.4166666666666667,0.375,2.4791666666666665,40.0
34,2017-18,1610612737,ATL,Atlanta Hawks,0021701214,2018-04-10T00:00:00,ATL vs. PHI,L,48.0,0.8541666666666666,2.0416666666666665,0.418,0.2708333333333333,0.7708333333333334,0.351,0.375,0.5416666666666666,0.692,0.16666666666666666,0.6458333333333334,0.8125,0.5625,0.20833333333333334,0.20833333333333334,0.0625,0.16666666666666666,0.5,0.4583333333333333,2.3541666666666665,-8.0
35,2017-18,1610612744,GSW,Golden State Warriors,0021701217,2018-04-10T00:00:00,GSW @ UTA,L,48.0,0.625,1.7916666666666667,0.349,0.10416666666666667,0.3958333333333333,0.263,0.2916666666666667,0.3333333333333333,0.875,0.1875,0.625,0.8125,0.2916666666666667,0.3333333333333333,0.14583333333333334,0.0625,0.125,0.375,0.4166666666666667,1.6458333333333333,-40.0
36,2017-18,1610612758,SAC,Sacramento Kings,0021701210,2018-04-09T00:00:00,SAC @ SAS,L,48.0,0.6875,1.6875,0.407,0.16666666666666666,0.375,0.444,0.22916666666666666,0.3541666666666667,0.647,0.25,0.6875,0.9375,0.3333333333333333,0.25,0.08333333333333333,0.041666666666666664,0.125,0.5,0.2916666666666667,1.7708333333333333,-13.0
37,2017-18,1610612752,NYK,New York Knicks,0021701207,2018-04-09T00:00:00,NYK vs. CLE,L,48.0,0.9583333333333334,1.8125,0.529,0.22916666666666666,0.625,0.367,0.125,0.25,0.5,0.16666666666666666,0.6041666666666666,0.7708333333333334,0.5416666666666666,0.2916666666666667,0.08333333333333333,0.14583333333333334,0.041666666666666664,0.4166666666666667,0.3125,2.2708333333333335,-14.0
38,2017-18,1610612760,OKC,Oklahoma City Thunder,0021701206,2018-04-09T00:00:00,OKC @ MIA,W,48.0,0.7291666666666666,1.6875,0.432,0.2916666666666667,0.7291666666666666,0.4,0.6458333333333334,0.7916666666666666,0.816,0.14583333333333334,0.75,0.8958333333333334,0.4375,0.20833333333333334,0.1875,0.08333333333333333,0.08333333333333333,0.3125,0.5,2.3958333333333335,22.0
39,2017-18,1610612739,CLE,Cleveland Cavaliers,0021701207,2018-04-09T00:00:00,CLE @ NYK,W,48.0,0.8333333333333334,1.7708333333333333,0.471,0.3958333333333333,0.9375,0.422,0.5,0.5833333333333334,0.857,0.14583333333333334,0.7291666666666666,0.875,0.6041666666666666,0.22916666666666666,0.1875,0.041666666666666664,0.14583333333333334,0.3125,0.4166666666666667,2.5625,14.0
40,2017-18,1610612753,ORL,Orlando Magic,0021701208,2018-04-09T00:00:00,ORL @ MIL,L,48.0,0.7083333333333334,1.7083333333333333,0.415,0.10416666666666667,0.5,0.208,0.2708333333333333,0.4166666666666667,0.65,0.10416666666666667,0.7916666666666666,0.8958333333333334,0.5,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.2916666666666667,0.375,1.7916666666666667,-16.0
41,2017-18,1610612746,LAC,LA Clippers,0021701212,2018-04-09T00:00:00,LAC vs. NOP,L,48.0,0.9375,2.0416666666666665,0.459,0.041666666666666664,0.3541666666666667,0.118,0.16666666666666666,0.3958333333333333,0.421,0.3541666666666667,0.9166666666666666,1.2708333333333333,0.6041666666666666,0.3333333333333333,0.125,0.125,0.20833333333333334,0.375,0.375,2.0833333333333335,-13.0
42,2017-18,1610612757,POR,Portland Trail Blazers,0021701211,2018-04-09T00:00:00,POR @ DEN,L,48.0,0.6458333333333334,1.9583333333333333,0.33,0.14583333333333334,0.6875,0.212,0.2708333333333333,0.375,0.722,0.375,0.8125,1.1875,0.20833333333333334,0.3541666666666667,0.16666666666666666,0.041666666666666664,0.10416666666666667,0.5833333333333334,0.375,1.7083333333333333,-6.0
43,2017-18,1610612749,MIL,Milwaukee Bucks,0021701208,2018-04-09T00:00:00,MIL vs. ORL,W,48.0,0.8125,1.8958333333333333,0.429,0.1875,0.5416666666666666,0.346,0.3125,0.375,0.833,0.25,0.9166666666666666,1.1666666666666667,0.5416666666666666,0.3541666666666667,0.2708333333333333,0.041666666666666664,0.08333333333333333,0.375,0.2916666666666667,2.125,16.0
44,2017-18,1610612759,SAS,San Antonio Spurs,0021701210,2018-04-09T00:00:00,SAS vs. SAC,W,48.0,0.7083333333333334,1.7083333333333333,0.415,0.125,0.5625,0.222,0.5,0.6041666666666666,0.828,0.22916666666666666,0.7083333333333334,0.9375,0.375,0.16666666666666666,0.125,0.125,0.041666666666666664,0.2916666666666667,0.5,2.0416666666666665,13.0
45,2017-18,1610612740,NOP,New Orleans Pelicans,0021701212,2018-04-09T00:00:00,NOP @ LAC,W,48.0,0.9166666666666666,1.9791666666666667,0.463,0.22916666666666666,0.625,0.367,0.2916666666666667,0.4166666666666667,0.7,0.1875,0.8541666666666666,1.0416666666666667,0.7083333333333334,0.16666666666666666,0.2708333333333333,0.20833333333333334,0.125,0.375,0.375,2.3541666666666665,13.0
46,2017-18,1610612750,MIN,Minnesota Timberwolves,0021701209,2018-04-09T00:00:00,MIN vs. MEM,W,48.0,0.875,1.8125,0.483,0.14583333333333334,0.4583333333333333,0.318,0.4583333333333333,0.5416666666666666,0.846,0.375,0.7083333333333334,1.0833333333333333,0.5625,0.375,0.20833333333333334,0.14583333333333334,0.10416666666666667,0.375,0.4166666666666667,2.3541666666666665,19.0
47,2017-18,1610612763,MEM,Memphis Grizzlies,0021701209,2018-04-09T00:00:00,MEM @ MIN,L,48.0,0.7291666666666666,1.7708333333333333,0.412,0.10416666666666667,0.375,0.278,0.3958333333333333,0.4375,0.905,0.20833333333333334,0.5208333333333334,0.7291666666666666,0.4166666666666667,0.3541666666666667,0.22916666666666666,0.10416666666666667,0.14583333333333334,0.4166666666666667,0.375,1.9583333333333333,-19.0
48,2017-18,1610612741,CHI,Chicago Bulls,0021701205,2018-04-09T00:00:00,CHI @ BKN,L,48.0,0.8958333333333334,1.8541666666666667,0.483,0.25,0.5833333333333334,0.429,0.14583333333333334,0.25,0.583,0.20833333333333334,0.7083333333333334,0.9166666666666666,0.5416666666666666,0.3958333333333333,0.14583333333333334,0.125,0.20833333333333334,0.3541666666666667,0.3125,2.1875,-9.0
49,2017-18,1610612765,DET,Detroit Pistons,0021701204,2018-04-09T00:00:00,DET vs. TOR,L,48.0,0.7291666666666666,1.625,0.449,0.1875,0.625,0.3,0.3958333333333333,0.5208333333333334,0.76,0.08333333333333333,0.6041666666666666,0.6875,0.4583333333333333,0.125,0.14583333333333334,0.041666666666666664,0.10416666666666667,0.22916666666666666,0.3541666666666667,2.0416666666666665,-10.0
50,2017-18,1610612743,DEN,Denver Nuggets,0021701211,2018-04-09T00:00:00,DEN vs. POR,W,48.0,0.6458333333333334,1.7291666666666667,0.373,0.125,0.5416666666666666,0.231,0.4166666666666667,0.5416666666666666,0.769,0.20833333333333334,0.875,1.0833333333333333,0.4583333333333333,0.25,0.14583333333333334,0.10416666666666667,0.041666666666666664,0.375,0.5833333333333334,1.8333333333333333,6.0
51,2017-18,1610612748,MIA,Miami Heat,0021701206,2018-04-09T00:00:00,MIA vs. OKC,L,48.0,0.8333333333333334,1.8125,0.46,0.10416666666666667,0.4583333333333333,0.227,0.16666666666666666,0.2916666666666667,0.571,0.16666666666666666,0.7291666666666666,0.8958333333333334,0.4375,0.3125,0.125,0.08333333333333333,0.08333333333333333,0.5,0.3125,1.9375,-22.0
52,2017-18,1610612751,BKN,Brooklyn Nets,0021701205,2018-04-09T00:00:00,BKN vs. CHI,W,48.0,0.8541666666666666,1.7083333333333333,0.5,0.375,0.875,0.429,0.2916666666666667,0.3125,0.933,0.125,0.6666666666666666,0.7916666666666666,0.6666666666666666,0.375,0.16666666666666666,0.20833333333333334,0.125,0.3125,0.3541666666666667,2.375,9.0
53,2017-18,1610612761,TOR,Toronto Raptors,0021701204,2018-04-09T00:00:00,TOR @ DET,W,48.0,0.9583333333333334,1.8125,0.529,0.25,0.8125,0.308,0.08333333333333333,0.08333333333333333,1.0,0.16666666666666666,0.8333333333333334,1.0,0.5625,0.20833333333333334,0.0625,0.10416666666666667,0.041666666666666664,0.3541666666666667,0.22916666666666666,2.25,10.0
54,2017-18,1610612765,DET,Detroit Pistons,0021701199,2018-04-08T00:00:00,DET @ MEM,L,48.0,0.7916666666666666,1.9375,0.409,0.4791666666666667,0.9791666666666666,0.489,0.375,0.4791666666666667,0.783,0.2916666666666667,0.5,0.7916666666666666,0.625,0.2708333333333333,0.20833333333333334,0.0,0.08333333333333333,0.375,0.375,2.4375,-13.0
55,2017-18,1610612742,DAL,Dallas Mavericks,0021701198,2018-04-08T00:00:00,DAL @ PHI,L,48.0,0.8333333333333334,1.9583333333333333,0.426,0.22916666666666666,0.8333333333333334,0.275,0.125,0.2708333333333333,0.462,0.20833333333333334,0.6875,0.8958333333333334,0.5,0.25,0.125,0.125,0.08333333333333333,0.1875,0.3958333333333333,2.0208333333333335,-12.0
56,2017-18,1610612753,ORL,Orlando Magic,0021701200,2018-04-08T00:00:00,ORL @ TOR,L,48.0,0.875,1.8541666666666667,0.472,0.14583333333333334,0.4791666666666667,0.304,0.20833333333333334,0.3541666666666667,0.588,0.125,0.75,0.875,0.5208333333333334,0.22916666666666666,0.25,0.08333333333333333,0.10416666666666667,0.3541666666666667,0.4375,2.1041666666666665,-11.0
57,2017-18,1610612744,GSW,Golden State Warriors,0021701203,2018-04-08T00:00:00,GSW @ PHX,W,48.0,0.9791666666666666,1.875,0.522,0.2708333333333333,0.6666666666666666,0.406,0.20833333333333334,0.3125,0.667,0.10416666666666667,0.75,0.8541666666666666,0.5625,0.22916666666666666,0.1875,0.14583333333333334,0.0,0.3125,0.3333333333333333,2.4375,17.0
58,2017-18,1610612761,TOR,Toronto Raptors,0021701200,2018-04-08T00:00:00,TOR vs. ORL,W,48.0,0.8125,1.625,0.5,0.3541666666666667,0.8333333333333334,0.425,0.3541666666666667,0.5,0.708,0.125,0.8541666666666666,0.9791666666666666,0.5833333333333334,0.3541666666666667,0.16666666666666666,0.10416666666666667,0.08333333333333333,0.4375,0.3541666666666667,2.3333333333333335,11.0
59,2017-18,1610612754,IND,Indiana Pacers,0021701197,2018-04-08T00:00:00,IND @ CHA,W,48.0,1.0416666666666667,1.9375,0.538,0.1875,0.5208333333333334,0.36,0.2916666666666667,0.375,0.778,0.14583333333333334,0.6666666666666666,0.8125,0.5625,0.3125,0.22916666666666666,0.020833333333333332,0.0625,0.4583333333333333,0.3541666666666667,2.5625,6.0
60,2017-18,1610612737,ATL,Atlanta Hawks,0021701202,2018-04-08T00:00:00,ATL @ BOS,W,48.0,0.8958333333333334,1.7916666666666667,0.5,0.3125,0.7291666666666666,0.429,0.22916666666666666,0.2916666666666667,0.786,0.10416666666666667,0.6666666666666666,0.7708333333333334,0.4791666666666667,0.2708333333333333,0.14583333333333334,0.08333333333333333,0.125,0.3958333333333333,0.375,2.3333333333333335,6.0
61,2017-18,1610612762,UTA,Utah Jazz,0021701201,2018-04-08T00:00:00,UTA @ LAL,W,48.0,0.875,1.7291666666666667,0.506,0.2708333333333333,0.75,0.361,0.3125,0.4583333333333333,0.682,0.14583333333333334,0.7916666666666666,0.9375,0.7291666666666666,0.375,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.5,0.4583333333333333,2.3333333333333335,15.0
62,2017-18,1610612755,PHI,Philadelphia 76ers,0021701198,2018-04-08T00:00:00,PHI vs. DAL,W,48.0,0.9583333333333334,1.8958333333333333,0.505,0.16666666666666666,0.5625,0.296,0.1875,0.2916666666666667,0.643,0.1875,0.8958333333333334,1.0833333333333333,0.6666666666666666,0.22916666666666666,0.1875,0.08333333333333333,0.125,0.3958333333333333,0.1875,2.2708333333333335,12.0
63,2017-18,1610612756,PHX,Phoenix Suns,0021701203,2018-04-08T00:00:00,PHX vs. GSW,L,48.0,0.8125,1.9166666666666667,0.424,0.20833333333333334,0.7291666666666666,0.286,0.25,0.3333333333333333,0.75,0.16666666666666666,0.75,0.9166666666666666,0.5,0.3125,0.08333333333333333,0.0,0.14583333333333334,0.3333333333333333,0.3125,2.0833333333333335,-17.0
64,2017-18,1610612738,BOS,Boston Celtics,0021701202,2018-04-08T00:00:00,BOS vs. ATL,L,48.0,0.875,1.7083333333333333,0.512,0.1875,0.4791666666666667,0.391,0.2708333333333333,0.4166666666666667,0.65,0.20833333333333334,0.6458333333333334,0.8541666666666666,0.6875,0.25,0.1875,0.125,0.08333333333333333,0.375,0.3958333333333333,2.2083333333333335,-6.0
65,2017-18,1610612766,CHA,Charlotte Hornets,0021701197,2018-04-08T00:00:00,CHA vs. IND,L,48.0,0.8333333333333334,1.6666666666666667,0.5,0.22916666666666666,0.625,0.367,0.5416666666666666,0.625,0.867,0.10416666666666667,0.6458333333333334,0.75,0.5625,0.4375,0.125,0.0625,0.020833333333333332,0.3541666666666667,0.4583333333333333,2.4375,-6.0
66,2017-18,1610612763,MEM,Memphis Grizzlies,0021701199,2018-04-08T00:00:00,MEM vs. DET,W,48.0,1.0,1.7291666666666667,0.578,0.3333333333333333,0.6875,0.485,0.375,0.5,0.75,0.16666666666666666,0.7291666666666666,0.8958333333333334,0.75,0.2916666666666667,0.22916666666666666,0.08333333333333333,0.0,0.375,0.375,2.7083333333333335,13.0
