,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS
0,2019-20,1610612746,LAC,LA Clippers,0021901317,2020-08-14T00:00:00,LAC vs. OKC,W,53.0,0.6415094339622641,1.6037735849056605,0.4,0.22641509433962265,0.6981132075471698,0.324,0.5094339622641509,0.7358490566037735,0.692,0.22641509433962265,0.9245283018867925,1.150943396226415,0.4339622641509434,0.4339622641509434,0.18867924528301888,0.03773584905660377,0.11320754716981132,0.41509433962264153,0.5471698113207547,2.018867924528302,4.0
1,2019-20,1610612760,OKC,Oklahoma City Thunder,0021901317,2020-08-14T00:00:00,OKC @ LAC,L,53.0,0.7169811320754716,2.0,0.358,0.2641509433962264,0.8301886792452831,0.318,0.24528301886792453,0.41509433962264153,0.591,0.20754716981132076,0.6981132075471698,0.9056603773584906,0.33962264150943394,0.3018867924528302,0.09433962264150944,0.11320754716981132,0.03773584905660377,0.5471698113207547,0.41509433962264153,1.9433962264150944,-4.0
2,2019-20,1610612761,TOR,Toronto Raptors,0021901318,2020-08-14T00:00:00,TOR vs. DEN,W,48.0,0.9375,1.875,0.5,0.375,0.7291666666666666,0.514,0.1875,0.2916666666666667,0.643,0.2708333333333333,0.7916666666666666,1.0625,0.5625,0.3958333333333333,0.16666666666666666,0.10416666666666667,0.22916666666666666,0.5,0.3125,2.4375,8.0
3,2019-20,1610612745,HOU,Houston Rockets,0021901315,2020-08-14T00:00:00,HOU vs. PHI,L,48.0,0.7291666666666666,1.6666666666666667,0.438,0.25,1.0,0.25,0.2916666666666667,0.3333333333333333,0.875,0.020833333333333332,0.5416666666666666,0.5625,0.5208333333333334,0.3541666666666667,0.20833333333333334,0.1875,0.08333333333333333,0.375,0.3958333333333333,2.0,-38.0
4,2019-20,1610612754,IND,Indiana Pacers,0021901316,2020-08-14T00:00:00,IND vs. MIA,W,48.0,0.8958333333333334,1.8541666666666667,0.483,0.3125,0.7916666666666666,0.395,0.16666666666666666,0.22916666666666666,0.727,0.25,0.8125,1.0625,0.6666666666666666,0.4166666666666667,0.22916666666666666,0.0625,0.10416666666666667,0.5625,0.3125,2.2708333333333335,17.0
5,2019-20,1610612755,PHI,Philadelphia 76ers,0021901315,2020-08-14T00:00:00,PHI @ HOU,W,48.0,1.0208333333333333,1.8125,0.563,0.375,0.7916666666666666,0.474,0.375,0.4583333333333333,0.818,0.16666666666666666,0.8958333333333334,1.0625,0.6458333333333334,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.1875,0.3958333333333333,0.375,2.7916666666666665,38.0
6,2019-20,1610612743,DEN,Denver Nuggets,0021901318,2020-08-14T00:00:00,DEN @ TOR,L,48.0,0.75,1.8125,0.414,0.3333333333333333,0.7916666666666666,0.421,0.4375,0.4791666666666667,0.913,0.1875,0.6666666666666666,0.8541666666666666,0.5625,0.3333333333333333,0.1875,0.22916666666666666,0.10416666666666667,0.3125,0.5,2.2708333333333335,-8.0
7,2019-20,1610612748,MIA,Miami Heat,0021901316,2020-08-14T00:00:00,MIA @ IND,L,48.0,0.6458333333333334,1.8125,0.356,0.20833333333333334,0.7916666666666666,0.263,0.4166666666666667,0.5625,0.741,0.2916666666666667,0.7083333333333334,1.0,0.2916666666666667,0.3958333333333333,0.125,0.10416666666666667,0.0625,0.3125,0.5625,1.9166666666666667,-17.0
8,2019-20,1610612753,ORL,Orlando Magic,0021901312,2020-08-13T00:00:00,ORL vs. NOP,W,48.0,1.0,1.75,0.571,0.3125,0.5833333333333334,0.536,0.4583333333333333,0.625,0.733,0.125,0.5625,0.6875,0.5208333333333334,0.25,0.125,0.041666666666666664,0.08333333333333333,0.4583333333333333,0.4583333333333333,2.7708333333333335,6.0
9,2019-20,1610612751,BKN,Brooklyn Nets,0021901309,2020-08-13T00:00:00,BKN vs. POR,L,48.0,1.1041666666666667,2.0,0.552,0.2916666666666667,0.6875,0.424,0.2708333333333333,0.3958333333333333,0.684,0.25,0.7083333333333334,0.9583333333333334,0.5833333333333334,0.2916666666666667,0.10416666666666667,0.10416666666666667,0.08333333333333333,0.4791666666666667,0.4375,2.7708333333333335,-1.0
10,2019-20,1610612762,UTA,Utah Jazz,0021901314,2020-08-13T00:00:00,UTA vs. SAS,W,48.0,0.9791666666666666,2.1041666666666665,0.465,0.3125,0.9583333333333334,0.326,0.1875,0.20833333333333334,0.9,0.25,0.6458333333333334,0.8958333333333334,0.5208333333333334,0.1875,0.14583333333333334,0.10416666666666667,0.16666666666666666,0.4791666666666667,0.4166666666666667,2.4583333333333335,6.0
11,2019-20,1610612758,SAC,Sacramento Kings,0021901310,2020-08-13T00:00:00,SAC @ LAL,W,48.0,1.125,1.9791666666666667,0.568,0.4375,0.9791666666666666,0.447,0.14583333333333334,0.25,0.583,0.1875,0.7291666666666666,0.9166666666666666,0.7708333333333334,0.3125,0.25,0.041666666666666664,0.020833333333333332,0.3125,0.375,2.8333333333333335,14.0
12,2019-20,1610612740,NOP,New Orleans Pelicans,0021901312,2020-08-13T00:00:00,NOP @ ORL,L,48.0,1.0,1.8125,0.552,0.20833333333333334,0.7083333333333334,0.294,0.4375,0.5625,0.778,0.1875,0.6458333333333334,0.8333333333333334,0.4583333333333333,0.2708333333333333,0.125,0.08333333333333333,0.041666666666666664,0.4583333333333333,0.4583333333333333,2.6458333333333335,-6.0
13,2019-20,1610612764,WAS,Washington Wizards,0021901308,2020-08-13T00:00:00,WAS @ BOS,W,48.0,0.7083333333333334,1.8333333333333333,0.386,0.20833333333333334,0.5416666666666666,0.385,0.375,0.5,0.75,0.375,0.7916666666666666,1.1666666666666667,0.4583333333333333,0.375,0.22916666666666666,0.125,0.14583333333333334,0.3958333333333333,0.3958333333333333,2.0,6.0
14,2019-20,1610612759,SAS,San Antonio Spurs,0021901314,2020-08-13T00:00:00,SAS @ UTA,L,48.0,0.8125,1.6458333333333333,0.494,0.20833333333333334,0.4166666666666667,0.5,0.5,0.75,0.667,0.1875,0.7291666666666666,0.9166666666666666,0.5,0.3125,0.08333333333333333,0.16666666666666666,0.10416666666666667,0.4166666666666667,0.4791666666666667,2.3333333333333335,-6.0
15,2019-20,1610612757,POR,Portland Trail Blazers,0021901309,2020-08-13T00:00:00,POR @ BKN,W,48.0,1.0416666666666667,2.1666666666666665,0.481,0.2708333333333333,0.8125,0.333,0.4375,0.5,0.875,0.2916666666666667,0.5833333333333334,0.875,0.5208333333333334,0.1875,0.20833333333333334,0.08333333333333333,0.10416666666666667,0.4375,0.4791666666666667,2.7916666666666665,1.0
16,2019-20,1610612738,BOS,Boston Celtics,0021901308,2020-08-13T00:00:00,BOS vs. WAS,L,48.0,0.7291666666666666,1.8333333333333333,0.398,0.16666666666666666,0.7291666666666666,0.229,0.25,0.2916666666666667,0.857,0.2708333333333333,0.7916666666666666,1.0625,0.4583333333333333,0.3958333333333333,0.16666666666666666,0.14583333333333334,0.125,0.3958333333333333,0.3958333333333333,1.875,-6.0
