,Away,Date,Home,MLA,MLH,OU,Spread
437,MIN,2019/12/21,POR,230,-280.0,231.5,6.5
438,DAL,2019/12/22,TOR,105,-125.0,217.0,2.5
439,CHA,2019/12/22,BOS,650,-1000.0,209.5,13.0
440,IND,2019/12/22,MIL,310,-410.0,219.5,7.0
441,LAC,2019/12/22,OKC,100,-120.0,222.0,1.0
442,DEN,2019/12/22,LAL,120,-140.0,209.0,7.5
443,PHI,2019/12/23,DET,-275,225.0,214.0,6.0
444,TOR,2019/12/23,IND,195,-245.0,209.5,6.0
445,CHI,2019/12/23,ORL,170,-200.0,209.0,3.0
446,WAS,2019/12/23,NYK,145,-170.0,234.5,0.0
447,ATL,2019/12/23,CLE,-130,110.0,228.5,2.0
448,UTA,2019/12/23,MIA,160,-190.0,212.0,4.5
449,SAS,2019/12/23,MEM,-115,-105.0,226.5,1.0
450,DEN,2019/12/23,PHX,-140,120.0,216.0,3.5
451,HOU,2019/12/23,SAC,-270,220.0,228.0,5.0
452,NOP,2019/12/23,POR,200,-250.0,228.5,6.5
453,MIN,2019/12/23,GSW,-105,-115.0,221.0,2.0
454,BOS,2019/12/25,TOR,-185,155.0,213.0,2.5
455,MIL,2019/12/25,PHI,-150,130.0,220.0,2.0
456,HOU,2019/12/25,GSW,-800,550.0,226.5,11.0
457,LAC,2019/12/25,LAL,120,-140.0,224.5,2.0
458,NOP,2019/12/25,DEN,375,-500.0,218.5,9.5
459,WAS,2019/12/26,DET,230,-280.0,231.0,6.0
460,MEM,2019/12/26,OKC,215,-265.0,224.0,6.5
461,NYK,2019/12/26,BKN,270,-340.0,221.0,7.0
462,SAS,2019/12/26,DAL,280,-360.0,226.5,5.5
463,MIN,2019/12/26,SAC,240,-300.0,222.5,4.0
464,POR,2019/12/26,UTA,190,-240.0,220.0,6.0
465,CLE,2019/12/27,BOS,800,-1400.0,216.0,13.5
466,PHI,2019/12/27,ORL,-185,155.0,209.0,4.0
467,OKC,2019/12/27,CHA,-115,-105.0,210.0,3.0
468,MIL,2019/12/27,ATL,-350,275.0,238.0,12.0
469,IND,2019/12/27,MIA,175,-210.0,211.5,4.5
470,PHX,2019/12/27,GSW,-170,145.0,222.0,3.0
471,MEM,2019/12/28,DEN,375,-500.0,216.5,10.0
472,IND,2019/12/28,NOP,105,-125.0,219.0,1.0
473,TOR,2019/12/28,BOS,260,-330.0,216.5,6.5
474,PHI,2019/12/28,MIA,100,-120.0,213.0,1.0
475,NYK,2019/12/28,WAS,-160,140.0,230.5,1.5
476,CLE,2019/12/28,MIN,230,-280.0,222.0,6.5
477,BKN,2019/12/28,HOU,375,-500.0,233.0,10.0
478,ATL,2019/12/28,CHI,425,-600.0,219.0,10.5
479,ORL,2019/12/28,MIL,220,-270.0,216.0,11.0
480,DAL,2019/12/28,GSW,-700,500.0,218.0,10.5
481,DET,2019/12/28,SAS,180,-220.0,222.5,4.5
482,PHX,2019/12/28,SAC,120,-140.0,222.5,2.0
483,LAL,2019/12/28,POR,-240,190.0,223.5,4.0
484,UTA,2019/12/28,LAC,280,-360.0,220.0,9.0
485,OKC,2019/12/29,TOR,160,-190.0,212.5,2.5
486,HOU,2019/12/29,NOP,180,-220.0,231.5,4.5
487,CHA,2019/12/29,MEM,125,-145.0,217.5,3.0
488,SAC,2019/12/29,DEN,275,-350.0,207.0,10.0
489,DAL,2019/12/29,LAL,175,-210.0,220.0,4.5
490,ATL,2019/12/30,ORL,500,-700.0,214.0,11.5
491,MIA,2019/12/30,WAS,-750,525.0,227.0,9.0
492,BKN,2019/12/30,MIN,-200,170.0,220.0,1.0
493,MIL,2019/12/30,CHI,-450,350.0,216.0,5.5
494,DET,2019/12/30,UTA,375,-500.0,218.0,9.0
495,PHX,2019/12/30,POR,145,-170.0,231.0,4.0
496,BOS,2019/12/31,CHA,-400,300.0,208.5,6.5
497,PHI,2019/12/31,IND,135,-155.0,211.5,1.0
498,LAC,2019/12/31,SAC,-280,230.0,221.0,7.0
499,GSW,2019/12/31,SAS,525,-750.0,220.0,9.0
500,CLE,2019/12/31,TOR,350,-450.0,217.0,9.5
501,DEN,2019/12/31,HOU,230,-280.0,220.0,2.0
502,DAL,2019/12/31,OKC,-145,125.0,218.0,1.5
503,ORL,2020/01/01,WAS,-170,145.0,215.5,4.0
504,POR,2020/01/01,NYK,-180,150.0,222.0,4.0
505,MIN,2020/01/01,MIL,1500,-5000.0,224.0,18.5
506,PHX,2020/01/01,LAL,525,-750.0,226.5,11.5
507,CHA,2020/01/02,CLE,110,-130.0,210.0,2.0
508,DEN,2020/01/02,IND,-115,-105.0,209.5,1.0
509,TOR,2020/01/02,MIA,180,-220.0,215.0,6.0
510,GSW,2020/01/02,MIN,130,-150.0,219.0,4.0
511,UTA,2020/01/02,CHI,-170,145.0,210.5,3.5
512,OKC,2020/01/02,SAS,115,-135.0,219.0,1.0
513,BKN,2020/01/02,DAL,280,-360.0,220.5,8.5
514,MEM,2020/01/02,SAC,170,-200.0,222.5,3.5
515,DET,2020/01/02,LAC,650,-1000.0,223.0,13.5
516,MIA,2020/01/03,ORL,100,-120.0,207.5,1.5
517,ATL,2020/01/03,BOS,450,-650.0,223.5,11.5
518,POR,2020/01/03,WAS,-340,270.0,236.0,5.5
519,PHI,2020/01/03,HOU,160,-190.0,224.0,4.0
520,NYK,2020/01/03,PHX,240,-300.0,224.0,5.5
521,NOP,2020/01/03,LAL,425,-600.0,221.0,11.0
522,MEM,2020/01/04,LAC,450,-650.0,230.5,11.0
523,TOR,2020/01/04,BKN,110,-130.0,216.0,1.0
524,UTA,2020/01/04,ORL,-170,145.0,207.5,3.5
525,OKC,2020/01/04,CLE,-300,240.0,212.5,6.0
526,IND,2020/01/04,ATL,-320,255.0,222.0,6.0
527,BOS,2020/01/04,CHI,-105,-115.0,209.5,1.5
528,DEN,2020/01/04,WAS,-1000,650.0,223.5,11.5
529,CHA,2020/01/04,DAL,550,-800.0,216.0,12.0
530,SAS,2020/01/04,MIL,600,-900.0,228.5,12.0
531,DET,2020/01/04,GSW,-150,130.0,215.5,3.5
532,NOP,2020/01/04,SAC,120,-140.0,223.5,2.0
533,NYK,2020/01/05,LAC,400,-550.0,222.5,9.0
534,POR,2020/01/05,MIA,185,-230.0,221.0,6.0
535,MIN,2020/01/05,CLE,-260,210.0,215.5,3.0
536,MEM,2020/01/05,PHX,240,-300.0,232.0,6.0
537,DET,2020/01/05,LAL,1000,-2000.0,221.0,15.0
538,BKN,2020/01/06,ORL,180,-220.0,211.0,4.5
539,IND,2020/01/06,CHA,-265,215.0,209.5,5.0
540,BOS,2020/01/06,WAS,-440,340.0,226.5,8.0
541,OKC,2020/01/06,PHI,270,-340.0,213.0,6.0
542,DEN,2020/01/06,ATL,-330,260.0,220.0,8.5
543,UTA,2020/01/06,NOP,-180,150.0,223.0,2.0
544,MIL,2020/01/06,SAS,-400,300.0,229.5,7.5
545,CHI,2020/01/06,DAL,300,-400.0,217.5,9.5
546,GSW,2020/01/06,SAC,425,-600.0,211.0,9.0
547,DET,2020/01/07,CLE,-170,145.0,215.0,3.0
548,POR,2020/01/07,TOR,120,-140.0,220.0,2.0
549,OKC,2020/01/07,BKN,100,-120.0,217.0,2.0
550,MIN,2020/01/07,MEM,160,-190.0,228.0,2.5
551,SAC,2020/01/07,PHX,230,-280.0,226.5,4.5
552,NYK,2020/01/07,LAL,900,-1600.0,220.5,14.0
553,TOR,2020/01/08,CHA,-140,120.0,209.0,4.0
554,MIA,2020/01/08,IND,105,-125.0,211.0,1.0
555,WAS,2020/01/08,ORL,375,-500.0,219.5,10.5
556,SAS,2020/01/08,BOS,250,-310.0,219.5,5.5
557,DEN,2020/01/08,DAL,155,-185.0,218.0,1.5
558,HOU,2020/01/08,ATL,-360,280.0,235.0,8.0
559,CHI,2020/01/08,NOP,140,-160.0,222.0,3.5
560,NYK,2020/01/08,UTA,850,-1500.0,218.0,12.5
561,MIL,2020/01/08,GSW,-1500,850.0,219.0,13.5
562,CLE,2020/01/09,DET,235,-290.0,221.0,7.0
563,BOS,2020/01/09,PHI,-110,-110.0,214.0,2.5
564,POR,2020/01/09,MIN,-110,-110.0,224.0,2.5
565,HOU,2020/01/09,OKC,-170,145.0,227.0,3.0
566,ATL,2020/01/10,WAS,-115,-105.0,237.5,0.0
567,MIA,2020/01/10,BKN,-185,155.0,217.0,3.5
568,SAS,2020/01/10,MEM,-110,-110.0,234.0,1.0
569,NOP,2020/01/10,NYK,-180,150.0,225.5,4.0
570,IND,2020/01/10,CHI,-105,-115.0,212.5,3.5
571,LAL,2020/01/10,DAL,115,-135.0,222.0,1.5
572,CHA,2020/01/10,UTA,600,-900.0,212.5,13.0
573,ORL,2020/01/10,PHX,145,-170.0,217.0,1.0
574,MIL,2020/01/10,SAC,-500,375.0,223.0,8.0
575,GSW,2020/01/10,LAC,850,-1500.0,221.5,15.0
576,MIN,2020/01/11,HOU,400,-550.0,230.0,11.0
577,NOP,2020/01/11,BOS,550,-800.0,225.0,9.0
578,CHI,2020/01/11,DET,145,-170.0,217.0,3.5
579,LAL,2020/01/11,OKC,300,-400.0,215.0,1.0
580,PHI,2020/01/11,DAL,130,-150.0,223.5,2.0
581,CLE,2020/01/11,DEN,650,-1000.0,215.0,13.0
582,MIL,2020/01/11,POR,-350,275.0,227.5,5.5
583,MIA,2020/01/12,NYK,-340,274.0,218.0,8.0
584,UTA,2020/01/12,WAS,-380,303.0,223.0,9.0
585,ATL,2020/01/12,BKN,192,-230.0,231.0,5.5
586,GSW,2020/01/12,MEM,215,-260.0,224.0,6.5
587,SAS,2020/01/12,TOR,140,-160.0,221.0,4.0
588,LAC,2020/01/12,DEN,-105,-115.0,221.0,1.0
589,CHA,2020/01/12,PHX,281,-350.0,219.5,8.0
590,PHI,2020/01/13,IND,110,-130.0,213.0,2.0
591,NOP,2020/01/13,DET,-112,-108.0,227.5,1.0
592,CHI,2020/01/13,BOS,384,-500.0,215.5,9.5
593,OKC,2020/01/13,MIN,-140,120.0,219.0,2.5
594,CHA,2020/01/13,POR,400,-525.0,218.0,9.5
595,ORL,2020/01/13,SAC,117,-137.0,209.0,1.0
596,CLE,2020/01/13,LAL,876,-1500.0,219.5,14.0
597,PHX,2020/01/14,ATL,-200,170.0,225.0,5.0
598,UTA,2020/01/14,BKN,-135,115.0,218.0,3.0
599,HOU,2020/01/14,MEM,-180,155.0,238.0,5.0
600,NYK,2020/01/14,MIL,1150,-2400.0,227.0,16.0
601,CLE,2020/01/14,LAC,912,-1600.0,223.0,15.0
602,DAL,2020/01/14,GSW,-340,274.0,223.0,8.0
603,BKN,2020/01/15,PHI,263,-325.0,218.0,7.5
604,DET,2020/01/15,BOS,384,-500.0,218.0,10.0
605,SAS,2020/01/15,MIA,192,-230.0,222.0,5.5
606,IND,2020/01/15,MIN,-132,112.0,218.5,2.0
607,TOR,2020/01/15,OKC,110,-130.0,213.5,2.0
608,WAS,2020/01/15,CHI,151,-175.0,227.0,4.0
609,CHA,2020/01/15,DEN,711,-1100.0,210.5,13.0
610,POR,2020/01/15,HOU,303,-380.0,236.0,9.5
611,DAL,2020/01/15,SAC,-165,144.0,224.0,3.0
612,ORL,2020/01/15,LAL,459,-620.0,211.5,9.5
613,PHX,2020/01/16,NYK,-135,115.0,225.0,3.5
614,BOS,2020/01/16,MIL,500,-700.0,223.0,9.5
615,UTA,2020/01/16,NOP,-230,185.0,225.5,5.0
616,ORL,2020/01/16,LAC,425,-600.0,217.5,11.5
617,DEN,2020/01/16,GSW,-170,145.0,211.5,5.5
618,CHI,2020/01/17,PHI,285,-370.0,216.5,7.5
619,WAS,2020/01/17,TOR,425,-600.0,229.0,9.5
620,MIN,2020/01/17,IND,230,-280.0,216.5,8.5
621,MIA,2020/01/17,OKC,-115,-105.0,214.5,1.0
622,CLE,2020/01/17,MEM,340,-440.0,229.0,8.0
623,ATL,2020/01/17,SAS,350,-450.0,229.5,8.5
624,POR,2020/01/17,DAL,280,-360.0,228.5,7.0
625,LAC,2020/01/18,NOP,-240,190.0,233.0,5.5
626,MIL,2020/01/18,BKN,-650,450.0,231.5,8.0
627,PHX,2020/01/18,BOS,170,-200.0,226.0,6.5
628,DET,2020/01/18,ATL,-120,100.0,227.0,2.0
629,PHI,2020/01/18,NYK,-180,150.0,221.0,4.5
630,TOR,2020/01/18,MIN,-185,155.0,221.0,4.5
631,CLE,2020/01/18,CHI,275,-350.0,215.0,6.5
632,LAL,2020/01/18,HOU,140,-160.0,232.0,2.5
633,ORL,2020/01/18,GSW,-250,200.0,211.0,4.5
634,POR,2020/01/18,OKC,220,-270.0,221.0,4.0
635,SAC,2020/01/18,UTA,350,-450.0,221.0,9.5
636,MIA,2020/01/19,SAS,-120,100.0,221.0,1.0
637,IND,2020/01/19,DEN,-115,-105.0,211.5,2.0
638,DET,2020/01/20,WAS,-110,-110.0,233.0,1.0
639,TOR,2020/01/20,ATL,-450,350.0,231.0,8.0
640,PHI,2020/01/20,BKN,-140,120.0,217.5,2.5
641,SAC,2020/01/20,MIA,135,-155.0,224.0,6.0
642,CHI,2020/01/20,MIL,1100,-2500.0,225.5,14.5
643,NYK,2020/01/20,CLE,-120,100.0,222.0,0.0
644,ORL,2020/01/20,CHA,-160,140.0,207.0,4.5
645,NOP,2020/01/20,MEM,140,-160.0,238.5,1.5
646,OKC,2020/01/20,HOU,250,-310.0,229.0,7.5
647,LAL,2020/01/20,BOS,-160,140.0,223.5,2.0
648,DEN,2020/01/20,MIN,140,-160.0,218.0,2.5
649,IND,2020/01/20,UTA,300,-400.0,217.0,7.0
650,SAS,2020/01/20,PHX,160,-190.0,228.0,3.5
651,GSW,2020/01/20,POR,260,-330.0,218.0,6.5
652,LAC,2020/01/21,DAL,120,-140.0,230.5,1.5
653,SAC,2020/01/22,DET,-125,105.0,222.0,1.0
654,OKC,2020/01/22,ORL,120,-140.0,209.0,0.0
655,WAS,2020/01/22,MIA,425,-600.0,227.5,10.0
656,LAL,2020/01/22,NYK,-750,525.0,225.0,10.0
657,PHI,2020/01/22,TOR,200,-250.0,217.0,5.5
658,LAC,2020/01/22,ATL,-200,170.0,231.5,5.0
659,MEM,2020/01/22,BOS,230,-280.0,233.0,7.5
660,SAS,2020/01/22,NOP,140,-160.0,236.0,4.0
661,DEN,2020/01/22,HOU,400,-550.0,228.5,8.5
662,MIN,2020/01/22,CHI,-110,-110.0,219.0,1.0
663,IND,2020/01/22,PHX,-115,-105.0,222.5,1.0
664,UTA,2020/01/22,GSW,-450,350.0,216.0,8.5
665,WAS,2020/01/23,CLE,120,-140.0,232.5,1.0
666,LAL,2020/01/23,BKN,-250,200.0,229.0,6.0
667,DAL,2020/01/23,POR,-230,185.0,229.0,4.5
668,MIL,2020/01/24,CHA,-1400,800.0,219.0,13.5
669,BOS,2020/01/24,ORL,130,-150.0,212.0,0.0
670,MEM,2020/01/24,DET,-125,105.0,229.0,1.5
671,TOR,2020/01/24,NYK,-425,325.0,215.5,7.5
672,SAC,2020/01/24,CHI,110,-130.0,221.0,1.0
673,LAC,2020/01/24,MIA,-135,115.0,221.5,4.0
674,HOU,2020/01/24,MIN,-250,200.0,234.5,5.5
675,DEN,2020/01/24,NOP,150,-180.0,231.0,3.0
676,ATL,2020/01/24,OKC,300,-400.0,224.5,11.5
677,PHX,2020/01/24,SAS,170,-200.0,229.0,4.0
678,IND,2020/01/24,GSW,-270,220.0,216.0,6.5
679,DAL,2020/01/25,UTA,175,-210.0,226.0,2.5
680,BKN,2020/01/25,DET,-140,120.0,226.0,1.0
681,CHI,2020/01/25,CLE,-105,-115.0,217.0,1.0
682,OKC,2020/01/25,MIN,105,-125.0,226.5,2.0
683,LAL,2020/01/25,PHI,-230,185.0,217.0,4.5
684,HOU,2020/01/26,DEN,120,-140.0,226.5,0.0
685,TOR,2020/01/26,SAS,-170,145.0,223.0,2.5
686,BOS,2020/01/26,NOP,105,-125.0,230.5,0.0
687,PHX,2020/01/26,MEM,115,-135.0,236.0,2.0
688,LAC,2020/01/26,ORL,-155,135.0,217.5,4.5
689,BKN,2020/01/26,NYK,120,-140.0,221.5,1.0
690,WAS,2020/01/26,ATL,-105,-115.0,240.0,1.5
691,IND,2020/01/26,POR,130,-150.0,220.5,1.0
692,CLE,2020/01/27,DET,240,-300.0,221.0,6.5
693,ORL,2020/01/27,MIA,240,-300.0,211.5,4.0
694,DAL,2020/01/27,OKC,-230,185.0,225.0,1.0
695,SAC,2020/01/27,MIN,135,-155.0,225.5,3.0
696,SAS,2020/01/27,CHI,100,-120.0,218.0,1.5
697,HOU,2020/01/27,UTA,900,-1600.0,224.5,12.5
698,NYK,2020/01/28,CHA,100,-120.0,210.0,1.0
699,GSW,2020/01/28,PHI,750,-1200.0,212.5,12.5
700,BOS,2020/01/28,MIA,115,-135.0,216.5,2.0
701,NOP,2020/01/28,CLE,-380,290.0,233.0,6.5
702,ATL,2020/01/28,TOR,750,-1200.0,233.0,12.5
703,DEN,2020/01/28,MEM,105,-125.0,226.0,0.0
704,WAS,2020/01/28,MIL,550,-800.0,240.0,16.0
705,PHX,2020/01/28,DAL,250,-310.0,229.0,6.5
706,CHI,2020/01/29,IND,325,-425.0,214.0,9.0
707,DET,2020/01/29,BKN,200,-250.0,224.0,5.0
708,MEM,2020/01/29,NYK,-140,120.0,224.0,2.0
709,UTA,2020/01/29,SAS,-240,190.0,221.0,5.0
710,OKC,2020/01/29,SAC,-140,120.0,220.5,2.5
711,HOU,2020/01/29,POR,-220,180.0,235.5,1.5
712,TOR,2020/01/30,CLE,-550,400.0,220.5,0.5
713,CHA,2020/01/30,WAS,150,-180.0,227.5,3.5
714,PHI,2020/01/30,ATL,-260,210.0,228.0,7.5
715,GSW,2020/01/30,BOS,750,-1200.0,222.0,12.5
716,SAC,2020/01/30,LAC,850,-1500.0,228.0,13.5
717,UTA,2020/01/30,DEN,-150,130.0,215.5,1.5
718,TOR,2020/01/31,DET,-180,150.0,223.0,4.5
719,CHI,2020/01/31,BKN,190,-240.0,220.5,5.0
720,DAL,2020/01/31,HOU,290,-380.0,236.5,8.5
721,MEM,2020/01/31,NOP,260,-330.0,242.5,4.5
722,OKC,2020/01/31,PHX,-110,-110.0,222.5,1.0
723,DEN,2020/01/31,MIL,700,-1100.0,224.0,9.5
724,POR,2020/01/31,LAL,750,-1200.0,230.5,12.5
725,MIN,2020/02/01,LAC,450,-650.0,229.0,10.0
726,MIA,2020/02/01,ORL,-140,120.0,206.5,1.0
727,NYK,2020/02/01,IND,500,-700.0,213.5,10.5
728,BKN,2020/02/01,WAS,-130,110.0,239.0,1.5
729,GSW,2020/02/01,CLE,115,-135.0,223.5,1.0
730,PHI,2020/02/01,BOS,-120,100.0,213.5,2.0
731,ATL,2020/02/01,DAL,170,-200.0,237.0,6.0
732,CHA,2020/02/01,SAS,325,-425.0,214.5,8.0
733,UTA,2020/02/01,POR,-270,220.0,228.0,5.0
734,LAL,2020/02/01,SAC,-300,240.0,227.0,6.5
735,DEN,2020/02/02,DET,-145,125.0,218.5,3.0
736,NOP,2020/02/02,HOU,180,-220.0,245.0,6.0
737,PHX,2020/02/02,MIL,650,-1000.0,232.5,12.5
738,CHI,2020/02/02,TOR,425,-600.0,217.0,10.5
739,NYK,2020/02/03,CLE,-135,115.0,217.0,1.5
740,GSW,2020/02/03,WAS,220,-270.0,236.0,4.5
741,DAL,2020/02/03,IND,180,-220.0,216.5,4.0
742,ORL,2020/02/03,CHA,-210,175.0,202.0,4.0
743,PHX,2020/02/03,BKN,115,-135.0,227.5,2.5
744,PHI,2020/02/03,MIA,120,-140.0,213.0,3.5
745,BOS,2020/02/03,ATL,-260,210.0,227.0,6.0
746,DET,2020/02/03,MEM,375,-500.0,227.5,7.5
747,MIN,2020/02/03,SAC,-105,-115.0,228.0,1.5
748,SAS,2020/02/03,LAC,375,-500.0,227.5,10.0
749,MIL,2020/02/04,NOP,-275,225.0,245.0,6.0
750,CHA,2020/02/04,HOU,750,-1200.0,224.5,14.0
751,POR,2020/02/04,DEN,155,-185.0,220.5,4.5
752,SAS,2020/02/04,LAL,500,-700.0,229.0,12.0
753,PHX,2020/02/05,DET,-150,130.0,219.0,1.5
754,GSW,2020/02/05,BKN,225,-275.0,225.5,5.5
755,IND,2020/02/05,TOR,190,-240.0,216.0,6.5
756,ORL,2020/02/05,BOS,190,-240.0,210.5,7.5
757,ATL,2020/02/05,MIN,160,-190.0,235.5,5.5
758,CLE,2020/02/05,OKC,750,-1200.0,221.5,12.5
759,MEM,2020/02/05,DAL,170,-200.0,229.5,3.5
760,DEN,2020/02/05,UTA,365,-480.0,218.0,7.5
761,MIA,2020/02/05,LAC,225,-275.0,223.0,6.5
762,ORL,2020/02/06,NYK,-170,145.0,206.5,3.0
763,NOP,2020/02/06,CHI,-240,190.0,231.5,3.5
764,PHI,2020/02/06,MIL,375,-500.0,227.0,9.0
765,SAS,2020/02/06,POR,140,-160.0,231.0,3.0
766,HOU,2020/02/06,LAL,225,-275.0,234.0,6.5
767,DAL,2020/02/07,WAS,-160,140.0,234.0,3.0
768,MEM,2020/02/07,PHI,190,-240.0,221.0,5.0
769,ATL,2020/02/07,BOS,525,-750.0,232.0,9.0
770,DET,2020/02/07,OKC,650,-1000.0,219.0,13.0
771,TOR,2020/02/07,IND,100,-120.0,219.0,0.0
772,HOU,2020/02/07,PHX,-140,120.0,234.5,2.5
773,MIA,2020/02/07,SAC,-115,-105.0,221.0,1.5
774,POR,2020/02/07,UTA,375,-500.0,226.5,8.5
775,MIL,2020/02/08,ORL,-400,300.0,218.0,8.0
776,NYK,2020/02/08,DET,-125,105.0,216.0,1.0
777,DAL,2020/02/08,CHA,-160,140.0,216.5,4.5
778,NOP,2020/02/08,IND,175,-210.0,227.5,1.5
779,BKN,2020/02/08,TOR,215,-265.0,224.0,8.5
780,LAC,2020/02/08,MIN,-500,375.0,230.0,7.0
781,LAL,2020/02/08,GSW,-1600,900.0,225.0,13.5
782,DEN,2020/02/08,PHX,-180,150.0,218.0,2.5
783,SAS,2020/02/08,SAC,-140,120.0,224.5,2.0
784,BOS,2020/02/09,OKC,-125,105.0,216.0,1.0
785,NYK,2020/02/09,ATL,170,-200.0,226.0,3.0
786,CHI,2020/02/09,PHI,475,-675.0,211.5,10.5
787,MEM,2020/02/09,WAS,-145,125.0,240.0,1.5
788,UTA,2020/02/09,HOU,125,-145.0,233.0,4.0
789,LAC,2020/02/09,CLE,-250,200.0,228.5,7.0
790,MIA,2020/02/09,POR,180,-220.0,231.0,3.5
791,BKN,2020/02/10,IND,225,-275.0,220.0,7.0
792,ATL,2020/02/10,ORL,300,-400.0,222.0,6.0
793,CHA,2020/02/10,DET,145,-170.0,209.5,1.5
794,MIN,2020/02/10,TOR,280,-360.0,227.0,9.0
795,SAC,2020/02/10,MIL,425,-600.0,227.0,14.5
796,UTA,2020/02/10,DAL,-110,-110.0,222.0,1.0
797,SAS,2020/02/10,DEN,240,-300.0,221.5,8.0
798,MIA,2020/02/10,GSW,-300,240.0,220.5,6.0
799,PHX,2020/02/10,LAL,700,-1100.0,228.0,12.0
800,CHI,2020/02/11,WAS,145,-170.0,230.0,2.0
801,LAC,2020/02/11,PHI,-120,100.0,225.0,1.0
802,POR,2020/02/11,NOP,130,-150.0,240.0,3.0
803,SAS,2020/02/11,OKC,280,-360.0,221.5,6.5
804,BOS,2020/02/11,HOU,115,-135.0,231.5,3.0
805,DET,2020/02/12,ORL,230,-280.0,204.0,7.5
806,ATL,2020/02/12,CLE,-150,130.0,233.0,1.0
807,WAS,2020/02/12,NYK,130,-150.0,228.5,2.5
808,TOR,2020/02/12,BKN,-180,150.0,224.0,3.5
809,MIL,2020/02/12,IND,110,-130.0,220.5,0.0
810,CHA,2020/02/12,MIN,220,-270.0,225.0,6.5
811,POR,2020/02/12,MEM,140,-160.0,237.0,4.0
812,SAC,2020/02/12,DAL,300,-400.0,227.0,8.5
813,GSW,2020/02/12,PHX,240,-300.0,225.0,7.0
814,MIA,2020/02/12,UTA,160,-190.0,219.5,4.5
815,LAL,2020/02/12,DEN,-145,125.0,220.0,2.0
816,LAC,2020/02/13,BOS,-105,-115.0,227.0,1.0
817,OKC,2020/02/13,NOP,150,-180.0,231.5,1.5
818,MIL,2020/02/20,DET,-1100,700.0,224.5,11.5
819,MIA,2020/02/20,ATL,-250,200.0,231.5,5.5
820,CHA,2020/02/20,CHI,160,-190.0,209.0,5.5
821,BKN,2020/02/20,PHI,225,-275.0,217.0,7.5
822,MEM,2020/02/20,SAC,-125,105.0,229.0,1.5
823,HOU,2020/02/20,GSW,-500,375.0,232.5,10.5
824,CLE,2020/02/21,WAS,205,-255.0,238.0,5.5
825,DAL,2020/02/21,ORL,-190,160.0,219.0,3.5
826,PHX,2020/02/21,TOR,290,-380.0,228.5,7.5
827,IND,2020/02/21,NYK,-290,235.0,212.0,5.5
828,BOS,2020/02/21,MIN,-360,280.0,230.0,6.5
829,DEN,2020/02/21,OKC,110,-130.0,215.0,0.0
830,SAS,2020/02/21,UTA,240,-300.0,221.0,7.0
831,NOP,2020/02/21,POR,-255,205.0,235.0,3.0
832,MEM,2020/02/21,LAL,450,-650.0,233.5,11.0
833,SAC,2020/02/22,LAC,350,-450.0,229.0,10.0
834,BKN,2020/02/22,CHA,-190,160.0,212.0,2.5
835,DAL,2020/02/22,ATL,115,-135.0,239.0,7.0
836,CLE,2020/02/22,MIA,700,-1100.0,221.5,13.5
837,PHX,2020/02/22,CHI,-150,130.0,219.5,1.0
838,PHI,2020/02/22,MIL,360,-470.0,226.5,8.5
839,HOU,2020/02/22,UTA,110,-130.0,235.0,1.0
840,BOS,2020/02/23,LAL,260,-330.0,225.5,6.5
841,IND,2020/02/23,TOR,175,-210.0,219.5,4.5
842,MIN,2020/02/23,DEN,850,-1500.0,227.0,12.0
843,SAS,2020/02/23,OKC,180,-220.0,222.5,5.0
844,WAS,2020/02/23,CHI,-160,140.0,231.5,0.0
845,NOP,2020/02/23,GSW,-600,425.0,238.0,8.0
846,DET,2020/02/23,POR,185,-230.0,225.0,4.0
847,MIL,2020/02/24,WAS,-1300,775.0,240.5,12.5
848,MIA,2020/02/24,CLE,-265,215.0,223.0,5.5
849,ATL,2020/02/24,PHI,300,-400.0,228.5,8.0
850,ORL,2020/02/24,BKN,145,-170.0,211.0,2.5
851,NYK,2020/02/24,HOU,650,-1000.0,230.0,14.0
852,MIN,2020/02/24,DAL,750,-1200.0,236.5,14.0
853,PHX,2020/02/24,UTA,300,-400.0,223.5,7.5
854,MEM,2020/02/24,LAC,475,-675.0,234.5,9.5
855,CHA,2020/02/25,IND,550,-800.0,208.5,11.0
856,MIL,2020/02/25,TOR,-110,-110.0,231.0,1.5
857,OKC,2020/02/25,CHI,-360,280.0,217.5,6.0
858,DET,2020/02/25,DEN,750,-1200.0,216.0,12.0
859,BOS,2020/02/25,POR,-300,240.0,232.0,5.0
860,NOP,2020/02/25,LAL,270,-340.0,238.5,8.5
861,SAC,2020/02/25,GSW,-320,255.0,226.5,6.0
862,PHI,2020/02/26,CLE,-350,275.0,220.0,7.5
863,NYK,2020/02/26,CHA,-135,115.0,206.0,1.0
864,BKN,2020/02/26,WAS,-125,105.0,236.0,1.5
865,ORL,2020/02/26,ATL,-140,120.0,227.0,3.0
866,DAL,2020/02/26,SAS,-180,150.0,227.5,5.0
867,MIN,2020/02/26,MIA,550,-800.0,230.0,9.5
868,MEM,2020/02/26,HOU,550,-800.0,234.5,10.0
869,LAC,2020/02/26,PHX,-330,260.0,233.0,5.5
870,BOS,2020/02/26,UTA,180,-220.0,220.5,5.0
871,NYK,2020/02/27,PHI,260,-330.0,212.5,7.5
872,SAC,2020/02/27,OKC,280,-360.0,223.0,6.0
873,POR,2020/02/27,IND,400,-550.0,219.0,10.0
