COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000314,20220121,S,4,4,3,4,1,11,20,55,96,110,118,131,146,156,147,217,269,238,151,102,75,65,43,25,01/21/2022
000314,20220122,P,5,1,3,1,9,19,83,123,182,212,180,171,182,150,120,142,115,123,52,46,27,31,13,7,01/22/2022
000314,20220122,S,17,6,5,2,1,9,25,46,76,106,110,121,149,137,150,162,200,153,134,84,71,53,35,25,01/22/2022
000314,20220123,P,1,2,0,0,3,23,55,106,143,177,162,150,161,138,109,138,98,88,52,40,25,20,8,6,01/23/2022
000314,20220123,S,19,18,10,1,1,4,12,51,47,75,117,131,151,150,151,194,175,136,77,73,53,29,20,21,01/23/2022
000314,20220124,P,3,1,1,1,9,54,132,363,239,192,179,157,145,150,155,132,146,111,65,30,13,13,7,4,01/24/2022
000314,20220124,S,7,3,3,2,2,6,23,88,114,119,110,122,161,164,164,212,277,284,159,78,63,32,23,9,01/24/2022
000314,20220125,P,3,1,0,2,11,48,154,410,271,186,157,178,146,168,140,134,137,110,64,26,18,22,26,10,01/25/2022
000314,20220125,S,7,1,1,1,1,8,26,78,109,117,117,148,137,155,178,224,251,292,175,97,83,51,31,14,01/25/2022
000314,20220126,P,2,2,1,0,18,50,147,383,277,189,158,189,154,171,152,147,143,128,76,22,21,20,8,6,01/26/2022
000314,20220126,S,4,1,1,2,2,6,30,77,120,109,128,115,127,150,187,255,299,309,176,94,68,67,39,10,01/26/2022
000314,20220127,P,2,1,2,1,10,50,155,387,253,219,174,166,198,143,161,163,150,128,77,30,34,23,11,7,01/27/2022
000314,20220127,S,6,2,1,4,3,7,31,90,134,106,132,141,143,178,171,245,262,324,187,113,58,45,43,20,01/27/2022
000314,20220128,P,2,1,1,3,6,43,124,337,263,220,207,218,177,163,197,176,148,127,79,49,29,23,10,9,01/28/2022
000314,20220128,S,15,5,2,1,3,11,30,82,118,135,131,139,176,186,187,242,270,246,171,98,71,50,44,27,01/28/2022
000314,20220129,P,7,3,1,1,7,12,65,143,168,189,175,169,160,145,149,171,155,131,69,47,35,36,14,6,01/29/2022
000314,20220129,S,15,9,7,2,0,5,19,44,59,86,118,109,151,153,166,214,172,175,119,95,86,54,60,25,01/29/2022
000314,20220130,P,9,2,3,3,3,21,51,122,175,160,182,176,137,132,127,133,109,100,56,35,25,12,9,2,01/30/2022
000314,20220130,S,20,8,2,5,3,3,19,34,90,113,128,134,156,145,155,181,145,110,71,74,48,37,33,18,01/30/2022
000314,20220131,P,0,1,1,0,11,48,146,375,255,197,157,168,165,151,188,138,151,121,64,26,17,7,5,8,01/31/2022
000314,20220131,S,2,0,3,4,3,6,28,76,116,132,137,123,156,156,179,225,269,298,167,89,68,39,20,10,01/31/2022
000314,20220201,P,2,4,0,1,10,58,152,388,253,220,185,179,151,158,162,154,143,100,57,24,20,11,4,2,02/01/2022
000314,20220201,S,7,3,4,0,2,5,26,91,119,117,140,137,145,158,172,219,266,307,184,84,75,41,31,5,02/01/2022
000314,20220202,P,1,3,1,0,12,53,149,375,242,188,136,163,171,156,140,145,157,115,75,38,27,15,9,4,02/02/2022
000314,20220202,S,2,4,1,1,1,6,21,81,115,113,117,104,128,152,162,228,276,301,160,98,79,64,27,14,02/02/2022
000314,20220203,P,3,5,0,0,7,55,139,380,234,191,176,149,158,130,144,140,144,129,77,35,30,36,6,7,02/03/2022
000314,20220203,S,5,6,4,2,6,10,31,82,100,99,110,116,131,158,143,199,294,294,183,117,77,80,45,15,02/03/2022
000314,20220204,P,3,0,1,1,13,57,129,341,242,183,192,183,170,191,157,143,169,119,82,31,36,18,12,6,02/04/2022
000314,20220204,S,5,1,3,0,7,7,35,70,119,137,114,119,165,157,188,263,282,259,173,113,70,71,42,28,02/04/2022
000314,20220205,P,5,4,1,0,8,13,72,111,161,179,158,144,158,154,139,146,152,106,74,40,17,19,10,7,02/05/2022
000314,20220205,S,13,11,4,6,2,7,15,50,67,96,99,129,131,145,149,175,188,133,116,81,70,73,43,31,02/05/2022
000314,20220206,P,3,1,2,4,7,21,38,110,149,189,159,150,123,133,118,118,124,94,73,45,18,10,9,6,02/06/2022
000314,20220206,S,12,6,12,3,3,6,5,26,51,52,102,114,118,157,133,159,181,121,95,72,52,40,27,12,02/06/2022
000314,20220207,P,2,2,1,3,7,54,145,376,252,186,176,181,150,149,155,138,137,113,71,32,19,14,5,5,02/07/2022
000314,20220207,S,7,0,5,2,6,7,34,71,92,119,113,125,143,144,164,240,300,325,148,84,60,52,24,11,02/07/2022
000314,20220208,P,0,2,0,2,13,52,149,397,252,219,187,160,194,139,174,140,168,111,70,30,24,15,10,5,02/08/2022
000314,20220208,S,2,3,1,3,5,7,22,79,123,127,108,173,134,155,175,230,285,295,167,114,101,68,30,11,02/08/2022
000314,20220209,P,2,2,0,0,11,55,151,386,271,206,161,172,175,142,148,150,137,115,71,45,15,20,11,4,02/09/2022
000314,20220209,S,4,5,0,0,4,7,25,86,108,111,125,129,144,155,160,209,267,324,162,104,70,68,33,16,02/09/2022
000314,20220210,P,2,2,2,1,16,47,143,382,281,198,193,174,157,159,144,174,196,122,61,37,26,19,17,6,02/10/2022
000314,20220210,S,8,1,3,4,3,7,26,84,115,126,109,120,136,166,179,235,283,296,191,115,83,64,58,22,02/10/2022
000314,20220211,P,2,5,0,0,11,51,118,294,261,242,183,202,190,161,166,143,170,102,92,120,65,160,53,10,02/11/2022
000314,20220211,S,11,5,4,2,6,8,25,80,125,106,130,143,171,173,173,233,317,221,179,94,85,58,56,30,02/11/2022
000314,20220212,P,7,5,0,2,6,15,61,124,164,234,208,215,178,138,152,152,132,144,121,59,25,11,9,9,02/12/2022
000314,20220212,S,20,8,4,1,3,6,25,30,59,83,97,129,142,166,183,169,183,113,79,69,148,128,66,33,02/12/2022
000314,20220213,P,1,2,2,4,7,17,38,104,153,218,166,151,137,132,119,125,99,68,39,24,70,19,10,4,02/13/2022
000314,20220213,S,12,10,4,5,5,2,15,26,45,82,122,139,136,157,180,177,139,74,62,56,107,51,24,11,02/13/2022
000314,20220214,P,5,5,2,0,6,54,125,374,269,188,187,179,158,180,168,152,158,104,62,28,23,28,8,8,02/14/2022
000314,20220214,S,7,5,2,2,2,6,31,71,119,126,98,128,152,147,180,228,282,305,168,91,69,60,26,17,02/14/2022
000314,20220215,P,3,3,0,1,11,56,150,413,259,193,192,168,168,178,163,167,175,117,73,30,34,23,10,11,02/15/2022
000314,20220215,S,4,4,3,1,3,11,27,80,146,141,116,165,118,157,185,225,305,279,185,118,76,65,30,20,02/15/2022
000314,20220216,P,0,2,0,0,12,55,142,411,245,188,122,139,149,122,149,113,142,97,69,45,28,21,4,5,02/16/2022
000314,20220216,S,4,4,3,2,3,5,30,63,117,104,100,100,115,140,156,213,274,317,177,103,69,51,33,11,02/16/2022
000314,20220217,P,10,6,6,2,11,52,155,422,237,211,177,163,148,154,169,139,151,128,70,40,22,14,7,3,02/17/2022
000314,20220217,S,9,1,3,5,6,13,34,81,125,101,107,122,131,146,157,246,287,291,174,133,109,95,37,17,02/17/2022
000314,20220218,P,4,2,0,2,12,44,137,399,238,215,179,191,156,151,172,152,175,118,92,49,40,17,9,6,02/18/2022
000314,20220218,S,5,4,2,5,2,8,30,84,119,106,125,117,151,157,180,217,299,270,147,112,71,89,79,37,02/18/2022
000314,20220219,P,0,1,1,0,4,18,72,152,166,220,189,161,140,186,164,156,154,104,78,42,24,19,16,9,02/19/2022
000314,20220219,S,11,3,4,3,2,8,17,49,68,113,148,157,144,121,166,168,179,139,142,107,77,69,50,31,02/19/2022
000314,20220220,P,2,1,2,1,2,16,46,102,147,171,178,149,151,121,137,147,135,83,69,48,18,15,5,11,02/20/2022
000314,20220220,S,10,10,5,5,0,7,9,26,69,80,101,117,131,125,125,163,174,152,93,80,64,40,41,21,02/20/2022
000314,20220221,P,2,1,0,2,11,48,120,276,258,219,181,197,170,155,105,124,126,94,57,46,16,12,14,8,02/21/2022
000314,20220221,S,7,3,3,5,1,8,21,79,109,121,110,129,146,146,141,194,220,249,152,90,60,31,23,17,02/21/2022
000314,20220222,P,2,9,6,9,14,48,131,315,265,189,176,161,131,141,139,127,131,97,61,31,25,13,8,3,02/22/2022
000314,20220222,S,6,4,1,3,7,3,33,76,94,99,95,114,108,161,189,212,230,295,178,97,58,39,33,18,02/22/2022
000314,20220223,P,6,5,7,9,16,58,121,300,293,204,168,152,132,126,113,125,122,117,72,33,17,22,4,8,02/23/2022
000314,20220223,S,6,4,3,1,2,11,32,85,84,92,92,126,140,123,147,235,241,255,141,114,69,57,45,16,02/23/2022
000314,20220224,P,7,10,6,5,10,49,123,301,274,210,164,168,161,176,143,114,183,130,65,36,31,28,9,6,02/24/2022
000314,20220224,S,6,4,5,3,5,5,28,79,90,116,107,105,139,152,173,213,261,262,227,83,82,58,52,20,02/24/2022
000314,20220225,P,7,6,1,0,9,45,112,299,265,210,208,234,197,164,147,161,158,134,80,49,28,21,15,7,02/25/2022
000314,20220225,S,8,4,3,2,0,9,32,56,110,98,106,153,158,175,204,214,272,233,158,111,94,70,56,42,02/25/2022
000314,20220226,P,2,3,2,1,5,23,73,123,143,197,187,171,147,190,164,151,125,102,72,44,22,19,13,8,02/26/2022
000314,20220226,S,22,16,4,6,1,6,13,36,45,82,106,132,125,140,148,166,188,175,119,99,61,76,66,47,02/26/2022
000314,20220227,P,3,4,2,2,6,21,52,101,125,190,203,146,160,130,142,155,112,89,81,38,30,13,12,2,02/27/2022
000314,20220227,S,17,15,10,4,4,2,14,25,54,74,115,138,143,137,143,131,151,151,100,82,53,59,51,32,02/27/2022
000314,20220228,P,4,6,0,0,12,69,133,412,244,201,194,187,148,160,162,142,150,125,61,29,18,13,5,4,02/28/2022
000314,20220228,S,11,4,4,3,5,11,30,77,145,113,138,153,149,188,185,237,302,291,165,106,69,52,21,9,02/28/2022
